"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.207225116E1,-2.449235916E-1,-1.276347637E0,3.986974955E-1,1.359415518E0
1.207469621E1,-2.925710380E-1,-1.351484060E0,3.082895279E-1,1.416739006E0
1.207714205E1,-3.420510888E-1,-1.426009536E0,2.129946351E-1,1.481846435E0
1.207958705E1,-3.903093934E-1,-1.492593765E0,1.176997274E-1,1.547265587E0
1.208203132E1,-4.318481982E-1,-1.540241241E0,2.179397084E-2,1.599784650E0
1.208447632E1,-4.617805779E-1,-1.566508412E0,-6.861400604E-2,1.634594075E0
1.208692215E1,-4.764413238E-1,-1.566508412E0,-1.547459215E-1,1.644655356E0
1.208936720E1,-4.758304656E-1,-1.543906450E0,-2.359909266E-1,1.632713532E0
1.209181142E1,-4.623914361E-1,-1.508476257E0,-3.092947006E-1,1.607784087E0
1.209425647E1,-4.446763694E-1,-1.468770027E0,-3.795441687E-1,1.580846685E0
1.209670225E1,-4.263504148E-1,-1.432118177E0,-4.436849654E-1,1.558715336E0
1.209914731E1,-4.092462063E-1,-1.403407574E0,-5.047714114E-1,1.546554058E0
1.210159152E1,-4.006941020E-1,-1.386914134E0,-5.609709620E-1,1.548797921E0
1.210403658E1,-4.006941020E-1,-1.378362060E0,-6.135053039E-1,1.561033788E0
1.210648241E1,-4.068027437E-1,-1.375307798E0,-6.611527801E-1,1.579266605E0
1.210892741E1,-4.184091687E-1,-1.367366552E0,-7.026915550E-1,1.593277422E0
1.211137168E1,-4.342916608E-1,-1.346597075E0,-7.356782556E-1,1.594727383E0
1.211381668E1,-4.465089738E-1,-1.307501793E0,-7.631671429E-1,1.578402765E0
1.211626251E1,-4.581153989E-1,-1.246415257E0,-7.796605229E-1,1.539899751E0
1.211870757E1,-4.678892195E-1,-1.160894275E0,-7.894343734E-1,1.479798118E0
1.212115178E1,-4.752196074E-1,-1.053382039E0,-7.930995226E-1,1.401589900E0
1.212359684E1,-4.862151742E-1,-9.275439382E-1,-7.894343734E-1,1.311468483E0
1.212604267E1,-4.959889948E-1,-7.827689648E-1,-7.796605229E-1,1.211033801E0
1.212848767E1,-5.088171363E-1,-6.257767677E-1,-7.674432397E-1,1.113310634E0
1.213093194E1,-5.259213448E-1,-4.620650411E-1,-7.527824640E-1,1.027997471E0
1.213337694E1,-5.466907620E-1,-2.910229266E-1,-7.375108600E-1,9.630614735E-1
1.213582278E1,-5.729579329E-1,-1.205916405E-1,-7.216283679E-1,9.292850144E-1
1.213826783E1,-6.035012007E-1,5.228307843E-2,-7.051350474E-1,9.296034932E-1
1.214071205E1,-6.370987296E-1,2.172165513E-1,-6.904742718E-1,9.642782490E-1
1.214315710E1,-6.670311093E-1,3.803174198E-1,-6.764243841E-1,1.023289689E0
1.214560288E1,-6.957417727E-1,5.403640270E-1,-6.629853845E-1,1.102542297E0
1.214804793E1,-7.207872272E-1,6.924692988E-1,-6.495463252E-1,1.192039590E0
1.215049215E1,-7.391131520E-1,8.396877050E-1,-6.354964375E-1,1.286553309E0
1.215293720E1,-7.549956441E-1,9.734671116E-1,-6.232791543E-1,1.380627953E0
1.215538304E1,-7.659912109E-1,1.102359533E0,-6.135053039E-1,1.475915930E0
1.215782804E1,-7.757650614E-1,1.219034672E0,-6.043423414E-1,1.566233261E0
1.216027231E1,-7.812628150E-1,1.323492527E0,-5.951793790E-1,1.648102712E0
1.216271731E1,-7.849280238E-1,1.413900614E0,-5.866272449E-1,1.720278603E0
1.216516314E1,-7.867606282E-1,1.486593485E0,-5.823512077E-1,1.779911628E0
1.216760819E1,-7.892040610E-1,1.542793036E0,-5.786859989E-1,1.827000516E0
1.217005241E1,-7.867606282E-1,1.576390624E0,-5.805186033E-1,1.854993675E0
1.217249746E1,-7.830954194E-1,1.585553527E0,-5.829620957E-1,1.862005163E0
1.217494330E1,-7.763758898E-1,1.572114468E0,-5.927358866E-1,1.850848252E0
1.217738830E1,-7.678238153E-1,1.533019185E0,-6.043423414E-1,1.817946891E0
1.217983257E1,-7.531630397E-1,1.470710993E0,-6.226682663E-1,1.765774946E0
1.218227757E1,-7.299501896E-1,1.393131137E0,-6.440485716E-1,1.699541175E0
1.218472340E1,-6.994069815E-1,1.302723169E0,-6.697048545E-1,1.623195113E0
1.218716845E1,-6.682528257E-1,1.203152180E0,-6.965829134E-1,1.542518966E0
1.218961267E1,-6.352661848E-1,1.094418287E0,-7.240718603E-1,1.457941896E0
1.219205767E1,-5.949490666E-1,9.850735664E-1,-7.460629344E-1,1.371475200E0
1.219450350E1,-5.527994037E-1,8.763396144E-1,-7.607237101E-1,1.285402219E0
1.219694856E1,-5.118714571E-1,7.718817592E-1,-7.643889189E-1,1.200876454E0
1.219939278E1,-4.782739282E-1,6.704781651E-1,-7.564476728E-1,1.118257574E0
1.220183783E1,-4.507850111E-1,5.782375932E-1,-7.295696139E-1,1.034329571E0
1.220428366E1,-4.196309149E-1,5.037121177E-1,-6.843656301E-1,9.477195355E-1
1.220672866E1,-3.878659606E-1,4.499559999E-1,-6.208357215E-1,8.592656157E-1
1.220917293E1,-3.554901183E-1,4.120823741E-1,-5.395906568E-1,7.663831836E-1
1.221161793E1,-3.255577385E-1,3.797065616E-1,-4.430740774E-1,6.681912541E-1
1.221406376E1,-3.023448884E-1,3.467198610E-1,-3.404488266E-1,5.723045493E-1
1.221650882E1,-2.858515382E-1,3.082353771E-1,-2.286605537E-1,4.785455029E-1
1.221895304E1,-2.754668295E-1,2.550901473E-1,-1.138180047E-1,3.923104582E-1
1.222139809E1,-2.626386881E-1,1.878950447E-1,4.137051292E-4,3.229300225E-1
1.222384387E1,-2.461453229E-1,1.072608978E-1,1.097584814E-1,2.900678273E-1
1.222628892E1,-2.247650474E-1,1.990724541E-2,2.081077248E-1,3.069600138E-1
1.222873314E1,-1.960544139E-1,-7.233332098E-2,2.917961776E-1,3.589073025E-1
1.223117819E1,-1.679546386E-1,-1.688499600E-1,3.534935117E-1,4.262355363E-1
1.223362403E1,-1.422983110E-1,-2.763621509E-1,3.907562494E-1,4.993148248E-1
1.223606908E1,-1.190854609E-1,-3.893721402E-1,4.023626745E-1,5.724401561E-1
1.223851330E1,-9.465087205E-2,-5.066581368E-1,3.907562494E-1,6.468011299E-1
1.224095830E1,-6.716196239E-2,-6.257767677E-1,3.577695489E-1,7.239518923E-1
1.224340413E1,-4.761429131E-2,-7.491714358E-1,3.058460653E-1,8.105965560E-1
1.224584918E1,-3.967304900E-2,-8.670682907E-1,2.398726791E-1,9.005111181E-1
1.224829340E1,-3.173180670E-2,-9.660283923E-1,1.647363305E-1,9.804875425E-1
1.225073845E1,-2.745575458E-2,-1.043608189E0,8.349131048E-2,1.047302568E0
1.225318429E1,-2.745575458E-2,-1.098586082E0,-3.251483664E-3,1.098933925E0
1.225562929E1,-2.989921346E-2,-1.138292193E0,-9.060513973E-2,1.142283840E0
1.225807356E1,-3.234267235E-2,-1.170057178E0,-1.773479134E-1,1.183863222E0
1.226051856E1,-4.639256001E-2,-1.203654766E0,-2.604255378E-1,1.232379214E0
1.226296439E1,-4.455996677E-2,-1.235419750E0,-3.349510431E-1,1.280796530E0
1.226540944E1,-4.700342566E-2,-1.259854317E0,-4.015353024E-1,1.323129933E0
1.226785366E1,-3.173180670E-2,-1.267795563E0,-4.540696442E-1,1.347030712E0
1.227029871E1,-2.073624358E-2,-1.267184734E0,-4.901106656E-1,1.358821404E0
1.227274455E1,-5.464624614E-3,-1.240306616E0,-5.084365606E-1,1.340484278E0
1.227518955E1,6.141805090E-3,-1.197546124E0,-5.059931278E-1,1.300070570E0
1.227763376E1,1.530477498E-2,-1.133405328E0,-4.803368449E-1,1.231083002E0
1.228007882E1,2.324601635E-2,-1.052771211E0,-4.345219731E-1,1.139156242E0
1.228252465E1,1.530477498E-2,-9.611414671E-1,-3.697703183E-1,1.029930699E0
1.228496970E1,1.530477498E-2,-8.609596491E-1,-2.830275297E-1,9.064162047E-1
1.228741392E1,3.698346205E-3,-7.619996071E-1,-1.785696447E-1,7.826520280E-1
1.228985892E1,9.806993417E-3,-6.581525803E-1,-5.761844292E-2,6.607426738E-1
1.229230475E1,9.196128696E-3,-5.683554411E-1,7.310660183E-2,5.731117268E-1
1.229474981E1,2.385688201E-2,-4.864996374E-1,2.148272246E-1,5.323549421E-1
1.229719403E1,3.912850097E-2,-4.272457361E-1,3.644890785E-1,5.629584771E-1
1.229963908E1,6.356308609E-2,-3.887612820E-1,5.172052979E-1,6.501360784E-1
1.230208491E1,1.038801596E-1,-3.747113645E-1,6.748083830E-1,7.788235025E-1
1.230452991E1,1.441972405E-1,-3.838743567E-1,8.299680352E-1,9.257425697E-1
1.230697418E1,1.985642016E-1,-4.205262363E-1,9.796298742E-1,1.084409862E0
1.230941918E1,2.321617603E-1,-4.981060624E-1,1.120128632E0,1.247676594E0
1.231186501E1,2.749222815E-1,-6.105051041E-1,1.245966792E0,1.414472336E0
1.231431007E1,3.079089820E-1,-7.748277187E-1,1.353478909E0,1.589676411E0
1.231675428E1,3.604433239E-1,-9.782456756E-1,1.440221786E0,1.777954664E0
1.231919934E1,4.215297997E-1,-1.229311109E0,1.499475598E0,1.984268188E0
1.232164512E1,4.997205138E-1,-1.498702407E0,1.531851411E0,2.200544987E0
1.232409017E1,5.876849890E-1,-1.767482877E0,1.539792657E0,2.416677635E0
1.232653439E1,6.622105241E-1,-2.016104937E0,1.523910165E0,2.612566570E0
1.232897944E1,7.318490744E-1,-2.227463961E0,1.488480091E0,2.777187740E0
1.233142528E1,7.660574913E-1,-2.400949717E0,1.437167406E0,2.901181445E0
1.233387028E1,8.014876842E-1,-2.517624855E0,1.371804953E0,2.977023051E0
1.233631455E1,8.124832511E-1,-2.591539383E0,1.294835925E0,3.008788042E0
1.233875955E1,8.240896463E-1,-2.612308741E0,1.211758375E0,2.995269447E0
1.234120538E1,8.173701763E-1,-2.594593763E0,1.120739460E0,2.942119600E0
1.234365043E1,8.045420051E-1,-2.537783384E0,1.029109836E0,2.854242351E0
1.234609465E1,7.904921174E-1,-2.447986126E0,9.374802113E-1,2.737952338E0
1.234853970E1,7.715553045E-1,-2.334976196E0,8.501265645E-1,2.601946694E0
1.235098554E1,7.611705661E-1,-2.191422939E0,7.682706714E-1,2.443758367E0
1.235343054E1,7.410120368E-1,-2.031987429E0,6.955778003E-1,2.271981564E0
1.235587481E1,7.361251116E-1,-1.846895337E0,6.326587200E-1,2.086422685E0
1.235831981E1,7.165774703E-1,-1.651418567E0,5.807352066E-1,1.891539038E0
1.236076564E1,6.976406574E-1,-1.446168065E0,5.453050733E-1,1.695718780E0
1.236321069E1,6.719843149E-1,-1.230532765E0,5.190379024E-1,1.495049882E0
1.236565491E1,6.396085024E-1,-1.012454152E0,5.049880147E-1,1.299682785E0
1.236809996E1,6.041783690E-1,-7.962080240E-1,5.031554103E-1,1.118992442E0
1.237054574E1,5.644721389E-1,-5.817945004E-1,5.117074847E-1,9.586230678E-1
1.237299080E1,5.265985131E-1,-3.734896481E-1,5.294225812E-1,8.349184276E-1
1.237543501E1,4.887249172E-1,-1.731260121E-1,5.611875653E-1,7.640393604E-1
1.237788007E1,4.545165002E-1,1.624205895E-2,6.021154523E-1,7.545807255E-1
1.238032590E1,4.245841205E-1,1.909493655E-1,6.497629285E-1,7.993279670E-1
1.238277090E1,3.952626288E-1,3.552719653E-1,7.041298747E-1,8.821845586E-1
1.238521517E1,3.702171743E-1,4.988251626E-1,7.664380670E-1,9.865670831E-1
1.238766017E1,3.463934362E-1,6.277176738E-1,8.318006396E-1,1.098139424E0
1.239010600E1,3.250131905E-1,7.419493794E-1,8.983848691E-1,1.209635411E0
1.239255106E1,3.030220568E-1,8.409094214E-1,9.704669118E-1,1.319377523E0
1.239499528E1,2.816417813E-1,9.258196354E-1,1.044992328E0,1.424244731E0
1.239744033E1,2.627049685E-1,9.960690737E-1,1.117685199E0,1.519995955E0
1.239988616E1,2.486551106E-1,1.054712057E0,1.193432450E0,1.611995006E0
1.240233116E1,2.364378124E-1,1.101748705E0,1.269790530E0,1.697681077E0
1.240477538E1,2.229987830E-1,1.137178779E0,1.346759439E0,1.776700599E0
1.240722043E1,2.034511119E-1,1.161002517E0,1.422506690E0,1.847388557E0
1.240966626E1,1.826817244E-1,1.173219800E0,1.497642994E0,1.911217374E0
1.241211132E1,1.570253968E-1,1.178106785E0,1.570335984E0,1.969402873E0
1.241455554E1,1.270930320E-1,1.174441576E0,1.643028855E0,2.023612975E0
1.241700059E1,8.983027190E-2,1.157948256E0,1.716332555E0,2.072368471E0
1.241944637E1,4.462628067E-2,1.128626704E0,1.787192941E0,2.114201587E0
1.242189142E1,-5.777068436E-4,1.087087870E0,1.853777170E0,2.149011439E0
1.242433564E1,-3.906218335E-2,1.040662169E0,1.916696191E0,2.181336263E0
1.242678069E1,-6.105331331E-2,9.911822081E-1,1.969841480E0,2.206002070E0
1.242922652E1,-7.082714885E-2,9.313174486E-1,2.008326054E0,2.214891016E0
1.243167152E1,-7.754666358E-2,8.457963467E-1,2.032760620E0,2.203066200E0
1.243411580E1,-8.060098439E-2,7.303429246E-1,2.036425829E0,2.164931284E0
1.243656080E1,-8.670963347E-2,5.849571228E-1,2.023597717E0,2.108231751E0
1.243900663E1,-9.037481993E-2,4.120823741E-1,1.993665218E0,2.037812674E0
1.244145168E1,-9.831606597E-2,2.263795286E-1,1.949072123E0,1.964636322E0
1.244389590E1,-1.074790359E-1,4.006578028E-2,1.895316005E0,1.898783760E0
1.244634095E1,-1.160311401E-1,-1.285328716E-1,1.834229469E0,1.842384778E0
1.244878679E1,-1.276375651E-1,-2.635339797E-1,1.771310449E0,1.795350164E0
1.245123179E1,-1.386331320E-1,-3.569962978E-1,1.704726219E0,1.747214064E0
1.245367606E1,-1.545156091E-1,-4.083089530E-1,1.639974475E0,1.697087963E0
1.245612106E1,-1.789502054E-1,-4.125849903E-1,1.575833678E0,1.638749930E0
1.245856689E1,-2.064391077E-1,-3.771548271E-1,1.515969038E0,1.575761718E0
1.246101194E1,-2.388149351E-1,-3.038510680E-1,1.456715107E0,1.507108804E0
1.246345616E1,-2.748559713E-1,-2.024475187E-1,1.401126385E0,1.442111628E0
1.246590116E1,-3.322772682E-1,-9.737877548E-2,1.342483401E0,1.386417142E0
1.246834699E1,-4.080244899E-1,-1.552290656E-2,1.277731776E0,1.341388623E0
1.247079205E1,-4.782739282E-1,3.823319077E-2,1.203817129E0,1.295910262E0
1.247323626E1,-5.222561955E-1,6.388950348E-2,1.118906856E0,1.236440841E0
1.247568132E1,-5.387495160E-1,5.228307843E-2,1.022390246E0,1.156834637E0
1.247812715E1,-5.320300460E-1,-1.063598879E-2,9.142673612E-1,1.057853441E0
1.248057215E1,-5.045410991E-1,-1.303654760E-1,7.988139391E-1,9.537612842E-1
1.248301642E1,-4.562827945E-1,-3.062945306E-1,6.748083830E-1,8.702739119E-1
1.248546142E1,-3.964180648E-1,-5.347579122E-1,5.440833569E-1,8.597325200E-1
1.248790725E1,-3.432728350E-1,-8.023166656E-1,4.103039205E-1,9.643119715E-1
1.249035231E1,-3.072318137E-1,-1.097975135E0,2.759136856E-1,1.173059737E0
1.249279653E1,-2.919601798E-1,-1.400964022E0,1.433560550E-1,1.438225259E0
1.249524158E1,-2.937927842E-1,-1.691124797E0,1.385272853E-2,1.716510756E0
1.249768741E1,-3.090643883E-1,-1.949520588E0,-1.101528108E-1,1.976938279E0
1.250013241E1,-3.304446638E-1,-2.155992985E0,-2.243845016E-1,2.192680513E0
1.250257663E1,-3.451054096E-1,-2.301378727E0,-3.300641179E-1,2.350400840E0
1.250502168E1,-3.499923348E-1,-2.381402016E0,-4.229155481E-1,2.443855101E0
1.250746751E1,-3.432728350E-1,-2.402171373E0,-5.053822398E-1,2.478643733E0
1.250991257E1,-3.341098428E-1,-2.372238874E0,-5.750208497E-1,2.463695525E0
1.251235679E1,-3.273903430E-1,-2.306265593E0,-6.324421167E-1,2.413716730E0
1.251480179E1,-3.249468803E-1,-2.214635849E0,-6.813113093E-1,2.339740909E0
1.251724762E1,-3.304446638E-1,-2.108956337E0,-7.210174799E-1,2.253165931E0
1.251969267E1,-3.451054096E-1,-1.999000669E0,-7.546150684E-1,2.164381047E0
1.252213689E1,-3.738160729E-1,-1.890266776E0,-7.814931273E-1,2.079321632E0
1.252458194E1,-4.104679525E-1,-1.781532764E0,-7.998190522E-1,1.995508318E0
1.252702778E1,-4.483415484E-1,-1.667301059E0,-8.108146191E-1,1.907438940E0
1.252947278E1,-4.825499654E-1,-1.546349883E0,-8.144798279E-1,1.813127083E0
1.253191705E1,-5.063737035E-1,-1.412570477E0,-8.083711863E-1,1.704474597E0
1.253436205E1,-5.210344791E-1,-1.265352130E0,-7.937104106E-1,1.581951060E0
1.253680788E1,-5.277539492E-1,-1.099807739E0,-7.741627097E-1,1.444793824E0
1.253925293E1,-5.277539492E-1,-9.226570129E-1,-7.491172552E-1,1.300383350E0
1.254169715E1,-5.228670239E-1,-7.332889438E-1,-7.204066515E-1,1.153294561E0
1.254414220E1,-5.198127031E-1,-5.341470242E-1,-6.892525554E-1,1.015178494E0
1.254658804E1,-5.222561955E-1,-3.288965225E-1,-6.611527801E-1,9.044597586E-1
1.254903304E1,-5.369169116E-1,-1.193699092E-1,-6.354964375E-1,8.404669341E-1
1.255147725E1,-5.601298213E-1,9.687620401E-2,-6.116726995E-1,8.350292850E-1
1.255392231E1,-5.882295966E-1,3.155657649E-1,-5.933467746E-1,8.931160088E-1
1.255636814E1,-6.157184839E-1,5.318118930E-1,-5.805186033E-1,9.994673530E-1
1.255881319E1,-6.468725801E-1,7.419493794E-1,-5.725773573E-1,1.138761541E0
1.256125741E1,-6.761940718E-1,9.423130155E-1,-5.695230365E-1,1.292110185E0
1.256370241E1,-7.030721307E-1,1.126183271E0,-5.719665289E-1,1.445594996E0
1.256614824E1,-7.268958688E-1,1.293560147E0,-5.799077749E-1,1.593100275E0
1.256859330E1,-7.470543981E-1,1.442000389E0,-5.927358866E-1,1.728812086E0
1.257103751E1,-7.623260021E-1,1.570281982E0,-6.116726995E-1,1.849613454E0
1.257348257E1,-7.672129273E-1,1.679015875E0,-6.348856091E-1,1.952124412E0
1.257592840E1,-7.604933977E-1,1.766980410E0,-6.635962129E-1,2.034927495E0
1.257837340E1,-7.501087189E-1,1.836618900E0,-6.984155178E-1,2.103239480E0
1.258081767E1,-7.311719060E-1,1.875714302E0,-7.399542928E-1,2.144865696E0
1.258326267E1,-7.110133767E-1,1.887320757E0,-7.863800526E-1,2.164697034E0
1.258570850E1,-6.835244894E-1,1.875714302E0,-8.395252824E-1,2.165712947E0
1.258815356E1,-6.444291472E-1,1.843949318E0,-8.957248330E-1,2.148897622E0
1.259059778E1,-6.047229171E-1,1.786527991E0,-9.598656297E-1,2.116297261E0
1.259304283E1,-5.888404250E-1,1.704061270E0,-1.030115128E0,2.076462143E0
1.259548861E1,-5.961708426E-1,1.606322885E0,-1.104029775E0,2.038277367E0
1.259793366E1,-6.151075959E-1,1.507973671E0,-1.177333593E0,2.009591087E0
1.260037788E1,-6.340444088E-1,1.423674345E0,-1.246972203E0,1.995946049E0
1.260282293E1,-6.425965428E-1,1.361977100E0,-1.308669448E0,1.995125977E0
1.260526876E1,-6.340444088E-1,1.326546907E0,-1.363647342E0,2.005311218E0
1.260771376E1,-6.114424467E-1,1.305777550E0,-1.405186057E0,2.013321815E0
1.261015804E1,-5.845643878E-1,1.293560147E0,-1.438172817E0,2.020731162E0
1.261260304E1,-5.613515377E-1,1.281342864E0,-1.460774779E0,2.022577079E0
1.261504887E1,-5.473016500E-1,1.261184335E0,-1.472381234E0,2.014455639E0
1.261749392E1,-5.332517624E-1,1.236138940E0,-1.474213839E0,1.996422641E0
1.261993814E1,-5.155366659E-1,1.206817389E0,-1.468105197E0,1.969141725E0
1.262238319E1,-4.880477488E-1,1.174441576E0,-1.453444481E0,1.931321951E0
1.262482902E1,-4.532284737E-1,1.135346293E0,-1.430231571E0,1.881486009E0
1.262727402E1,-4.110788107E-1,1.088309646E0,-1.400910020E0,1.820975716E0
1.262971830E1,-3.677074015E-1,1.027223229E0,-1.367923379E0,1.749745886E0
1.263216330E1,-3.280012012E-1,9.533085823E-1,-1.335547566E0,1.673340773E0
1.263460913E1,-2.889058590E-1,8.671766520E-1,-1.303782582E0,1.592265984E0
1.263705418E1,-2.504213750E-1,7.798229456E-1,-1.274461031E0,1.514953996E0
1.263949840E1,-2.125477642E-1,6.936910748E-1,-1.246361256E0,1.442151254E0
1.264194345E1,-1.685654968E-1,6.191655397E-1,-1.220094085E0,1.378553542E0
1.264438923E1,-1.270266920E-1,5.562464595E-1,-1.195659518E0,1.324819832E0
1.264683428E1,-9.404000640E-2,4.933274090E-1,-1.173668385E0,1.276602104E0
1.264927850E1,-6.532936543E-2,4.304083288E-1,-1.148622990E0,1.228354195E0
1.265172356E1,-3.600785881E-2,3.668783903E-1,-1.117468834E0,1.176704259E0
1.265416939E1,-1.157327183E-2,3.070136607E-1,-1.075929999E0,1.118935517E0
1.265661439E1,6.752669811E-3,2.453163415E-1,-1.024006486E0,1.053002844E0
1.265905866E1,2.507860959E-2,1.921710968E-1,-9.525352120E-1,9.720504088E-1
1.266150366E1,4.951319844E-2,1.500214338E-1,-8.609055281E-1,8.752807068E-1
1.266394949E1,7.944557071E-2,1.286411732E-1,-7.466738224E-1,7.618280300E-1
1.266639455E1,1.124322638E-1,1.261977106E-1,-6.128944755E-1,6.357723761E-1
1.266883876E1,1.496950239E-1,1.445236504E-1,-4.595674276E-1,5.044778551E-1
1.267128382E1,1.887903661E-1,1.775103360E-1,-2.921904922E-1,3.905470592E-1
1.267372965E1,2.272748351E-1,2.172165513E-1,-1.217592359E-1,3.371382392E-1
1.267617465E1,2.584289312E-1,2.563118637E-1,5.233720690E-2,3.677233569E-1
1.267861892E1,2.859178483E-1,2.923528850E-1,2.239902020E-1,4.662519018E-1
1.268106392E1,3.103524148E-1,3.161766231E-1,3.883127868E-1,5.891291020E-1
1.268350975E1,3.335652947E-1,3.235070109E-1,5.446941853E-1,7.159709124E-1
1.268595481E1,3.537238240E-1,3.082353771E-1,6.851930618E-1,8.304330938E-1
1.268839902E1,3.751040995E-1,2.660857141E-1,8.061442971E-1,9.281019990E-1
1.269084408E1,3.958734870E-1,1.995014697E-1,9.075478315E-1,1.010029564E0
1.269328986E1,4.154211581E-1,1.164238751E-1,9.875711203E-1,1.077694750E0
1.269573491E1,4.380231500E-1,2.235070802E-2,1.047435760E0,1.135555153E0
1.269817913E1,4.618468881E-1,-7.966370136E-2,1.085920215E0,1.182739010E0
1.270062418E1,4.868923426E-1,-1.743477434E-1,1.103635311E0,1.218799487E0
1.270307001E1,5.094943047E-1,-2.592579424E-1,1.104246140E0,1.243446285E0
1.270551501E1,5.296528339E-1,-3.319508433E-1,1.091418028E0,1.257742739E0
1.270795929E1,5.443136096E-1,-3.918156028E-1,1.063318253E0,1.257156505E0
1.271040429E1,5.516439676E-1,-4.419065118E-1,1.024833798E0,1.244940459E0
1.271285012E1,5.498114228E-1,-4.858887494E-1,9.777972698E-1,1.222484347E0
1.271529517E1,5.437027812E-1,-5.280383825E-1,9.277063608E-1,1.197946718E0
1.271773939E1,5.320963264E-1,-5.714097619E-1,8.727285266E-1,1.171021220E0
1.272018444E1,5.162138343E-1,-6.172246337E-1,8.159181476E-1,1.145934289E0
1.272263028E1,4.991096258E-1,-6.673155427E-1,7.591077089E-1,1.127237759E0
1.272507528E1,4.813945591E-1,-7.204607725E-1,7.022972703E-1,1.115359091E0
1.272751955E1,4.691772461E-1,-7.772712111E-1,6.485412121E-1,1.115743487E0
1.272996455E1,4.594034255E-1,-8.365250826E-1,5.984503031E-1,1.126485014E0
1.273241038E1,4.551273584E-1,-8.927246332E-1,5.514137149E-1,1.143746155E0
1.273485543E1,4.557382464E-1,-9.477024674E-1,5.086531639E-1,1.168146120E0
1.273729965E1,4.587925673E-1,-9.984042048E-1,4.701686800E-1,1.195140228E0
1.273974470E1,4.612360001E-1,-1.041775584E0,4.384036958E-1,1.220750923E0
1.274219054E1,4.636794627E-1,-1.075984001E0,4.164125621E-1,1.243438634E0
1.274463554E1,4.642903507E-1,-1.095531702E0,4.048061371E-1,1.256830636E0
1.274707975E1,4.630686045E-1,-1.104083776E0,3.980866373E-1,1.261707767E0
1.274952481E1,4.557382464E-1,-1.096142530E0,4.048061371E-1,1.254230364E0
1.275197064E1,4.459643960E-1,-1.072929740E0,4.243538082E-1,1.236987722E0
1.275441564E1,4.319145083E-1,-1.035666943E0,4.548970461E-1,1.210820995E0
1.275685991E1,4.129776955E-1,-9.812999964E-1,4.982684553E-1,1.175487862E0
1.275930491E1,3.897648454E-1,-9.141048789E-1,5.538571477E-1,1.137656409E0
1.276175074E1,3.641085327E-1,-8.291947246E-1,6.186088324E-1,1.096729594E0
1.276419580E1,3.372304738E-1,-7.351215482E-1,6.967995167E-1,1.067547493E0
1.276664001E1,3.195154071E-1,-6.282202005E-1,7.847640514E-1,1.054801087E0
1.276908507E1,3.085198402E-1,-5.121558905E-1,8.849458694E-1,1.067996882E0
1.277153090E1,3.048546314E-1,-3.954807818E-1,9.912363291E-1,1.109905787E0
1.277397590E1,3.030220568E-1,-2.812490761E-1,1.103635311E0,1.178530572E0
1.277642017E1,3.048546314E-1,-1.767911911E-1,1.217867017E0,1.267829461E0
1.277886517E1,3.097415566E-1,-8.332888782E-2,1.324768305E0,1.363046073E0
1.278131100E1,3.109633029E-1,-1.063598879E-2,1.425560951E0,1.459121423E0
1.278375606E1,3.060763776E-1,3.762232512E-2,1.514136434E0,1.545220802E0
1.278620028E1,2.950808108E-1,5.167221278E-2,1.591716170E0,1.619661406E0
1.278864533E1,2.853069901E-1,3.090281226E-2,1.658300519E0,1.682948506E0
1.279109111E1,2.822526395E-1,-2.407501265E-2,1.712056518E0,1.735333881E0
1.279353616E1,2.877504230E-1,-1.120395362E-1,1.752373576E0,1.779372449E0
1.279598038E1,3.011894524E-1,-2.207734585E-1,1.777419090E0,1.816225379E0
1.279842543E1,3.182936609E-1,-3.429464102E-1,1.793301582E0,1.853335820E0
1.280087126E1,3.451717198E-1,-4.657302201E-1,1.795745015E0,1.886994519E0
1.280331626E1,3.793801367E-1,-5.830162168E-1,1.786582112E0,1.917214866E0
1.280576054E1,4.196972251E-1,-6.917501688E-1,1.762758374E0,1.939582724E0
1.280820554E1,4.539056420E-1,-7.888776064E-1,1.727328181E0,1.952439719E0
1.281065137E1,4.844488800E-1,-8.664574623E-1,1.678459048E0,1.950042058E0
1.281309642E1,5.058291554E-1,-9.214352965E-1,1.616150856E0,1.927913310E0
1.281554064E1,5.217116475E-1,-9.513676167E-1,1.547733903E0,1.890175553E0
1.281798569E1,5.296528339E-1,-9.586980343E-1,1.473819375E0,1.836240070E0
1.282043152E1,5.241550803E-1,-9.458698630E-1,1.393796086E0,1.764107671E0
1.282287653E1,5.058291554E-1,-9.208244085E-1,1.307664156E0,1.677428470E0
1.282532080E1,4.777293503E-1,-8.847833872E-1,1.222143054E0,1.582624598E0
1.282776580E1,4.429100752E-1,-8.383576870E-1,1.134178519E0,1.478301004E0
1.283021163E1,4.080907702E-1,-7.797146440E-1,1.048046589E0,1.368537415E0
1.283265668E1,3.757149577E-1,-7.003022432E-1,9.643582702E-1,1.249628679E0
1.283510090E1,3.463934362E-1,-6.050073504E-1,8.818915486E-1,1.124168586E0
1.283754595E1,3.189045489E-1,-4.938299954E-1,8.079769015E-1,9.991971022E-1
1.283999173E1,2.901938856E-1,-3.637158275E-1,7.401708961E-1,8.742737842E-1
1.284243678E1,2.584289312E-1,-2.171082646E-1,6.803061366E-1,7.594326504E-1
