"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.334981418E1,1.896996424E-2,4.462908208E-1,1.176997274E-1,4.619400201E-1
2.335225996E1,3.729590774E-2,4.365169704E-1,2.600311935E-1,5.094646914E-1
2.335470491E1,5.928703398E-2,4.133041203E-1,3.938105702E-1,5.739529715E-1
2.335714908E1,7.394778728E-2,3.729870319E-1,5.153726935E-1,6.404659355E-1
2.335959408E1,7.578038424E-2,3.167874813E-1,6.198305488E-1,7.002048873E-1
2.336203980E1,5.867617205E-2,2.440945953E-1,7.047407627E-1,7.481207170E-1
2.336448475E1,3.363071755E-2,1.579626650E-1,7.694923878E-1,7.862580769E-1
2.336692892E1,4.920075648E-3,6.144605204E-2,8.153072596E-1,8.176342409E-1
2.336937392E1,-2.317970246E-2,-4.240095615E-2,8.421853185E-1,8.435705367E-1
2.337181965E1,-4.455996677E-2,-1.535783261E-1,8.531808853E-1,8.680377388E-1
2.337426465E1,-5.983158574E-2,-2.610905468E-1,8.507373929E-1,8.919093026E-1
2.337670881E1,-6.899455935E-2,-3.643266857E-1,8.336331844E-1,9.123806603E-1
2.337915376E1,-6.716196239E-2,-4.522911906E-1,8.067551851E-1,9.273251744E-1
2.338159954E1,-6.471849978E-2,-5.194862485E-1,7.694923878E-1,9.306841470E-1
2.338404449E1,-6.166417897E-2,-5.653011203E-1,7.273427248E-1,9.232525477E-1
2.338648866E1,-5.983158574E-2,-5.915683508E-1,6.821387410E-1,9.049012069E-1
2.338893361E1,-5.860985443E-2,-5.976769924E-1,6.338804364E-1,8.731880153E-1
2.339137939E1,-5.311207473E-2,-5.860705376E-1,5.862330198E-1,8.306435583E-1
2.339382434E1,-4.822515696E-2,-5.591924787E-1,5.428615808E-1,7.808460731E-1
2.339626850E1,-4.272737354E-2,-5.231514573E-1,5.007119179E-1,7.254140200E-1
2.339871350E1,-3.539699689E-2,-4.791692495E-1,4.640600085E-1,6.679878806E-1
2.340115923E1,-3.600785881E-2,-4.309109449E-1,4.329059124E-1,6.118728114E-1
2.340360423E1,-4.394910112E-2,-3.826526105E-1,4.084713459E-1,5.614297679E-1
2.340604840E1,-5.677726120E-2,-3.356160223E-1,3.944214582E-1,5.209894995E-1
2.340849334E1,-6.716196239E-2,-2.928555012E-1,3.877019286E-1,4.904975629E-1
2.341093913E1,-6.655109674E-2,-2.513166964E-1,3.864802122E-1,4.657854493E-1
2.341338408E1,-5.738812685E-2,-2.134430856E-1,3.931997120E-1,4.510624806E-1
2.341582824E1,-4.333823919E-2,-1.828998476E-1,4.078604579E-1,4.490887555E-1
2.341827319E1,-3.173180670E-2,-1.596869826E-1,4.249646664E-1,4.550843962E-1
2.342071897E1,-2.317970246E-2,-1.517457366E-1,4.469558001E-1,4.725817965E-1
2.342316392E1,-2.440143004E-2,-1.572435200E-1,4.720012546E-1,4.981025383E-1
2.342560808E1,-3.478613123E-2,-1.822889745E-1,5.025445223E-1,5.357147954E-1
2.342805309E1,-4.700342566E-2,-2.177191377E-1,5.336986184E-1,5.783123380E-1
2.343049881E1,-6.288591027E-2,-2.641448677E-1,5.660744905E-1,6.278275859E-1
2.343294381E1,-8.609876782E-2,-3.160683811E-1,5.996720195E-1,6.833145325E-1
2.343538798E1,-1.093116254E-1,-3.704353273E-1,6.326587200E-1,7.412343888E-1
2.343783293E1,-1.343570799E-1,-4.217479527E-1,6.644237041E-1,7.983620852E-1
2.344027871E1,-1.606242508E-1,-4.657302201E-1,6.980212331E-1,8.543643425E-1
2.344272366E1,-1.887240261E-1,-4.962734580E-1,7.316188216E-1,9.039746696E-1
2.344516783E1,-2.204889953E-1,-5.084906816E-1,7.646055222E-1,9.443515102E-1
2.344761277E1,-2.485887855E-1,-5.042146444E-1,8.000356555E-1,9.777964216E-1
2.345005855E1,-2.638604045E-1,-4.797801077E-1,8.379092813E-1,1.000951162E0
2.345250350E1,-2.681364715E-1,-4.357978404E-1,8.739503026E-1,1.012722102E0
2.345494767E1,-2.687473297E-1,-3.771548271E-1,9.093804359E-1,1.020511474E0
2.345739267E1,-2.718016505E-1,-3.099597096E-1,9.411454201E-1,1.027475479E0
2.345983840E1,-2.809646130E-1,-2.366559356E-1,9.674125910E-1,1.034811223E0
2.346228335E1,-3.017340302E-1,-1.602978408E-1,9.912363291E-1,1.048469495E0
2.346472751E1,-3.304446638E-1,-8.821580559E-2,1.010783911E0,1.067080043E0
2.346717251E1,-3.634313643E-1,-2.224241756E-2,1.026055455E0,1.088745553E0
2.346961824E1,-3.970289230E-1,3.212454170E-2,1.039494514E0,1.113199352E0
2.347206324E1,-4.263504148E-1,7.671767473E-2,1.046824932E0,1.132917789E0
2.347450741E1,-4.501741529E-1,1.060391665E-1,1.049268365E0,1.146675706E0
2.347695236E1,-4.758304656E-1,1.225325167E-1,1.046213984E0,1.155851440E0
2.347939814E1,-4.953781366E-1,1.231433898E-1,1.040105343E0,1.158612496E0
2.348184308E1,-5.161475539E-1,1.133695543E-1,1.030942440E0,1.158491807E0
2.348428725E1,-5.326408744E-1,9.687620401E-2,1.017503381E0,1.152564284E0
2.348673220E1,-5.436364412E-1,7.916112244E-2,1.001010180E0,1.141853074E0
2.348917798E1,-5.454690456E-1,6.022431701E-2,9.814624786E-1,1.124469673E0
2.349162293E1,-5.442473292E-1,4.861788452E-2,9.570279121E-1,1.102030525E0
2.349406710E1,-5.381386876E-1,3.884404898E-2,9.301498532E-1,1.075305006E0
2.349651210E1,-5.277539492E-1,3.701145947E-2,8.989957571E-1,1.043114304E0
2.349895782E1,-5.161475539E-1,4.067664593E-2,8.653981686E-1,1.008452714E0
2.350140283E1,-5.020976663E-1,5.045048147E-2,8.269137144E-1,9.687278300E-1
2.350384699E1,-4.843825698E-1,6.633296609E-2,7.859857678E-1,9.256350056E-1
2.350629194E1,-4.685000777E-1,8.771322668E-2,7.438361049E-1,8.834467069E-1
2.350873772E1,-4.507850111E-1,1.097043604E-1,6.967995167E-1,8.371211019E-1
2.351118267E1,-4.324590862E-1,1.347498149E-1,6.503738165E-1,7.925682778E-1
2.351362684E1,-4.147439897E-1,1.591843963E-1,5.984503031E-1,7.453153791E-1
2.351607178E1,-3.976397812E-1,1.842298508E-1,5.459159017E-1,7.000587156E-1
2.351851756E1,-3.774812520E-1,2.043883950E-1,4.927706718E-1,6.535209611E-1
2.352096251E1,-3.579335809E-1,2.263795286E-1,4.353493750E-1,6.073658022E-1
2.352340668E1,-3.328881264E-1,2.428728789E-1,3.742628992E-1,5.566636845E-1
2.352585168E1,-3.066209257E-1,2.532575428E-1,3.107329905E-1,5.046887818E-1
2.352829741E1,-2.760777175E-1,2.563118637E-1,2.435378730E-1,4.485815123E-1
2.353074236E1,-2.437018603E-1,2.557010055E-1,1.702340990E-1,3.921138220E-1
2.353318658E1,-2.119368911E-1,2.465380579E-1,9.448686242E-2,3.385646570E-1
2.353563152E1,-1.832262576E-1,2.330990285E-1,1.568532176E-2,2.969057895E-1
2.353807725E1,-1.532938778E-1,2.166056782E-1,-6.555968523E-2,2.733406394E-1
2.354052225E1,-1.209180579E-1,1.982797384E-1,-1.474155486E-1,2.750770353E-1
2.354296642E1,-8.976395428E-2,1.793429404E-1,-2.268279642E-1,3.027744757E-1
2.354541137E1,-5.738812685E-2,1.665147841E-1,-3.080729842E-1,3.548655154E-1
2.354785715E1,-2.745575458E-2,1.524648964E-1,-3.874853849E-1,4.173059868E-1
2.355030210E1,-1.188571565E-3,1.384149939E-1,-4.601782858E-1,4.805457085E-1
2.355274626E1,1.896996424E-2,1.304737628E-1,-5.285950899E-1,5.447898966E-1
2.355519121E1,3.851763532E-2,1.329172254E-1,-5.884598494E-1,6.045126891E-1
2.355763699E1,5.806530640E-2,1.512431651E-1,-6.409942508E-1,6.611502888E-1
2.356008194E1,7.700211555E-2,1.793429404E-1,-6.849764585E-1,7.122401034E-1
2.356252611E1,9.349545836E-2,2.227143198E-1,-7.234609723E-1,7.627180655E-1
2.356497111E1,1.087670773E-1,2.758595347E-1,-7.503390312E-1,8.068069297E-1
2.356741684E1,1.173191816E-1,3.338916898E-1,-7.686649561E-1,8.462229408E-1
2.356986184E1,1.173191816E-1,3.949781656E-1,-7.790496349E-1,8.813001052E-1
2.357230600E1,1.063236222E-1,4.511777163E-1,-7.827148438E-1,9.096749809E-1
2.357475095E1,8.860854059E-2,5.006577969E-1,-7.784388065E-1,9.297723800E-1
2.357719673E1,6.600654870E-2,5.421965718E-1,-7.662215233E-1,9.409725871E-1
2.357964168E1,4.706974328E-2,5.733506680E-1,-7.497281432E-1,9.450073216E-1
2.358208584E1,3.790676966E-2,5.990070105E-1,-7.289587259E-1,9.442601050E-1
2.358453079E1,4.096109420E-2,6.161112189E-1,-7.039132714E-1,9.363571642E-1
2.358697658E1,5.440011621E-2,6.264959574E-1,-6.813113093E-1,9.271686241E-1
2.358942152E1,7.089346647E-2,6.264959574E-1,-6.599310637E-1,9.127059094E-1
2.359186569E1,8.616508543E-2,6.155003905E-1,-6.428267956E-1,8.941428531E-1
2.359431069E1,9.227373451E-2,5.965635777E-1,-6.275551915E-1,8.707629199E-1
2.359675642E1,8.799767494E-2,5.733506680E-1,-6.159487963E-1,8.460895336E-1
2.359920142E1,7.700211555E-2,5.476943851E-1,-6.067857742E-1,8.210282827E-1
2.360164558E1,7.394778728E-2,5.238706470E-1,-6.000663042E-1,7.999926871E-1
2.360409053E1,8.983027190E-2,5.049338341E-1,-5.933467746E-1,7.842754933E-1
2.360653631E1,1.252604276E-1,4.829426706E-1,-5.933467746E-1,7.752317026E-1
2.360898126E1,1.619123220E-1,4.523994625E-1,-6.012880206E-1,7.696935477E-1
2.361142543E1,1.845143139E-1,4.114715159E-1,-6.147270203E-1,7.623933695E-1
2.361387038E1,1.973424703E-1,3.589371443E-1,-6.361073256E-1,7.565794431E-1
2.361631616E1,2.034511119E-1,2.972398102E-1,-6.654288173E-1,7.566633139E-1
2.361876111E1,2.095597684E-1,2.355424911E-1,-7.014698386E-1,7.690614385E-1
2.362120527E1,2.162792832E-1,1.793429404E-1,-7.417868972E-1,7.932139809E-1
2.362365027E1,2.248313874E-1,1.268085688E-1,-7.876017690E-1,8.288221235E-1
2.362609600E1,2.333834916E-1,7.855026424E-2,-8.370817900E-1,8.725502400E-1
2.362854095E1,2.376595438E-1,3.395713121E-2,-8.859509826E-1,9.179021130E-1
2.363098517E1,2.388812751E-1,-1.063598879E-2,-9.372636080E-1,9.672850969E-1
2.363343012E1,2.407138646E-1,-5.339651927E-2,-9.897980094E-1,1.020046299E0
2.363587590E1,2.425464541E-1,-9.249186516E-2,-1.042332411E0,1.074169624E0
2.363832085E1,2.419355959E-1,-1.236459613E-1,-1.090590835E0,1.123925943E0
2.364076501E1,2.437681854E-1,-1.431936324E-1,-1.141292572E0,1.175787430E0
2.364320996E1,2.437681854E-1,-1.499131471E-1,-1.187718272E0,1.221708465E0
2.364565574E1,2.431573272E-1,-1.474696845E-1,-1.229257107E0,1.261723356E0
2.364810069E1,2.480442226E-1,-1.303654760E-1,-1.262854576E0,1.293569779E0
2.365054486E1,2.541528642E-1,-1.010439694E-1,-1.292176127E0,1.320803811E0
2.365298986E1,2.633158565E-1,-6.072689965E-2,-1.314167261E0,1.341662620E0
2.365543559E1,2.730896771E-1,-1.002512313E-2,-1.328827977E0,1.356636380E0
2.365788053E1,2.822526395E-1,4.556356370E-2,-1.334936619E0,1.365210008E0
2.366032470E1,2.901938856E-1,1.103152186E-1,-1.337380171E0,1.372941244E0
2.366276970E1,3.011894524E-1,1.793429404E-1,-1.330660582E0,1.376058342E0
2.366521543E1,3.085198402E-1,2.611987889E-1,-1.317832470E0,1.378438144E0
2.366766043E1,3.060763776E-1,3.509958982E-1,-1.294619560E0,1.375834538E0
2.367010460E1,2.859178483E-1,4.389604330E-1,-1.262243748E0,1.366636219E0
2.367254954E1,2.437681854E-1,5.171511173E-1,-1.216428876E0,1.344086090E0
2.367499532E1,1.777947992E-1,5.812919140E-1,-1.157175064E0,1.307121038E0
2.367744027E1,9.716064483E-2,6.277176738E-1,-1.082649589E0,1.255228983E0
2.367988444E1,3.240898624E-2,6.631478071E-1,-9.946848750E-1,1.195915280E0
2.368232939E1,2.476616763E-3,6.949127913E-1,-8.920596242E-1,1.130787466E0
2.368477517E1,3.087481484E-3,7.242342830E-1,-7.759953141E-1,1.061458222E0
2.368722012E1,9.806993417E-3,7.492797375E-1,-6.477137208E-1,9.904793618E-1
2.368966434E1,3.087481484E-3,7.608861923E-1,-5.121017694E-1,9.171725860E-1
2.369210928E1,-2.134710923E-2,7.480580211E-1,-3.709920645E-1,8.352733767E-1
2.369455501E1,-5.983158574E-2,7.132387161E-1,-2.243845016E-1,7.500917873E-1
2.369700001E1,-1.129768118E-1,6.619260907E-1,-7.166834176E-2,6.753119729E-1
2.369944418E1,-1.667329073E-1,6.075591445E-1,8.898909390E-2,6.362759113E-1
2.370188913E1,-2.088825703E-1,5.495269895E-1,2.563660145E-1,6.413543277E-1
2.370433491E1,-2.308737040E-1,4.902730882E-1,4.267972708E-1,6.898016226E-1
2.370677986E1,-2.259867787E-1,4.316300452E-1,5.960068107E-1,7.698042858E-1
2.370922402E1,-1.972761452E-1,3.650457859E-1,7.566642761E-1,8.629699474E-1
2.371166897E1,-1.563481987E-1,2.892985642E-1,9.008283019E-1,9.589734345E-1
2.371411475E1,-1.154202744E-1,2.031666636E-1,1.021168590E0,1.047560891E0
2.371655970E1,-8.732049912E-2,1.042065769E-1,1.117685199E0,1.125923658E0
2.371900387E1,-7.265974581E-2,-6.359937135E-3,1.186712861E0,1.188952187E0
2.372144887E1,-7.327061146E-2,-1.230351031E-1,1.227029920E0,1.235357698E0
2.372389460E1,-8.121185005E-2,-2.403211296E-1,1.242301583E0,1.267936447E0
2.372633960E1,-9.526173770E-2,-3.557745814E-1,1.236192942E0,1.289892763E0
2.372878376E1,-1.080899015E-1,-4.669519663E-1,1.211758375E0,1.303106260E0
2.373122871E1,-1.178637370E-1,-5.720206499E-1,1.173273921E0,1.310599549E0
2.373367449E1,-1.215289235E-1,-6.697590351E-1,1.121350408E0,1.311782444E0
2.373611944E1,-1.215289235E-1,-7.613887191E-1,1.063318253E0,1.313441193E0
2.373856361E1,-1.148094088E-1,-8.432446122E-1,9.979557991E-1,1.311548113E0
2.374100855E1,-9.892692417E-2,-9.122723341E-1,9.270955324E-1,1.304428409E0
2.374345434E1,-8.426617086E-2,-9.678609967E-1,8.556243181E-1,1.294584362E0
2.374589928E1,-7.693579793E-2,-1.008178115E0,7.859857678E-1,1.280670081E0
2.374834345E1,-7.999011874E-2,-1.035056114E0,7.181797624E-1,1.262347713E0
2.375078845E1,-8.732049912E-2,-1.050938606E0,6.570932865E-1,1.242525014E0
2.375323418E1,-8.915308863E-2,-1.056436419E0,6.039480567E-1,1.220147301E0
2.375567918E1,-8.609876782E-2,-1.051549435E0,5.581332445E-1,1.193600406E0
2.375812334E1,-7.937925309E-2,-1.038721323E0,5.214813352E-1,1.164983191E0
2.376056829E1,-7.143801451E-2,-1.021006227E0,4.927706718E-1,1.135948960E0
2.376301408E1,-6.716196239E-2,-9.953498840E-1,4.713903964E-1,1.103377101E0
2.376545902E1,-6.471849978E-2,-9.635849595E-1,4.573405087E-1,1.068571382E0
2.376790319E1,-6.899455935E-2,-9.336525798E-1,4.506210089E-1,1.039002735E0
2.377034814E1,-8.182271570E-2,-9.049419165E-1,4.524535835E-1,1.015051267E0
2.377279392E1,-9.770520031E-2,-8.805073500E-1,4.622274339E-1,9.992465663E-1
2.377523887E1,-1.129768118E-1,-8.621814251E-1,4.781099260E-1,9.923253857E-1
2.377768303E1,-1.294701546E-1,-8.456880450E-1,4.976575673E-1,9.897544366E-1
2.378012803E1,-1.477960944E-1,-8.279729486E-1,5.214813352E-1,9.896088480E-1
2.378257376E1,-1.661220342E-1,-8.157556653E-1,5.501919985E-1,9.978802889E-1
2.378501871E1,-1.893348992E-1,-7.992623448E-1,5.795134902E-1,1.005238223E0
2.378746293E1,-2.101043016E-1,-7.858232856E-1,6.100566983E-1,1.016774916E0
2.378990788E1,-2.345388830E-1,-7.674973607E-1,6.405999660E-1,1.026853935E0
2.379235366E1,-2.565300465E-1,-7.473388314E-1,6.717540622E-1,1.037100050E0
2.379479861E1,-2.711907923E-1,-7.253476977E-1,7.022972703E-1,1.045416273E0
2.379724277E1,-2.760777175E-1,-6.960262060E-1,7.316188216E-1,1.046870329E0
2.379968772E1,-2.742451131E-1,-6.618177891E-1,7.572751045E-1,1.042438848E0
2.380213350E1,-2.687473297E-1,-6.215006709E-1,7.817097306E-1,1.034194524E0
2.380457845E1,-2.595843673E-1,-5.775184631E-1,8.006465435E-1,1.020757810E0
2.380702262E1,-2.473670393E-1,-5.317035913E-1,8.159181476E-1,1.004799276E0
2.380946762E1,-2.375932187E-1,-4.828344285E-1,8.281354308E-1,9.876172916E-1
2.381191334E1,-2.290410995E-1,-4.364087284E-1,8.354657888E-1,9.700079834E-1
2.381435829E1,-2.284302413E-1,-3.924264610E-1,8.366875052E-1,9.519584465E-1
2.381680246E1,-2.327062935E-1,-3.539419770E-1,8.324114680E-1,9.339892902E-1
2.381924746E1,-2.437018603E-1,-3.179009557E-1,8.226376176E-1,9.149777397E-1
2.382169324E1,-2.583626211E-1,-2.830816805E-1,8.098095059E-1,8.959229418E-1
2.382413819E1,-2.705799341E-1,-2.458189130E-1,7.927052975E-1,8.729387879E-1
2.382658236E1,-2.772994339E-1,-2.067235708E-1,7.713249922E-1,8.453235205E-1
2.382902730E1,-2.809646130E-1,-1.590761244E-1,7.481121421E-1,8.148116986E-1
2.383147309E1,-2.791320384E-1,-1.016548276E-1,7.212340832E-1,7.800173085E-1
2.383391803E1,-2.748559713E-1,-3.568144515E-2,6.931343079E-1,7.464945675E-1
2.383636220E1,-2.656930089E-1,3.701145947E-2,6.638128161E-1,7.159679308E-1
2.383880715E1,-2.583626211E-1,1.170347333E-1,6.314370036E-1,6.922146071E-1
2.384125293E1,-2.479779124E-1,1.988906115E-1,5.960068107E-1,6.754810425E-1
2.384369793E1,-2.394258082E-1,2.801356018E-1,5.593549609E-1,6.698347896E-1
2.384614204E1,-2.327062935E-1,3.558828235E-1,5.208704472E-1,6.723918692E-1
2.384858704E1,-2.247650474E-1,4.249105453E-1,4.823859632E-1,6.810025812E-1
2.385103277E1,-2.210998684E-1,4.859969914E-1,4.426797628E-1,6.935730674E-1
2.385347777E1,-2.162129432E-1,5.373097062E-1,4.041952789E-1,7.062744372E-1
2.385592194E1,-2.131586224E-1,5.788484812E-1,3.657107949E-1,7.171098577E-1
2.385836689E1,-2.058282495E-1,6.136677861E-1,3.284480572E-1,7.258316239E-1
2.386081267E1,-1.930000931E-1,6.399349570E-1,2.954613566E-1,7.307962770E-1
2.386325762E1,-1.777284741E-1,6.619260907E-1,2.612529397E-1,7.334757382E-1
2.386570178E1,-1.600133926E-1,6.784194112E-1,2.294879854E-1,7.338405267E-1
2.386814678E1,-1.404657215E-1,6.894149780E-1,2.001664788E-1,7.314986330E-1
2.387059251E1,-1.172528714E-1,6.973562241E-1,1.708449721E-1,7.274901673E-1
2.387303746E1,-9.648346901E-2,6.973562241E-1,1.390800029E-1,7.176057485E-1
2.387548163E1,-7.571406662E-2,6.839172244E-1,1.067041606E-1,6.963197309E-1
2.387792663E1,-5.372293666E-2,6.625369191E-1,7.249574363E-2,6.686530909E-1
2.388037236E1,-2.745575458E-2,6.277176738E-1,3.401126713E-2,6.292376838E-1
2.388281736E1,-4.242895171E-3,5.825136900E-1,-8.138401434E-3,5.825859892E-1
2.388526152E1,1.835909858E-2,5.269249678E-1,-5.212065950E-2,5.298146292E-1
2.388770647E1,4.218282551E-2,4.640058875E-1,-9.976811707E-2,4.764814074E-1
2.389015225E1,6.967173517E-2,3.961999118E-1,-1.523024589E-1,4.301448126E-1
2.389259720E1,9.899324179E-2,3.271721900E-1,-2.060585618E-1,3.991258382E-1
2.389504137E1,1.289256215E-1,2.544792891E-1,-2.628690004E-1,3.879196255E-1
2.389748631E1,1.588579863E-1,1.842298508E-1,-3.202902675E-1,4.021969085E-1
2.389993210E1,1.851251721E-1,1.182564646E-1,-3.764898479E-1,4.358904981E-1
2.390237704E1,2.065054476E-1,5.961345136E-2,-4.320785105E-1,4.825868862E-1
2.390482121E1,2.223879248E-1,9.522547945E-3,-4.864454865E-1,5.349544648E-1
2.390726621E1,2.352160811E-1,-2.712933533E-2,-5.359255075E-1,5.858999533E-1
2.390971194E1,2.425464541E-1,-5.156392604E-2,-5.817403793E-1,6.323839734E-1
2.391215694E1,2.462116480E-1,-6.194862723E-2,-6.220574379E-1,6.718729523E-1
2.391460111E1,2.456007898E-1,-5.950516835E-2,-6.605418921E-1,7.072313654E-1
2.391704605E1,2.419355959E-1,-4.789873958E-2,-6.953611970E-1,7.378037111E-1
2.391949184E1,2.364378124E-1,-2.468587644E-2,-7.246826887E-1,7.626776717E-1
2.392193678E1,2.272748351E-1,2.803036477E-3,-7.503390312E-1,7.840091641E-1
2.392438095E1,2.150575519E-1,3.395713121E-2,-7.711083889E-1,8.012558797E-1
2.392682590E1,1.985642016E-1,6.450037658E-2,-7.863800526E-1,8.136225340E-1
2.392927168E1,1.802382618E-1,9.382188320E-2,-7.955430150E-1,8.210828615E-1
2.393171663E1,1.594688594E-1,1.182564646E-1,-7.998190522E-1,8.240906654E-1
2.393416079E1,1.423646510E-1,1.390258670E-1,-7.985973358E-1,8.230149393E-1
2.393660579E1,1.313690841E-1,1.573518068E-1,-7.924886942E-1,8.185693360E-1
2.393905152E1,1.277038902E-1,1.762886196E-1,-7.802714109E-1,8.100675501E-1
2.394149652E1,1.277038902E-1,1.946145594E-1,-7.662215233E-1,8.007986845E-1
2.394394069E1,1.295364797E-1,2.147730887E-1,-7.497281432E-1,7.905690785E-1
2.394638564E1,1.356451362E-1,2.330990285E-1,-7.307913303E-1,7.789677327E-1
2.394883142E1,1.435863823E-1,2.502032220E-1,-7.142980099E-1,7.703507957E-1
2.395127637E1,1.527493447E-1,2.660857141E-1,-6.990264058E-1,7.633949735E-1
2.395372053E1,1.698535532E-1,2.770812809E-1,-6.874199510E-1,7.603752066E-1
2.395616548E1,1.894012243E-1,2.770812809E-1,-6.782569885E-1,7.567558407E-1
2.395861126E1,2.113923579E-1,2.630313933E-1,-6.764243841E-1,7.559247253E-1
2.396105621E1,2.266639769E-1,2.324881703E-1,-6.831439137E-1,7.563814611E-1
2.396350038E1,2.333834916E-1,1.885059029E-1,-6.971938014E-1,7.590003467E-1
2.396594538E1,2.315508872E-1,1.329172254E-1,-7.173523307E-1,7.654261352E-1
2.396839111E1,2.266639769E-1,7.244160771E-2,-7.448412180E-1,7.819288874E-1
2.397083611E1,2.236096561E-1,1.013340987E-2,-7.766062021E-1,8.082209831E-1
2.397328027E1,2.254422456E-1,-5.034219846E-2,-8.102037311E-1,8.424895423E-1
2.397572522E1,2.254422456E-1,-1.040982902E-1,-8.462447524E-1,8.819245099E-1
2.397817100E1,2.223879248E-1,-1.493022740E-1,-8.822857738E-1,9.220497517E-1
2.398061595E1,2.193336040E-1,-1.853432953E-1,-9.195485115E-1,9.633425310E-1
2.398306012E1,2.187227309E-1,-2.079453021E-1,-9.537569880E-1,1.000366570E0
2.398550506E1,2.236096561E-1,-2.171082646E-1,-9.873545170E-1,1.035377332E0
2.398795084E1,2.321617603E-1,-2.122213542E-1,-1.018508792E0,1.065972394E0
2.399039579E1,2.388812751E-1,-1.993931830E-1,-1.047219396E0,1.092469847E0
2.399283996E1,2.425464541E-1,-1.798455119E-1,-1.072264791E0,1.113968120E0
2.399528496E1,2.431573272E-1,-1.560217887E-1,-1.094255924E0,1.131752761E0
2.399773069E1,2.437681854E-1,-1.297546029E-1,-1.111971021E0,1.145748112E0
2.400017569E1,2.413247377E-1,-9.615704417E-2,-1.128464341E0,1.157979091E0
2.400261986E1,2.352160811E-1,-6.439208239E-2,-1.140070796E0,1.165862069E0
2.400506480E1,2.315508872E-1,-3.079452552E-2,-1.149233818E0,1.172732913E0
2.400751059E1,2.284965664E-1,3.595738672E-4,-1.155342460E0,1.177721108E0
2.400995553E1,2.333834916E-1,2.723762579E-2,-1.157785892E0,1.181388131E0
2.401239970E1,2.413247377E-1,5.228307843E-2,-1.157785892E0,1.183824025E0
2.401484465E1,2.492659688E-1,7.366333902E-2,-1.155953288E0,1.184815519E0
2.401729043E1,2.572071850E-1,9.260015190E-2,-1.152288079E0,1.184271144E0
2.401973538E1,2.669810355E-1,1.121478230E-1,-1.146179438E0,1.182194278E0
2.402217954E1,2.724788189E-1,1.353606731E-1,-1.135183930E0,1.175248814E0
2.402462454E1,2.730896771E-1,1.622387320E-1,-1.120523095E0,1.164676515E0
2.402707027E1,2.572071850E-1,1.927819550E-1,-1.099753737E0,1.145765552E0
2.402951527E1,2.321617603E-1,2.196599990E-1,-1.071653962E0,1.118298624E0
2.403195944E1,1.967316121E-1,2.459271997E-1,-1.032558680E0,1.079518847E0
2.403440439E1,1.527493447E-1,2.728052139E-1,-9.867436886E-1,1.035093307E0
2.403685017E1,9.471718967E-2,2.996832728E-1,-9.323766828E-1,9.839246356E-1
2.403929512E1,2.752206847E-2,3.228961229E-1,-8.706793785E-1,9.290328038E-1
2.404173928E1,-3.356440365E-2,3.448872566E-1,-7.967647314E-1,8.688543182E-1
2.404418423E1,-7.999011874E-2,3.693218529E-1,-7.149088383E-1,8.086357012E-1
2.404663001E1,-1.087007597E-1,3.949781656E-1,-6.269443631E-1,7.489211180E-1
2.404907496E1,-1.368005276E-1,4.224670827E-1,-5.310385823E-1,6.922389734E-1
2.405151913E1,-1.746741384E-1,4.450690746E-1,-4.314676523E-1,6.440200857E-1
2.405396413E1,-2.229324579E-1,4.542320371E-1,-3.245663345E-1,6.011396924E-1
2.405640986E1,-2.724125087E-1,4.560646415E-1,-2.139998078E-1,5.727123622E-1
2.405885486E1,-3.127295971E-1,4.542320371E-1,-9.488119185E-2,5.595792928E-1
2.406129902E1,-3.377750516E-1,4.511777163E-1,2.912434749E-2,5.643594110E-1
2.406374397E1,-3.402184844E-1,4.517885745E-1,1.580168158E-1,5.872229962E-1
2.406618975E1,-3.249468803E-1,4.585081041E-1,2.832440734E-1,6.293229391E-1
2.406863470E1,-2.992905676E-1,4.664493501E-1,4.054169953E-1,6.866678820E-1
2.407107887E1,-2.736342549E-1,4.676710665E-1,5.153726935E-1,7.477973958E-1
2.407352381E1,-2.522539794E-1,4.578972459E-1,6.100566983E-1,8.034121813E-1
2.407596960E1,-2.418692708E-1,4.346843660E-1,6.906908751E-1,8.511786693E-1
2.407841454E1,-2.375932187E-1,3.907021284E-1,7.523881793E-1,8.804468542E-1
2.408085871E1,-2.406475395E-1,3.290047944E-1,7.982030511E-1,8.962608458E-1
2.408330371E1,-2.467561811E-1,2.532575428E-1,8.250811100E-1,8.976563006E-1
2.408574944E1,-2.534756958E-1,1.671256423E-1,8.366875052E-1,8.900712837E-1
2.408819444E1,-2.522539794E-1,7.610680163E-2,8.354657888E-1,8.760293373E-1
2.409063861E1,-2.424801290E-1,-1.796636544E-2,8.232485056E-1,8.584040454E-1
2.409308355E1,-2.278193682E-1,-1.089852005E-1,8.006465435E-1,8.395322067E-1
2.409552934E1,-2.064391077E-1,-1.993931830E-1,7.694923878E-1,8.212753993E-1
2.409797428E1,-1.899457574E-1,-2.824707925E-1,7.346731424E-1,8.096997997E-1
2.410041845E1,-1.783393323E-1,-3.618832231E-1,6.949669123E-1,8.035816037E-1
2.410286340E1,-1.728415489E-1,-4.388521612E-1,6.558715701E-1,8.078570027E-1
2.410530918E1,-1.722306907E-1,-5.066581368E-1,6.167762280E-1,8.165652416E-1
