"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.651015281E1,3.048546314E-1,-7.577235103E-1,2.887418568E-1,8.662869757E-1
3.651259776E1,2.834743857E-1,-8.609596491E-1,1.812296659E-1,9.243665055E-1
3.651504354E1,2.559854686E-1,-9.751913548E-1,7.310660183E-2,1.010876508E0
3.651748854E1,2.254422456E-1,-1.095531702E0,-3.379471600E-2,1.118997765E0
3.651993271E1,1.912338287E-1,-1.218315482E0,-1.376417130E-1,1.240890097E0
3.652237765E1,1.515276134E-1,-1.338655829E0,-2.372126579E-1,1.367929052E0
3.652482344E1,1.087670773E-1,-1.455331087E0,-3.318967223E-1,1.496654364E0
3.652726838E1,6.539568305E-2,-1.564675808E0,-4.198612273E-1,1.621348337E0
3.652971255E1,2.019169182E-2,-1.658748984E0,-5.035496950E-1,1.733614200E0
3.653215755E1,-2.684488893E-2,-1.737550497E0,-5.799077749E-1,1.831964903E0
3.653460328E1,-7.204888016E-2,-1.798026204E0,-6.452702880E-1,1.911664985E0
3.653704828E1,-1.166420057E-1,-1.835899711E0,-7.045241594E-1,1.969895275E0
3.653949245E1,-1.600133926E-1,-1.851782203E0,-7.521716356E-1,2.005109419E0
3.654193739E1,-2.003304660E-1,-1.844451904E0,-7.894343734E-1,2.016269266E0
3.654438318E1,-2.357606143E-1,-1.810854316E0,-8.175341487E-1,2.000784472E0
3.654682812E1,-2.632495463E-1,-1.749767780E0,-8.340274692E-1,1.956167025E0
3.654927229E1,-2.846298218E-1,-1.666079402E0,-8.383035064E-1,1.886686905E0
3.655171729E1,-3.011231422E-1,-1.554901958E0,-8.358600736E-1,1.790825873E0
3.655416307E1,-3.115078509E-1,-1.419900894E0,-8.279188275E-1,1.672903247E0
3.655660802E1,-3.212817013E-1,-1.266573787E0,-8.138689399E-1,1.539419936E0
3.655905218E1,-3.280012012E-1,-1.093088269E0,-7.967647314E-1,1.391855161E0
3.656149713E1,-3.328881264E-1,-9.122723341E-1,-7.766062021E-1,1.243451852E0
3.656394291E1,-3.286120594E-1,-7.302346230E-1,-7.564476728E-1,1.101563240E0
3.656638786E1,-3.188382387E-1,-5.579707623E-1,-7.368999720E-1,9.777580287E-1
3.656883208E1,-3.060100675E-1,-3.954807818E-1,-7.191849351E-1,8.759418822E-1
3.657127703E1,-2.931819260E-1,-2.494840920E-1,-7.051350474E-1,8.033762438E-1
3.657372281E1,-2.846298218E-1,-1.236459613E-1,-6.947503090E-1,7.609076495E-1
3.657616776E1,-2.846298218E-1,-1.918809488E-2,-6.904742718E-1,7.470856968E-1
3.657861193E1,-2.919601798E-1,5.533739924E-2,-6.935285926E-1,7.545096971E-1
3.658105693E1,-3.072318137E-1,1.090935022E-1,-7.020807266E-1,7.740866400E-1
3.658350265E1,-3.273903430E-1,1.347498149E-1,-7.197957635E-1,8.021520370E-1
3.658594765E1,-3.481597304E-1,1.365824044E-1,-7.430086136E-1,8.318243510E-1
3.658839182E1,-3.701508641E-1,1.219216585E-1,-7.729409933E-1,8.656294428E-1
3.659083677E1,-3.921419978E-1,9.382188320E-2,-8.077602983E-1,9.028037393E-1
3.659328255E1,-4.141331315E-1,5.350480229E-2,-8.462447524E-1,9.436626492E-1
3.659572750E1,-4.379568696E-1,3.595738672E-4,-8.883944154E-1,9.904801796E-1
3.659817166E1,-4.587262571E-1,-7.111158967E-2,-9.305440784E-1,1.039903322E0
3.660061666E1,-4.782739282E-1,-1.560217887E-1,-9.751372337E-1,1.097260850E0
3.660306239E1,-4.959889948E-1,-2.427645773E-1,-1.022173882E0,1.161799969E0
3.660550739E1,-5.173692703E-1,-3.282856643E-1,-1.068599701E0,1.231806706E0
3.660795156E1,-5.436364412E-1,-3.997568190E-1,-1.111360192E0,1.300179823E0
3.661039651E1,-5.735688210E-1,-4.559563994E-1,-1.151677251E0,1.365004733E0
3.661284229E1,-6.077772379E-1,-4.919973910E-1,-1.190772653E0,1.424568045E0
3.661528724E1,-6.383205056E-1,-5.097124577E-1,-1.227424502E0,1.474391660E0
3.661773146E1,-6.664202809E-1,-5.170428157E-1,-1.259800315E0,1.516095676E0
3.662017640E1,-6.853570938E-1,-5.139884949E-1,-1.289121866E0,1.547815785E0
3.662262219E1,-7.018504143E-1,-5.023820400E-1,-1.319054246E0,1.576352062E0
3.662506713E1,-7.091807723E-1,-4.907756746E-1,-1.347764850E0,1.600083817E0
3.662751130E1,-7.159003019E-1,-4.761149287E-1,-1.371588588E0,1.618781616E0
3.662995630E1,-7.201763391E-1,-4.632867575E-1,-1.395412326E0,1.637212307E0
3.663240203E1,-7.207872272E-1,-4.492368698E-1,-1.414349079E0,1.649767047E0
3.663484703E1,-7.183437347E-1,-4.266348779E-1,-1.429620743E0,1.655853408E0
3.663729120E1,-7.140676975E-1,-3.936481774E-1,-1.438783646E0,1.653768407E0
3.663973614E1,-7.049047351E-1,-3.411138058E-1,-1.436951041E0,1.636483305E0
3.664218192E1,-6.939091682E-1,-2.720861137E-1,-1.422290325E0,1.605755447E0
3.664462687E1,-6.731397510E-1,-1.945062727E-1,-1.398466587E0,1.564179852E0
3.664707104E1,-6.444291472E-1,-1.163155884E-1,-1.368534207E0,1.517136816E0
3.664951604E1,-6.089989543E-1,-3.873576596E-2,-1.331882358E0,1.465022457E0
3.665196177E1,-5.747905374E-1,3.151367605E-2,-1.297673941E0,1.419624926E0
3.665440677E1,-5.460799336E-1,9.809793532E-2,-1.266519785E0,1.382714310E0
3.665685094E1,-5.246996284E-1,1.561300755E-1,-1.240863562E0,1.356255389E0
3.665929588E1,-5.143149495E-1,2.086644471E-1,-1.220704913E0,1.340962790E0
3.666174166E1,-5.112606287E-1,2.624205351E-1,-1.205433369E0,1.335410639E0
3.666418661E1,-5.100389123E-1,3.192309439E-1,-1.190772653E0,1.334161759E0
3.666663083E1,-5.088171363E-1,3.864260614E-1,-1.177333593E0,1.339527666E0
3.666907578E1,-4.996541739E-1,4.701145589E-1,-1.159618497E0,1.347359288E0
3.667152156E1,-4.776630700E-1,5.751832724E-1,-1.140681744E0,1.363874131E0
3.667396651E1,-4.385677278E-1,7.034648657E-1,-1.118079662E0,1.391871618E0
3.667641068E1,-3.768703938E-1,8.488506675E-1,-1.091201663E0,1.432933990E0
3.667885568E1,-2.999014258E-1,1.016838431E0,-1.057604074E0,1.497473752E0
3.668130140E1,-2.094934285E-1,1.203152180E0,-1.018508792E0,1.590227287E0
3.668374640E1,-1.148094088E-1,1.409013629E0,-9.702503085E-1,1.714609655E0
3.668619057E1,-2.317970246E-2,1.628314018E0,-9.140507579E-1,1.867466902E0
3.668863552E1,5.989789963E-2,1.856777430E0,-8.511316776E-1,2.043437132E0
3.669108130E1,1.356451362E-1,2.081575632E0,-7.814931273E-1,2.227574516E0
3.669352625E1,2.016185224E-1,2.291713238E0,-7.020807266E-1,2.405310155E0
3.669597041E1,2.584289312E-1,2.472529173E0,-6.171705127E-1,2.561461588E0
3.669841541E1,3.091306984E-1,2.619747400E0,-5.273733735E-1,2.690122842E0
3.670086114E1,3.525021076E-1,2.723594427E0,-4.345219731E-1,2.780473644E0
3.670330614E1,3.897648454E-1,2.785902739E0,-3.410596848E-1,2.833635900E0
3.670575031E1,4.203080833E-1,2.806672096E0,-2.451539189E-1,2.848537798E0
3.670819526E1,4.459643960E-1,2.786513567E0,-1.510807425E-1,2.826016188E0
3.671064104E1,4.685663879E-1,2.731535673E0,-5.822930858E-2,2.772044777E0
3.671308599E1,4.893358052E-1,2.644793034E0,3.217867017E-2,2.689872708E0
3.671553021E1,5.070508718E-1,2.533004761E0,1.201431900E-1,2.586048741E0
3.671797515E1,5.241550803E-1,2.402279615E0,2.050533891E-1,2.467333133E0
3.672042094E1,5.388158560E-1,2.252007008E0,2.844657898E-1,2.332976398E0
3.672286588E1,5.473679304E-1,2.092571259E0,3.614347577E-1,2.192966303E0
3.672531005E1,5.534765720E-1,1.925805211E0,4.335168004E-1,2.050121665E0
3.672775505E1,5.571417809E-1,1.757206559E0,4.994901717E-1,1.909888030E0
3.673020078E1,5.601961017E-1,1.583720922E0,5.611875653E-1,1.771136109E0
3.673264578E1,5.601961017E-1,1.411457062E0,6.161653399E-1,1.638807626E0
3.673508995E1,5.577526689E-1,1.244080186E0,6.668671370E-1,1.517740204E0
3.673753489E1,5.510331392E-1,1.085866213E0,7.126820087E-1,1.410907013E0
3.673998068E1,5.418701768E-1,9.355934858E-1,7.493338585E-1,1.315469380E0
3.674242562E1,5.320963264E-1,7.975380421E-1,7.804879546E-1,1.236266507E0
3.674486979E1,5.217116475E-1,6.698673368E-1,8.067551851E-1,1.171221252E0
3.674731479E1,5.101051927E-1,5.580790639E-1,8.256919384E-1,1.119565418E0
3.674976052E1,4.978879094E-1,4.603407085E-1,8.379092813E-1,1.077913680E0
3.675220552E1,4.875032008E-1,3.717653155E-1,8.434070349E-1,1.042690868E0
3.675464969E1,4.777293503E-1,2.972398102E-1,8.409636021E-1,1.011828354E0
3.675709463E1,4.667337835E-1,2.343207747E-1,8.348549604E-1,9.847484222E-1
3.675954041E1,4.539056420E-1,1.793429404E-1,8.244702220E-1,9.580946556E-1
3.676198536E1,4.404666126E-1,1.280303001E-1,8.110312223E-1,9.317586802E-1
3.676442958E1,4.258058667E-1,8.221544325E-2,7.933161259E-1,9.041130962E-1
3.676687453E1,4.074799120E-1,4.006578028E-2,7.756010890E-1,8.770417292E-1
3.676932031E1,3.842670619E-1,-2.512880601E-4,7.578859925E-1,8.497366743E-1
3.677176526E1,3.573890030E-1,-3.568144515E-2,7.426143885E-1,8.249098102E-1
3.677420942E1,3.292892277E-1,-6.927900016E-2,7.255101800E-1,7.997474580E-1
3.677665443E1,3.030220568E-1,-1.016548276E-1,7.151254416E-1,7.833010073E-1
3.677910015E1,2.828635275E-1,-1.242568195E-1,7.071841955E-1,7.717259998E-1
3.678154515E1,2.675918937E-1,-1.431936324E-1,7.053515911E-1,7.678741466E-1
3.678398932E1,2.572071850E-1,-1.548000574E-1,7.096276879E-1,7.705128482E-1
3.678643427E1,2.529311478E-1,-1.602978408E-1,7.242884040E-1,7.837494851E-1
3.678888005E1,2.535420060E-1,-1.615195721E-1,7.493338585E-1,8.073867428E-1
3.679132500E1,2.535420060E-1,-1.505240053E-1,7.823205590E-1,8.360421533E-1
3.679376916E1,2.517094314E-1,-1.212024987E-1,8.263028264E-1,8.722522826E-1
3.679621416E1,2.456007898E-1,-7.599851489E-2,8.812806606E-1,9.180147739E-1
3.679865995E1,2.382704020E-1,-1.307944767E-2,9.448105693E-1,9.744797937E-1
3.680110489E1,2.284965664E-1,5.839172006E-2,1.012616396E0,1.039717384E0
3.680354906E1,2.211661935E-1,1.335280836E-1,1.082255006E0,1.112663530E0
3.680599406E1,2.211661935E-1,2.062209845E-1,1.154337049E0,1.193287728E0
3.680843979E1,2.242205143E-1,2.746378183E-1,1.227640867E0,1.277811750E0
3.681088479E1,2.260531187E-1,3.314482272E-1,1.295446873E0,1.356149158E0
3.681332896E1,2.260531187E-1,3.693218529E-1,1.360198498E0,1.427458790E0
3.681577390E1,2.248313874E-1,3.858152032E-1,1.416398048E0,1.485121529E0
3.681821968E1,2.162792832E-1,3.803174198E-1,1.462823749E0,1.526850152E0
3.682066463E1,2.077271640E-1,3.552719653E-1,1.503140807E0,1.558461110E0
3.682310880E1,1.955098808E-1,3.143440187E-1,1.533684015E0,1.577727142E0
3.682555380E1,1.790165305E-1,2.605879307E-1,1.555064321E0,1.586876816E0
3.682799953E1,1.619123220E-1,2.068318576E-1,1.567892432E0,1.589742651E0
3.683044453E1,1.429755092E-1,1.494105607E-1,1.572168589E0,1.585711065E0
3.683288870E1,1.203735098E-1,9.382188320E-2,1.566670775E0,1.574086925E0
3.683533364E1,9.593892097E-2,4.739616066E-2,1.553231716E0,1.556913433E0
3.683777942E1,7.089346647E-2,7.079088595E-3,1.533684015E0,1.535337961E0
3.684022437E1,4.523714632E-2,-2.774020098E-2,1.508027792E0,1.508961146E0
3.684266859E1,2.141342312E-2,-5.461825058E-2,1.475041032E0,1.476207212E0
3.684511354E1,-1.188571565E-3,-7.538764179E-2,1.438389182E0,1.440363894E0
3.684755932E1,-2.134710923E-2,-8.516147733E-2,1.397461176E0,1.400216381E0
3.685000427E1,-3.539699689E-2,-8.760493994E-2,1.352257252E0,1.355554222E0
3.685244844E1,-4.639256001E-2,-8.332888782E-2,1.303388119E0,1.306872818E0
3.685489344E1,-5.372293666E-2,-7.294419408E-2,1.249021053E0,1.252302120E0
3.685733916E1,-5.983158574E-2,-6.622467935E-2,1.190378070E0,1.193719178E0
3.685978416E1,-6.471849978E-2,-6.683553755E-2,1.127459049E0,1.131291024E0
3.686222833E1,-7.021628320E-2,-7.783110440E-2,1.059042215E0,1.064217281E0
3.686467328E1,-7.388146967E-2,-1.016548276E-1,9.845167994E-1,9.925046619E-1
3.686711906E1,-7.632493228E-2,-1.425827742E-1,9.063261151E-1,9.206423680E-1
3.686956401E1,-8.365530521E-2,-2.006149143E-1,8.220267892E-1,8.502779522E-1
3.687200823E1,-9.159655124E-2,-2.788056135E-1,7.310079336E-1,7.877151118E-1
3.687445318E1,-1.050355732E-1,-3.722679317E-1,6.332696080E-1,7.420554434E-1
3.687689890E1,-1.215289235E-1,-4.803909659E-1,5.306442976E-1,7.260359013E-1
3.687934390E1,-1.441309154E-1,-6.007313132E-1,4.225212336E-1,7.484490793E-1
3.688178807E1,-1.703980863E-1,-7.314563394E-1,3.113438487E-1,8.130183739E-1
3.688423302E1,-2.015521973E-1,-8.676791787E-1,1.977230161E-1,9.124608685E-1
3.688667880E1,-2.369823456E-1,-1.006956339E0,8.410216868E-2,1.037879991E0
3.688912380E1,-2.730233669E-1,-1.138903141E0,-2.524261177E-2,1.171443261E0
3.689156797E1,-3.066209257E-1,-1.262297750E0,-1.290896088E-1,1.305402669E0
3.689401291E1,-3.383859098E-1,-1.371031761E0,-2.249953747E-1,1.429984627E0
3.689645870E1,-3.658748269E-1,-1.460828781E0,-3.117381632E-1,1.537877043E0
3.689890364E1,-3.848116100E-1,-1.526802182E0,-3.905397356E-1,1.622259586E0
3.690134781E1,-3.982506394E-1,-1.568951845E0,-4.595674276E-1,1.682681100E0
3.690379281E1,-4.061918855E-1,-1.589110374E0,-5.212647319E-1,1.721040543E0
3.690623854E1,-4.135222733E-1,-1.593386412E0,-5.799077749E-1,1.745329182E0
3.690868354E1,-4.220743775E-1,-1.581780076E0,-6.324421167E-1,1.755037897E0
3.691112771E1,-4.330699444E-1,-1.565897584E0,-6.794787049E-1,1.761044046E0
3.691357265E1,-4.458980858E-1,-1.545128107E0,-7.222392559E-1,1.762916763E0
3.691601844E1,-4.593371153E-1,-1.522526145E0,-7.607237101E-1,1.762888825E0
3.691846338E1,-4.764413238E-1,-1.502367616E0,-7.937104106E-1,1.764675892E0
3.692090760E1,-4.947672784E-1,-1.481598258E0,-8.248645067E-1,1.766445446E0
3.692335255E1,-5.124823451E-1,-1.463883162E0,-8.486882448E-1,1.768011256E0
3.692579833E1,-5.265322328E-1,-1.451665878E0,-8.664032817E-1,1.770656562E0
3.692824328E1,-5.381386876E-1,-1.444946289E0,-8.798423409E-1,1.775270563E0
3.693068745E1,-5.405821204E-1,-1.440670252E0,-8.853400946E-1,1.775270933E0
3.693313245E1,-5.411930084E-1,-1.446778893E0,-8.877835870E-1,1.781633727E0
3.693557818E1,-5.375277996E-1,-1.457163692E0,-8.853400946E-1,1.787760958E0
3.693802318E1,-5.326408744E-1,-1.473657012E0,-8.822857738E-1,1.798276808E0
3.694046734E1,-5.314191580E-1,-1.495648146E0,-8.773988485E-1,1.813614743E0
3.694291229E1,-5.363060832E-1,-1.526191354E0,-8.737336993E-1,1.838557815E0
3.694535807E1,-5.448581576E-1,-1.570173621E0,-8.706793785E-1,1.876272420E0
3.694780302E1,-5.552428961E-1,-1.627594948E0,-8.676250577E-1,1.926170613E0
3.695024724E1,-5.717362165E-1,-1.699676871E0,-8.670141697E-1,1.991857761E0
3.695269219E1,-5.876187086E-1,-1.786419749E0,-8.651815653E-1,2.070055653E0
3.695513797E1,-6.047229171E-1,-1.882936358E0,-8.682358861E-1,2.159854785E0
3.695758291E1,-6.242706180E-1,-1.981896400E0,-8.725119829E-1,2.253642453E0
3.696002708E1,-6.444291472E-1,-2.075969696E0,-8.780097365E-1,2.344320840E0
3.696247208E1,-6.658093929E-1,-2.162712336E0,-8.828966618E-1,2.429019001E0
3.696491781E1,-6.841353178E-1,-2.236627102E0,-8.871726990E-1,2.501523001E0
3.696736281E1,-7.006286979E-1,-2.293437481E0,-8.914487362E-1,2.558401239E0
3.696980698E1,-7.097916603E-1,-2.329478502E0,-8.945031166E-1,2.594303398E0
3.697225192E1,-7.201763391E-1,-2.333143711E0,-8.945031166E-1,2.600451761E0
3.697469771E1,-7.299501896E-1,-2.306876421E0,-8.932813406E-1,2.579235866E0
3.697714265E1,-7.366697192E-1,-2.248233557E0,-8.908379078E-1,2.528008817E0
3.697958687E1,-7.433891892E-1,-2.160879850E0,-8.865618706E-1,2.451126509E0
3.698203182E1,-7.403348684E-1,-2.051534891E0,-8.786206245E-1,2.351353935E0
3.698447755E1,-7.299501896E-1,-1.919588208E0,-8.731228113E-1,2.231589033E0
3.698692255E1,-7.134568691E-1,-1.771148086E0,-8.615164161E-1,2.094802325E0
3.698936672E1,-6.939091682E-1,-1.606214643E0,-8.468556404E-1,1.943862106E0
3.699181172E1,-6.731397510E-1,-1.430896401E0,-8.260862231E-1,1.784096433E0
3.699425745E1,-6.566464305E-1,-1.250080466E0,-8.028733730E-1,1.624343363E0
3.699670245E1,-6.389313340E-1,-1.073540568E0,-7.759953141E-1,1.470677167E0
3.699914661E1,-6.224380136E-1,-9.006658792E-1,-7.472847104E-1,1.325542359E0
3.700159156E1,-6.089989543E-1,-7.241259813E-1,-7.167414427E-1,1.186994717E0
3.700403734E1,-5.986142755E-1,-5.414774418E-1,-6.880308390E-1,1.060624017E0
3.700648229E1,-5.918947458E-1,-3.514985144E-1,-6.593201756E-1,9.532018096E-1
3.700892646E1,-5.851752758E-1,-1.596869826E-1,-6.324421167E-1,8.763064914E-1
3.701137146E1,-5.747905374E-1,2.907021903E-2,-6.055640578E-1,8.354262790E-1
3.701381718E1,-5.637949705E-1,2.098861784E-1,-5.792968869E-1,8.351657679E-1
3.701626218E1,-5.491342545E-1,3.797065616E-1,-5.536405444E-1,8.673196382E-1
3.701870635E1,-5.289757252E-1,5.452508926E-1,-5.273733735E-1,9.247899917E-1
3.702115130E1,-5.088171363E-1,7.101843953E-1,-4.992736280E-1,1.006245949E0
3.702359708E1,-4.825499654E-1,8.775613308E-1,-4.681195319E-1,1.105488243E0
3.702604208E1,-4.526176155E-1,1.049214363E0,-4.339111149E-1,1.222289794E0
3.702848625E1,-4.110788107E-1,1.222089052E0,-3.960375190E-1,1.348826585E0
3.703093120E1,-3.615987599E-1,1.394963741E0,-3.551095724E-1,1.484176644E0
3.703337698E1,-2.999014258E-1,1.559286356E0,-3.086838424E-1,1.617590962E0
3.703582192E1,-2.333171517E-1,1.712002516E0,-2.561494708E-1,1.746711785E0
3.703826609E1,-1.649003029E-1,1.851279736E0,-1.981173158E-1,1.869138636E0
3.704071109E1,-9.953778982E-2,1.971009254E0,-1.303113401E-1,1.977818571E0
3.704315682E1,-4.150564224E-2,2.068136692E0,-5.761844292E-2,2.069355450E0
3.704560182E1,5.530940369E-3,2.142051220E0,1.996137574E-2,2.142151366E0
3.704804599E1,4.401541874E-2,2.187255383E0,1.024281085E-1,2.190094743E0
3.705049094E1,7.211519778E-2,2.202526808E0,1.885600537E-1,2.211759443E0
3.705293672E1,1.008258387E-1,2.182979345E0,2.746919692E-1,2.202503201E0
3.705538166E1,1.222060993E-1,2.133499146E0,3.583804369E-1,2.166838589E0
3.705782588E1,1.460298300E-1,2.049810648E0,4.384036958E-1,2.101248725E0
3.706027083E1,1.741296053E-1,1.934357285E0,5.135400891E-1,2.008925745E0
3.706271661E1,2.022293955E-1,1.789582372E0,5.807352066E-1,1.892288343E0
3.706516156E1,2.303291708E-1,1.620372772E0,6.405999660E-1,1.757563019E0
3.706760573E1,2.535420060E-1,1.429782987E0,6.906908751E-1,1.607985330E0
3.707005073E1,2.730896771E-1,1.224532485E0,7.316188216E-1,1.452351155E0
3.707249646E1,2.883613110E-1,1.003399491E0,7.603294253E-1,1.291535373E0
3.707494146E1,2.950808108E-1,7.761577964E-1,7.804879546E-1,1.139585476E0
3.707738562E1,2.999677360E-1,5.458617806E-1,7.933161259E-1,1.008611026E0
3.707983057E1,2.993568778E-1,3.192309439E-1,7.994247675E-1,9.113741793E-1
3.708227635E1,2.969134152E-1,1.035957187E-1,7.963704467E-1,8.562099844E-1
3.708472130E1,2.950808108E-1,-9.921136498E-2,7.908726931E-1,8.499383486E-1
3.708716552E1,2.920264900E-1,-2.836925387E-1,7.817097306E-1,8.813801849E-1
3.708961047E1,2.871395648E-1,-4.480151534E-1,7.658272386E-1,9.325545918E-1
3.709205625E1,2.834743857E-1,-5.891248584E-1,7.499447465E-1,9.949085128E-1
3.709450120E1,2.804200649E-1,-7.076326013E-1,7.297862172E-1,1.054498570E0
3.709694536E1,2.773657441E-1,-8.041492701E-1,7.077950835E-1,1.106599153E0
3.709939036E1,2.761439979E-1,-8.823399544E-1,6.815279126E-1,1.148590266E0
3.710183609E1,2.755331397E-1,-9.409829378E-1,6.515955329E-1,1.177261287E0
3.710428109E1,2.743114233E-1,-9.855760932E-1,6.186088324E-1,1.195526612E0
3.710672526E1,2.743114233E-1,-1.020395398E0,5.831786990E-1,1.206876514E0
3.710917021E1,2.755331397E-1,-1.047884226E0,5.422507524E-1,1.211616994E0
3.711161599E1,2.755331397E-1,-1.069875360E0,4.988793135E-1,1.212201454E0
3.711406094E1,2.737005353E-1,-1.085147023E0,4.518427253E-1,1.206904260E0
3.711650515E1,2.700353563E-1,-1.101029515E0,4.035844207E-1,1.203355921E0
3.711895010E1,2.694244981E-1,-1.118744612E0,3.528826535E-1,1.203621715E0
3.712139588E1,2.694244981E-1,-1.139513969E0,3.034026027E-1,1.209601085E0
3.712384083E1,2.700353563E-1,-1.159672499E0,2.569768727E-1,1.218111863E0
3.712628500E1,2.639267147E-1,-1.171889782E0,2.148272246E-1,1.220300663E0
3.712873000E1,2.578180730E-1,-1.174944162E0,1.800079495E-1,1.216292237E0
3.713117573E1,2.486551106E-1,-1.157839894E0,1.537407637E-1,1.194177042E0
3.713362073E1,2.382704020E-1,-1.118133664E0,1.396908760E-1,1.151741818E0
3.713606489E1,2.370486706E-1,-1.050938606E0,1.335822195E-1,1.085591192E0
3.713850984E1,2.419355959E-1,-9.562545419E-1,1.372474134E-1,9.958877617E-1
3.714095562E1,2.535420060E-1,-8.353033662E-1,1.506864280E-1,8.858451682E-1
3.714340057E1,2.669810355E-1,-6.917501688E-1,1.738992929E-1,7.616023460E-1
3.714584479E1,2.822526395E-1,-5.310927033E-1,2.068859935E-1,6.360250202E-1
3.714828974E1,2.993568778E-1,-3.612723649E-1,2.533116937E-1,5.331970330E-1
3.715073552E1,3.176828027E-1,-1.822889745E-1,3.095112443E-1,4.795298152E-1
3.715318047E1,3.353978693E-1,-2.083883155E-3,3.748737872E-1,5.030173254E-1
3.715562463E1,3.531129658E-1,1.732342839E-1,4.475666881E-1,5.958312043E-1
3.715806963E1,3.708280325E-1,3.412220776E-1,5.251465440E-1,7.278219759E-1
3.716051536E1,3.873213828E-1,4.933274090E-1,6.027263403E-1,8.698671320E-1
3.716296036E1,4.013712704E-1,6.289393902E-1,6.796953082E-1,1.009281608E0
3.716540453E1,4.117559791E-1,7.443928123E-1,7.548316717E-1,1.137292618E0
3.716784948E1,4.184754789E-1,8.378551006E-1,8.256919384E-1,1.248555194E0
3.717029526E1,4.245841205E-1,9.056611061E-1,8.892219067E-1,1.338360682E0
3.717274021E1,4.300819039E-1,9.496433735E-1,9.460323453E-1,1.407753593E0
3.717518437E1,4.380231500E-1,9.667475820E-1,9.924580455E-1,1.453078848E0
3.717762937E1,4.459643960E-1,9.545302987E-1,1.028498888E0,1.472352640E0
3.718007515E1,4.575708210E-1,9.136023521E-1,1.049879193E0,1.465021036E0
3.718252010E1,4.685663879E-1,8.457963467E-1,1.058431268E0,1.433597806E0
3.718496427E1,4.789510965E-1,7.553883791E-1,1.053544402E0,1.382013590E0
3.718740927E1,4.820054173E-1,6.472653151E-1,1.038883686E0,1.315507858E0
3.718985500E1,4.795619547E-1,5.263141394E-1,1.013838172E0,1.238892280E0
3.719230000E1,4.673446715E-1,3.943673074E-1,9.826841950E-1,1.157412996E0
3.719474416E1,4.502404630E-1,2.593662143E-1,9.435888529E-1,1.077194147E0
3.719718911E1,4.258058667E-1,1.243651062E-1,9.032717943E-1,1.006318662E0
3.719963489E1,3.970952332E-1,-1.002512313E-2,8.599004149E-1,9.472137303E-1
3.720207984E1,3.641085327E-1,-1.352523863E-1,8.159181476E-1,9.036540572E-1
3.720452406E1,3.244023323E-1,-2.714752257E-1,7.731575966E-1,8.813105812E-1
3.720696901E1,2.889721692E-1,-4.052546024E-1,7.224558592E-1,8.773133282E-1
3.720941479E1,2.602615356E-1,-5.378122330E-1,6.705323458E-1,8.981044993E-1
3.721185974E1,2.266639769E-1,-6.844197512E-1,6.100566983E-1,9.444448790E-1
3.721430390E1,1.906229556E-1,-8.322490454E-1,5.422507524E-1,1.011440291E0
3.721674890E1,1.588579863E-1,-9.874086380E-1,4.720012546E-1,1.105891886E0
3.721919463E1,1.075453460E-1,-1.146844387E0,3.944214582E-1,1.217532889E0
3.722163963E1,6.173049659E-2,-1.294062734E0,3.180633485E-1,1.334006487E0
3.722408380E1,-5.464624614E-3,-1.446778893E0,2.404835522E-1,1.466639481E0
3.722652875E1,-5.922072008E-2,-1.583612680E0,1.659580469E-1,1.593385794E0
3.722897453E1,-1.288592964E-1,-1.721057177E0,9.143254161E-2,1.728294660E0
3.723141948E1,-1.868914366E-1,-1.843230128E0,1.690705307E-2,1.852757826E0
3.723386364E1,-2.479779124E-1,-1.964181304E0,-5.212065950E-2,1.980458988E0
3.723630864E1,-3.072318137E-1,-2.061308861E0,-1.217592359E-1,2.087632850E0
3.723875442E1,-3.548792601E-1,-2.138277769E0,-1.871217489E-1,2.175588577E0
3.724119937E1,-4.123005271E-1,-2.190812111E0,-2.518734336E-1,2.243454848E0
3.724364354E1,-4.526176155E-1,-2.207916260E0,-3.123490512E-1,2.275372243E0
3.724608854E1,-5.082063079E-1,-2.205472946E0,-3.722137809E-1,2.293671220E0
3.724853427E1,-5.436364412E-1,-2.166377544E0,-4.326893985E-1,2.275071946E0
3.725097927E1,-5.912839174E-1,-2.118730068E0,-4.925541282E-1,2.254161339E0
3.725342344E1,-6.267140508E-1,-2.044204712E0,-5.518079996E-1,2.208174693E0
3.725586838E1,-6.633659601E-1,-1.962959647E0,-6.128944755E-1,2.160764821E0
3.725831416E1,-7.000178099E-1,-1.864610434E0,-6.770352721E-1,2.103609698E0
3.726075911E1,-7.250632644E-1,-1.757098198E0,-7.430086136E-1,2.040875453E0
3.726320333E1,-7.635477781E-1,-1.644088268E0,-8.108146191E-1,1.985812627E0
3.726564828E1,-7.763758898E-1,-1.515806675E0,-8.810640574E-1,1.917473147E0
3.726809406E1,-8.038648367E-1,-1.387525082E0,-9.555895329E-1,1.866701873E0
3.727053901E1,-8.050865531E-1,-1.245804429E0,-1.027060866E0,1.804174896E0
3.727298318E1,-8.179147243E-1,-1.102862120E0,-1.099142909E0,1.758807689E0
3.727542818E1,-8.124169111E-1,-9.434264302E-1,-1.163894534E0,1.704325425E0
3.727787390E1,-8.124169111E-1,-7.839907408E-1,-1.224981070E0,1.665905562E0
