"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.727088723E1,7.220752239E-1,-7.791038156E-1,7.731575966E-1,1.313837149E0
3.727333140E1,7.642248869E-1,-9.715262055E-1,7.303970456E-1,1.435751612E0
3.727577629E1,8.045420051E-1,-1.127907515E0,6.815279126E-1,1.544002427E0
3.727822202E1,8.247005343E-1,-1.258632660E0,6.253283620E-1,1.629516095E0
3.728066692E1,8.381395340E-1,-1.355149269E0,5.666853189E-1,1.691165181E0
3.728311103E1,8.369178176E-1,-1.429674745E0,5.031554103E-1,1.731348225E0
3.728555593E1,8.277548552E-1,-1.471824408E0,4.365711212E-1,1.744144355E0
3.728800166E1,8.192027211E-1,-1.492593765E0,3.693760037E-1,1.742230719E0
3.729044655E1,7.990441918E-1,-1.487706900E0,3.052352071E-1,1.716074582E0
3.729289072E1,7.849943042E-1,-1.463272333E0,2.417052835E-1,1.678035584E0
3.729533561E1,7.575054169E-1,-1.432118177E0,1.812296659E-1,1.630221188E0
3.729778134E1,7.361251116E-1,-1.389968514E0,1.250301003E-1,1.577822923E0
3.730022624E1,7.049710155E-1,-1.352705717E0,6.699796021E-2,1.526854812E0
3.730267035E1,6.793147326E-1,-1.311777830E0,1.446359418E-2,1.477307949E0
3.730511525E1,6.506040692E-1,-1.279402018E0,-3.807077184E-2,1.435828876E0
3.730756098E1,6.200608611E-1,-1.249469638E0,-8.571822941E-2,1.397496856E0
3.731000587E1,6.047891974E-1,-1.223202467E0,-1.266461462E-1,1.370413622E0
3.731245004E1,5.797437429E-1,-1.202432990E0,-1.584111154E-1,1.344262617E0
3.731489494E1,5.675264597E-1,-1.183496237E0,-1.810131073E-1,1.324958630E0
3.731734061E1,5.577526689E-1,-1.163948536E0,-1.895652115E-1,1.304530262E0
3.731978556E1,5.534765720E-1,-1.148676991E0,-1.816239804E-1,1.287937272E0
3.732222968E1,5.546982884E-1,-1.126074910E0,-1.541350633E-1,1.264710446E0
3.732467457E1,5.528657436E-1,-1.104083776E0,-1.095419526E-1,1.239621295E0
3.732712030E1,5.498114228E-1,-1.074762344E0,-4.601201415E-2,1.208107530E0
3.732956520E1,5.437027812E-1,-1.036888719E0,3.523299098E-2,1.171320747E0
3.733200936E1,5.327072144E-1,-9.898521304E-1,1.280844212E-1,1.131366358E0
3.733445426E1,5.217116475E-1,-9.281547666E-1,2.313205749E-1,1.089570338E0
3.733689999E1,5.076617599E-1,-8.487423658E-1,3.382218778E-1,1.045216774E0
3.733934488E1,4.917792380E-1,-7.540583611E-1,4.481775463E-1,1.005641061E0
3.734178900E1,4.703989923E-1,-6.416592598E-1,5.532463193E-1,9.690631081E-1
3.734423390E1,4.459643960E-1,-5.145993829E-1,6.540389657E-1,9.441735730E-1
3.734667962E1,4.233624041E-1,-3.710461855E-1,7.468904257E-1,9.352840771E-1
3.734912452E1,4.038147330E-1,-2.134430856E-1,8.330223560E-1,9.500265970E-1
3.735156869E1,3.854887784E-1,-4.789873958E-2,9.087695479E-1,9.883106691E-1
3.735401358E1,3.671628535E-1,1.213107854E-1,9.741321206E-1,1.048073593E0
3.735645931E1,3.463934362E-1,2.838007808E-1,1.029109836E0,1.122318292E0
3.735890421E1,3.225697279E-1,4.414038956E-1,1.067594290E0,1.199435782E0
3.736134832E1,2.926373482E-1,5.861788392E-1,1.092028856E0,1.273487052E0
3.736379322E1,2.596506476E-1,7.224016786E-1,1.095694065E0,1.337844583E0
3.736623895E1,2.254422456E-1,8.512941599E-1,1.084087610E0,1.396700361E0
3.736868384E1,1.961207390E-1,9.716345072E-1,1.057820439E0,1.449662389E0
3.737112801E1,1.686318219E-1,1.080368400E0,1.014449000E0,1.491556015E0
3.737357290E1,1.448080987E-1,1.178106785E0,9.606930614E-1,1.527035081E0
3.737601863E1,1.246495619E-1,1.261184335E0,8.977739811E-1,1.553100628E0
3.737846353E1,1.069344804E-1,1.325936079E0,8.318006396E-1,1.568895718E0
3.738090764E1,9.105200320E-2,1.373583436E0,7.639946342E-1,1.574391858E0
3.738335259E1,7.883470505E-2,1.401683211E0,6.955778003E-1,1.566767121E0
3.738579827E1,6.967173517E-2,1.413289666E0,6.302152276E-1,1.549003894E0
3.738824317E1,6.539568305E-2,1.412678838E0,5.672962070E-1,1.523733271E0
3.739068733E1,6.173049659E-2,1.398628950E0,5.086531639E-1,1.489530676E0
3.739313223E1,5.867617205E-2,1.377859592E0,4.573405087E-1,1.452962591E0
3.739557796E1,5.501098186E-2,1.350370646E0,4.121365249E-1,1.412934395E0
3.739802285E1,4.951319844E-2,1.321049094E0,3.809824288E-1,1.375779734E0
3.740046697E1,4.157195985E-2,1.289895058E0,3.608238995E-1,1.340056482E0
3.740291192E1,3.179812431E-2,1.263627887E0,3.516609073E-1,1.312033517E0
3.740535759E1,2.202428877E-2,1.239193201E0,3.510500491E-1,1.288146341E0
3.740780254E1,9.196128696E-3,1.214147806E0,3.559369743E-1,1.265278860E0
3.741024666E1,-7.297218777E-3,1.192767501E0,3.644890785E-1,1.247236886E0
3.741269155E1,-2.440143004E-2,1.168943763E0,3.742628992E-1,1.227639063E0
3.741513728E1,-4.455996677E-2,1.145730972E0,3.834258914E-1,1.209008050E0
3.741758218E1,-6.655109674E-2,1.118242025E0,3.895345330E-1,1.186014936E0
3.742002629E1,-8.793136477E-2,1.085255384E0,3.895345330E-1,1.156394538E0
3.742247124E1,-1.074790359E-1,1.043716550E0,3.828150034E-1,1.116890015E0
3.742491692E1,-1.245832518E-1,9.917930365E-1,3.681542575E-1,1.065228600E0
3.742736181E1,-1.404657215E-1,9.319282770E-1,3.406653404E-1,1.002134625E0
3.742980598E1,-1.471852362E-1,8.574028015E-1,3.021808565E-1,9.209323145E-1
3.743225087E1,-1.539047509E-1,7.712708712E-1,2.539225519E-1,8.264515058E-1
3.743469660E1,-1.569590718E-1,6.704781651E-1,1.952795535E-1,7.157591943E-1
3.743714150E1,-1.563481987E-1,5.617442727E-1,1.262518317E-1,5.966078378E-1
3.743958561E1,-1.551264673E-1,4.450690746E-1,5.111547932E-2,4.740922846E-1
3.744203056E1,-1.532938778E-1,3.222852647E-1,-2.951866388E-2,3.581035554E-1
3.744447624E1,-1.502395570E-1,2.013340741E-1,-1.132071316E-1,2.755416276E-1
3.744692119E1,-1.484069675E-1,8.221544325E-2,-1.950629950E-1,2.585219123E-1
3.744936530E1,-1.502395570E-1,-2.835106663E-2,-2.726428211E-1,3.125856928E-1
3.745181020E1,-1.520721465E-1,-1.248676926E-1,-3.410596848E-1,3.937506660E-1
3.745425593E1,-1.569590718E-1,-2.012257874E-1,-3.972592354E-1,4.721682622E-1
3.745670082E1,-1.624568552E-1,-2.580361962E-1,-4.430740774E-1,5.378564366E-1
3.745914494E1,-1.740632802E-1,-2.910229266E-1,-4.785042405E-1,5.864799037E-1
3.746158983E1,-1.893348992E-1,-3.044619262E-1,-5.029388070E-1,6.176505583E-1
3.746403556E1,-2.088825703E-1,-2.965206802E-1,-5.188212991E-1,6.330339504E-1
3.746648051E1,-2.327062935E-1,-2.702535093E-1,-5.255407691E-1,6.351238291E-1
3.746892462E1,-2.583626211E-1,-2.287146896E-1,-5.273733735E-1,6.302256170E-1
3.747136952E1,-2.876841426E-1,-1.774020642E-1,-5.243190527E-1,6.238141769E-1
3.747381525E1,-3.151730597E-1,-1.181481779E-1,-5.200430155E-1,6.194657274E-1
3.747626015E1,-3.420510888E-1,-5.522911623E-2,-5.139343739E-1,6.198207348E-1
3.747870426E1,-3.652639389E-1,6.468222942E-3,-5.096583366E-1,6.270655493E-1
3.748114921E1,-3.860333562E-1,6.450037658E-2,-5.066040158E-1,6.401794120E-1
3.748359488E1,-4.055810273E-1,1.176456064E-1,-5.066040158E-1,6.595332344E-1
3.748603983E1,-4.208526313E-1,1.604061276E-1,-5.121017694E-1,6.819789479E-1
3.748848395E1,-4.312373400E-1,1.995014697E-1,-5.218756199E-1,7.057766236E-1
3.749092884E1,-4.379568696E-1,2.312664241E-1,-5.340929031E-1,7.283856175E-1
3.749337457E1,-4.379568696E-1,2.618096471E-1,-5.499753952E-1,7.502155999E-1
3.749581947E1,-4.385677278E-1,2.868551016E-1,-5.640252829E-1,7.699039037E-1
3.749826358E1,-4.397894442E-1,3.039593399E-1,-5.799077749E-1,7.887325674E-1
3.750070853E1,-4.397894442E-1,3.173983395E-1,-5.951793790E-1,8.052297525E-1
3.750315421E1,-4.306264818E-1,3.235070109E-1,-6.128944755E-1,8.159262166E-1
3.750559916E1,-4.208526313E-1,3.210635483E-1,-6.306095123E-1,8.233268466E-1
3.750804327E1,-4.116896689E-1,3.021267354E-1,-6.532115340E-1,8.291286124E-1
3.751048817E1,-4.037484229E-1,2.630313933E-1,-6.776461005E-1,8.315061878E-1
3.751293390E1,-3.976397812E-1,2.086644471E-1,-7.026915550E-1,8.339266566E-1
3.751537879E1,-3.896985352E-1,1.420801878E-1,-7.289587259E-1,8.387088602E-1
3.751782290E1,-3.780921102E-1,7.305248082E-2,-7.533933520E-1,8.461039248E-1
3.752026785E1,-3.664856851E-1,-2.512880601E-4,-7.723301649E-1,8.548717472E-1
3.752271353E1,-3.646530807E-1,-8.699408174E-2,-7.845474482E-1,8.695139665E-1
3.752515848E1,-3.658748269E-1,-1.786237955E-1,-7.851582766E-1,8.844457974E-1
3.752760259E1,-3.658748269E-1,-2.757512927E-1,-7.741627097E-1,8.995727127E-1
3.753004749E1,-3.615987599E-1,-3.832634985E-1,-7.576693892E-1,9.228799900E-1
3.753249322E1,-3.567118347E-1,-5.066581368E-1,-7.411760688E-1,9.660681992E-1
3.753493811E1,-3.506031930E-1,-6.508222222E-1,-7.277370095E-1,1.037349179E0
3.753738223E1,-3.463271558E-1,-8.163665533E-1,-7.204066515E-1,1.142533409E0
3.753982718E1,-3.408293724E-1,-9.996259809E-1,-7.210174799E-1,1.278781830E0
3.754227285E1,-3.322772682E-1,-1.194491863E0,-7.277370095E-1,1.437643958E0
3.754471780E1,-3.200599551E-1,-1.394244552E0,-7.411760688E-1,1.611117069E0
3.754716192E1,-3.060100675E-1,-1.593386412E0,-7.613345981E-1,1.792247971E0
3.754960681E1,-2.901276052E-1,-1.782754540E0,-7.863800526E-1,1.969969890E0
3.755205254E1,-2.742451131E-1,-1.952574968E0,-8.169232607E-1,2.134273413E0
3.755449744E1,-2.571409047E-1,-2.094906330E0,-8.468556404E-1,2.274185228E0
3.755694155E1,-2.437018603E-1,-2.201807737E0,-8.798423409E-1,2.383583532E0
3.755938650E1,-2.339280248E-1,-2.265337706E0,-9.061095119E-1,2.451022580E0
3.756183218E1,-2.339280248E-1,-2.284885406E0,-9.281006455E-1,2.477255427E0
3.756427712E1,-2.473670393E-1,-2.261672497E0,-9.458157420E-1,2.463923772E0
3.756672124E1,-2.736342549E-1,-2.199975252E0,-9.623090625E-1,2.416775858E0
3.756916613E1,-3.127295971E-1,-2.101625919E0,-9.788024426E-1,2.339377167E0
3.757161186E1,-3.615987599E-1,-1.967235684E0,-9.922414422E-1,2.232781445E0
3.757405676E1,-4.184091687E-1,-1.804134846E0,-1.005069733E0,2.107162533E0
3.757650093E1,-4.825499654E-1,-1.615377545E0,-1.015454412E0,1.968107402E0
3.757894582E1,-5.491342545E-1,-1.408905268E0,-1.023395658E0,1.825897356E0
3.758139155E1,-6.126641631E-1,-1.190826654E0,-1.026450038E0,1.687313005E0
3.758383645E1,-6.706963181E-1,-9.648066759E-1,-1.027060866E0,1.560621510E0
3.758628056E1,-7.183437347E-1,-7.338998318E-1,-1.025228262E0,1.451109807E0
3.758872546E1,-7.531630397E-1,-4.889430702E-1,-1.017287016E0,1.356905584E0
3.759117119E1,-7.751541734E-1,-2.360450774E-1,-1.002015352E0,1.288648919E0
3.759361608E1,-7.873714566E-1,1.807465218E-2,-9.781915545E-1,1.255842037E0
3.759606025E1,-7.916475534E-1,2.734161019E-1,-9.452048540E-1,1.262883379E0
3.759850515E1,-7.904257774E-1,5.226489305E-1,-9.012225866E-1,1.307722052E0
3.760095087E1,-7.885932326E-1,7.608861923E-1,-8.456339240E-1,1.384168999E0
3.760339577E1,-7.843171358E-1,9.856843948E-1,-7.759953141E-1,1.479491745E0
3.760583988E1,-7.806519866E-1,1.195821881E0,-6.953611970E-1,1.588374858E0
3.760828478E1,-7.745433450E-1,1.390687704E0,-6.031206250E-1,1.702258550E0
3.761073051E1,-7.666020989E-1,1.573336244E0,-5.035496950E-1,1.821161171E0
3.761317546E1,-7.556065321E-1,1.742545724E0,-3.954266310E-1,1.940043570E0
3.761561957E1,-7.391131520E-1,1.895262003E0,-2.811949253E-1,2.053625306E0
3.761806447E1,-7.213981152E-1,2.028430462E0,-1.639088988E-1,2.159122856E0
3.762051020E1,-7.024613023E-1,2.136553526E0,-4.662287608E-2,2.249552521E0
3.762295509E1,-6.804701686E-1,2.216576815E0,7.066313922E-2,2.319751216E0
3.762539921E1,-6.548138261E-1,2.272165537E0,1.818405390E-1,2.371620407E0
3.762784416E1,-6.230488420E-1,2.303930521E0,2.875201106E-1,2.403945407E0
3.763028983E1,-5.845643878E-1,2.307595730E0,3.864802122E-1,2.411655143E0
3.763273478E1,-5.436364412E-1,2.281939268E0,4.774990380E-1,2.393907420E0
3.763517890E1,-4.935455322E-1,2.223907232E0,5.556897521E-1,2.344811649E0
3.763762379E1,-4.391785860E-1,2.135942698E0,6.222740412E-1,2.267675907E0
3.764006952E1,-3.780921102E-1,2.019878387E0,6.766409874E-1,2.163493788E0
3.764251442E1,-3.115078509E-1,1.876325130E0,7.200123668E-1,2.033728336E0
3.764495853E1,-2.382040769E-1,1.710169911E0,7.493338585E-1,1.882265534E0
3.764740348E1,-1.600133926E-1,1.524467111E0,7.682706714E-1,1.714597353E0
3.764984916E1,-8.304444700E-2,1.327768683E0,7.768228054E-1,1.540558252E0
3.765229410E1,-4.242895171E-3,1.124350667E0,7.768228054E-1,1.366614831E0
3.765473822E1,7.089346647E-2,9.197109938E-1,7.701032758E-1,1.201646059E0
3.765718311E1,1.448080987E-1,7.199582458E-1,7.584968209E-1,1.055758821E0
3.765962884E1,2.101706266E-1,5.336444974E-1,7.444469333E-1,9.397602771E-1
3.766207374E1,2.700353563E-1,3.571045697E-1,7.261210084E-1,8.530501076E-1
3.766451785E1,3.189045489E-1,2.001123428E-1,7.065733671E-1,8.006191255E-1
3.766696280E1,3.604433239E-1,6.511123478E-2,6.839713454E-1,7.758709068E-1
3.766940848E1,3.928191662E-1,-4.850960150E-2,6.613693833E-1,7.707590674E-1
3.767185343E1,4.166429043E-1,-1.376958489E-1,6.393782496E-1,7.754714712E-1
3.767429754E1,4.331362247E-1,-2.018366456E-1,6.155545115E-1,7.792639972E-1
3.767674244E1,4.441317916E-1,-2.500949800E-1,5.941742659E-1,7.828432829E-1
3.767918817E1,4.496295750E-1,-2.788056135E-1,5.727939606E-1,7.797385755E-1
3.768163306E1,4.545165002E-1,-2.916337848E-1,5.526354313E-1,7.726845626E-1
3.768407718E1,4.600142837E-1,-2.946881056E-1,5.330877900E-1,7.633064998E-1
3.768652212E1,4.618468881E-1,-2.934663594E-1,5.147618055E-1,7.512687725E-1
3.768896785E1,4.581816792E-1,-2.910229266E-1,4.946032465E-1,7.343413146E-1
3.769141275E1,4.539056420E-1,-2.940772474E-1,4.762773216E-1,7.206607013E-1
3.769385686E1,4.477970004E-1,-3.001858890E-1,4.585622251E-1,7.077521005E-1
3.769630176E1,4.398557544E-1,-3.160683811E-1,4.420689046E-1,6.991403454E-1
3.769874749E1,4.331362247E-1,-3.386703730E-1,4.261864126E-1,6.956575803E-1
3.770119238E1,4.264167249E-1,-3.679918647E-1,4.133582413E-1,6.986517526E-1
3.770363655E1,4.264167249E-1,-3.991459608E-1,4.035844207E-1,7.099500728E-1
3.770608145E1,4.337471128E-1,-4.315218031E-1,3.993083537E-1,7.306126099E-1
3.770852718E1,4.447426796E-1,-4.645085037E-1,4.005300999E-1,7.576203284E-1
3.771097207E1,4.569599628E-1,-5.023820400E-1,4.066387415E-1,7.915523911E-1
3.771341619E1,4.685663879E-1,-5.390339494E-1,4.182451665E-1,8.276720835E-1
3.771586108E1,4.789510965E-1,-5.671337247E-1,4.377928376E-1,8.617989227E-1
3.771830681E1,4.899466634E-1,-5.860705376E-1,4.658926129E-1,8.947526668E-1
3.772075171E1,4.978879094E-1,-5.879031420E-1,5.001010895E-1,9.184898336E-1
3.772319587E1,5.015531182E-1,-5.707989335E-1,5.434724689E-1,9.341998059E-1
3.772564077E1,5.015531182E-1,-5.317035913E-1,5.941742659E-1,9.419699027E-1
3.772808650E1,4.984987974E-1,-4.700062871E-1,6.485412121E-1,9.434048255E-1
3.773053140E1,4.936118424E-1,-3.899829984E-1,7.114602923E-1,9.496921278E-1
3.773297551E1,4.832271338E-1,-2.940772474E-1,7.743793130E-1,9.589855112E-1
3.773542046E1,4.673446715E-1,-1.914519519E-1,8.366875052E-1,9.772977403E-1
3.773786613E1,4.477970004E-1,-8.638320863E-2,8.928871155E-1,1.002612394E0
3.774031108E1,4.215297997E-1,1.868551783E-2,9.441997409E-1,1.034190346E0
3.774275520E1,3.928191662E-1,1.139804125E-1,9.826841950E-1,1.064409066E0
3.774520009E1,3.634976745E-1,2.037775218E-1,1.009562135E0,1.092186587E0
3.774764582E1,3.335652947E-1,2.850225270E-1,1.023612022E0,1.113680932E0
3.775009072E1,3.042437732E-1,3.546611071E-1,1.024222851E0,1.125780273E0
3.775253483E1,2.785874605E-1,4.206344783E-1,1.014449000E0,1.132983280E0
3.775497978E1,2.547637522E-1,4.823318422E-1,9.942906499E-1,1.134091033E0
3.775742546E1,2.358269542E-1,5.385314226E-1,9.655799866E-1,1.130475633E0
3.775987040E1,2.168901414E-1,5.922874808E-1,9.283172488E-1,1.122327362E0
3.776231452E1,2.003967911E-1,6.429892778E-1,8.886110187E-1,1.114999385E0
3.776475942E1,1.832925826E-1,6.943019032E-1,8.421853185E-1,1.106764390E0
3.776720515E1,1.649666429E-1,7.468363047E-1,7.951487303E-1,1.103285984E0
3.776965004E1,1.466407031E-1,7.987597585E-1,7.456687093E-1,1.102516427E0
3.777209416E1,1.283147633E-1,8.488506675E-1,6.949669123E-1,1.104532092E0
3.777453910E1,1.087670773E-1,8.964981437E-1,6.460977197E-1,1.110396984E0
3.777698478E1,8.494335413E-2,9.417021275E-1,5.978394151E-1,1.118673427E0
3.777942973E1,6.173049659E-2,9.814083576E-1,5.514137149E-1,1.127399709E0
3.778187384E1,3.546331078E-2,1.014394999E0,5.074314475E-1,1.134786999E0
3.778431874E1,9.806993417E-3,1.041883945E0,4.665034711E-1,1.141597049E0
3.778676447E1,-1.340586599E-2,1.060209870E0,4.298515916E-1,1.144114101E0
3.778920936E1,-3.661872447E-2,1.069372892E0,3.925888538E-1,1.139747920E0
3.779165348E1,-5.799899250E-2,1.066318512E0,3.559369743E-1,1.125651004E0
3.779409843E1,-7.754666358E-2,1.051657796E0,3.211176693E-1,1.102322168E0
3.779654410E1,-9.281828254E-2,1.025390625E0,2.862983942E-1,1.068647715E0
3.779898905E1,-1.038138419E-1,9.844626188E-1,2.502573729E-1,1.021064501E0
3.780143317E1,-1.141985431E-1,9.307065606E-1,2.123837769E-1,9.614379220E-1
3.780387806E1,-1.209180579E-1,8.647331595E-1,1.732884347E-1,8.901761037E-1
3.780632379E1,-1.251941025E-1,7.889859676E-1,1.323604882E-1,8.097479356E-1
3.780876869E1,-1.282484233E-1,7.071300745E-1,8.898909390E-2,7.241544443E-1
3.781121285E1,-1.270266920E-1,6.185547113E-1,4.500683025E-2,6.330650252E-1
3.781365775E1,-1.245832518E-1,5.293684602E-1,2.246299293E-3,5.438354522E-1
3.781610348E1,-1.221397892E-1,4.444582164E-1,-3.929249942E-2,4.626068901E-1
3.781854837E1,-1.203071922E-1,3.656566739E-1,-7.411178946E-2,3.920091593E-1
3.782099249E1,-1.184745952E-1,2.954072058E-1,-1.052659005E-1,3.352350769E-1
3.782343744E1,-1.196963266E-1,2.373750955E-1,-1.327547878E-1,2.971497606E-1
3.782588311E1,-1.221397892E-1,1.940036863E-1,-1.571893841E-1,2.779641359E-1
3.782832806E1,-1.276375651E-1,1.665147841E-1,-1.761261970E-1,2.739323979E-1
3.783077218E1,-1.349679381E-1,1.555192173E-1,-1.956738681E-1,2.840613206E-1
3.783321707E1,-1.459635049E-1,1.549083441E-1,-2.127780765E-1,3.009592160E-1
3.783566280E1,-1.600133926E-1,1.665147841E-1,-2.323257476E-1,3.275770324E-1
3.783810770E1,-1.765067428E-1,1.823972613E-1,-2.524842918E-1,3.580107663E-1
3.784055181E1,-1.899457574E-1,2.031666636E-1,-2.763080299E-1,3.920487359E-1
3.784299676E1,-2.027739286E-1,2.190491408E-1,-3.025752008E-1,4.250312275E-1
3.784544244E1,-2.137694806E-1,2.288229913E-1,-3.337292969E-1,4.576380620E-1
3.784788738E1,-2.192672640E-1,2.306555659E-1,-3.673268557E-1,4.860135204E-1
3.785033150E1,-2.204889953E-1,2.190491408E-1,-4.027570188E-1,5.087348419E-1
3.785277640E1,-2.162129432E-1,1.952254176E-1,-4.400197566E-1,5.277105141E-1
3.785522212E1,-2.046065181E-1,1.567409486E-1,-4.785042405E-1,5.435051613E-1
3.785766702E1,-1.887240261E-1,1.066500396E-1,-5.169886947E-1,5.605963783E-1
3.786011113E1,-1.716198176E-1,4.495269805E-2,-5.524188280E-1,5.802074357E-1
3.786255608E1,-1.514612883E-1,-2.346414886E-2,-5.829620957E-1,6.027735008E-1
3.786500176E1,-1.313027442E-1,-9.615704417E-2,-6.128944755E-1,6.341342333E-1
3.786744671E1,-1.093116254E-1,-1.670173556E-1,-6.373290420E-1,6.678563739E-1
3.786989082E1,-8.915308863E-2,-2.360450774E-1,-6.562658548E-1,7.031005789E-1
3.787233572E1,-6.838369370E-2,-3.026293516E-1,-6.727591753E-1,7.408547509E-1
3.787478145E1,-4.822515696E-2,-3.624940813E-1,-6.825330257E-1,7.743248388E-1
3.787722634E1,-3.417526558E-2,-4.162501693E-1,-6.886416674E-1,8.053940019E-1
3.787967046E1,-2.440143004E-2,-4.651193619E-1,-6.953611970E-1,8.369340744E-1
3.788211540E1,-2.379056811E-2,-5.200971365E-1,-7.002481222E-1,8.725906573E-1
3.788456108E1,-3.600785881E-2,-5.915683508E-1,-7.063567638E-1,9.220572419E-1
3.788700603E1,-4.944688454E-2,-6.752567887E-1,-7.167414427E-1,9.859690770E-1
3.788945015E1,-5.799899250E-2,-7.613887191E-1,-7.271261811E-1,1.054414125E0
3.789189504E1,-5.860985443E-2,-8.511858582E-1,-7.368999720E-1,1.127374848E0
3.789434077E1,-5.555552989E-2,-9.489241838E-1,-7.491172552E-1,1.210256248E0
3.789678572E1,-5.799899250E-2,-1.057047248E0,-7.619454265E-1,1.304328793E0
3.789922983E1,-6.166417897E-2,-1.177998424E0,-7.759953141E-1,1.411967239E0
3.790167473E1,-6.716196239E-2,-1.297727942E0,-7.869908810E-1,1.519198206E0
3.790412046E1,-7.632493228E-2,-1.414403081E0,-7.955430150E-1,1.624576948E0
3.790656535E1,-8.732049912E-2,-1.523747921E0,-7.985973358E-1,1.722553425E0
3.790900947E1,-9.648346901E-2,-1.621486187E0,-7.924886942E-1,1.807364060E0
3.791145442E1,-1.025921181E-1,-1.707618117E0,-7.784388065E-1,1.879481778E0
3.791390009E1,-1.117550880E-1,-1.785808802E0,-7.613345981E-1,1.944539186E0
3.791634504E1,-1.233615205E-1,-1.860334396E0,-7.405651808E-1,2.006115380E0
3.791878916E1,-1.380222589E-1,-1.926307797E0,-7.185740471E-1,2.060597131E0
3.792123405E1,-1.581808031E-1,-1.981896400E0,-6.953611970E-1,2.106290982E0
3.792367978E1,-1.820045263E-1,-2.019159317E0,-6.709265709E-1,2.135479445E0
3.792612468E1,-2.094934285E-1,-2.034430742E0,-6.483246088E-1,2.145488462E0
3.792856879E1,-2.388149351E-1,-2.024046183E0,-6.293877959E-1,2.133055208E0
3.793101374E1,-2.724125087E-1,-1.987394214E0,-6.177813411E-1,2.098951672E0
3.793345942E1,-3.096752763E-1,-1.922642589E0,-6.171705127E-1,2.042878543E0
3.793590436E1,-3.499923348E-1,-1.829791069E0,-6.263334751E-1,1.965432169E0
3.793834848E1,-3.958071768E-1,-1.707618117E0,-6.477137208E-1,1.868731126E0
3.794079337E1,-4.422329068E-1,-1.549404263E0,-6.782569885E-1,1.748215106E0
3.794323910E1,-4.911020994E-1,-1.356981874E0,-7.167414427E-1,1.611303625E0
3.794568400E1,-5.356951952E-1,-1.132794499E0,-7.533933520E-1,1.462119784E0
3.794812811E1,-5.729579329E-1,-8.762313128E-1,-7.863800526E-1,1.309372252E0
3.795057306E1,-6.041120291E-1,-5.915683508E-1,-8.083711863E-1,1.169772812E0
3.795301874E1,-6.285466552E-1,-2.873577178E-1,-8.175341487E-1,1.070517370E0
3.795546369E1,-6.487051845E-1,1.990724541E-2,-8.108146191E-1,1.038573570E0
3.795790780E1,-6.706963181E-1,3.198418021E-1,-7.888234854E-1,1.083685757E0
3.796035270E1,-6.994069815E-1,5.941200852E-1,-7.515607476E-1,1.186167087E0
3.796279843E1,-7.281175852E-1,8.396877050E-1,-6.984155178E-1,1.312636620E0
3.796524332E1,-7.562173605E-1,1.053490400E0,-6.336638331E-1,1.443342154E0
3.796768749E1,-7.775976658E-1,1.234306335E0,-5.573057532E-1,1.561652958E0
3.797013238E1,-7.873714566E-1,1.380913854E0,-4.723955989E-1,1.658322792E0
3.797257811E1,-7.837063074E-1,1.493923783E0,-3.807658851E-1,1.729446879E0
3.797502301E1,-7.586608529E-1,1.570892811E0,-2.842492759E-1,1.767503370E0
3.797746712E1,-7.159003019E-1,1.617929339E0,-1.834565699E-1,1.778725640E0
3.797991207E1,-6.590898633E-1,1.629535794E0,-8.083130419E-2,1.759636341E0
3.798235775E1,-5.918947458E-1,1.609377265E0,1.935051195E-2,1.714878717E0
3.798480270E1,-5.173692703E-1,1.554399490E0,1.176997274E-1,1.642462165E0
3.798724681E1,-4.404003024E-1,1.472543597E0,2.148272246E-1,1.551930349E0
3.798969171E1,-3.591552973E-1,1.364420533E0,3.064569235E-1,1.443797688E0
3.799213744E1,-2.772994339E-1,1.240414977E0,3.938105702E-1,1.330643099E0
3.799458233E1,-1.942218095E-1,1.099916101E0,4.781099260E-1,1.214959522E0
3.799702645E1,-1.123659536E-1,9.502542019E-1,5.575223565E-1,1.107447666E0
3.799947140E1,-3.478613123E-2,7.975380421E-1,6.296043992E-1,1.016699908E0
3.800191707E1,3.851763532E-2,6.442109942E-1,6.955778003E-1,9.488518797E-1
3.800436202E1,1.051018909E-1,4.945491254E-1,7.554425001E-1,9.090206906E-1
3.800680613E1,1.680209637E-1,3.497741818E-1,8.049225807E-1,8.935733789E-1
3.800925103E1,2.217770666E-1,2.159948200E-1,8.458505273E-1,9.007230118E-1
3.801169676E1,2.712570727E-1,9.015668929E-2,8.751720190E-1,9.206707832E-1
3.801414166E1,3.158501983E-1,-2.468587644E-2,8.959414363E-1,9.503061599E-1
3.801658582E1,3.561672866E-1,-1.273111552E-1,9.051043987E-1,9.809573074E-1
3.801903072E1,3.928191662E-1,-2.177191377E-1,9.044935107E-1,1.009859907E0
3.802147645E1,4.264167249E-1,-3.001858890E-1,8.928871155E-1,1.034016534E0
3.802392134E1,4.563491046E-1,-3.753222525E-1,8.727285266E-1,1.053933764E0
3.802636546E1,4.832271338E-1,-4.419065118E-1,8.464613557E-1,1.070180664E0
3.802881035E1,5.088834763E-1,-5.060472488E-1,8.128638268E-1,1.084340265E0
3.803125608E1,5.320963264E-1,-5.628576875E-1,7.737684846E-1,1.094830099E0
3.803370098E1,5.528657436E-1,-6.147812009E-1,7.310079336E-1,1.103625414E0
