"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.161001802E1,4.997205138E-1,-4.632867575E-1,-1.913396642E-2,6.817047163E-1
5.161246302E1,5.125486255E-1,-4.810018539E-1,-6.916671991E-3,7.029343620E-1
5.161490724E1,5.217116475E-1,-4.956625998E-1,3.468028735E-3,7.196363548E-1
5.161735219E1,5.333180428E-1,-5.121558905E-1,9.576676413E-3,7.394751541E-1
5.161979797E1,5.418701768E-1,-5.249840617E-1,1.385272853E-2,7.546015184E-1
5.162224297E1,5.510331392E-1,-5.347579122E-1,1.507445797E-2,7.680044169E-1
5.162468714E1,5.595852137E-1,-5.396448374E-1,1.446359418E-2,7.775354380E-1
5.162713214E1,5.669156313E-1,-5.414774418E-1,1.140926965E-2,7.840416599E-1
5.162957792E1,5.730242729E-1,-5.329253078E-1,5.300622899E-3,7.825562584E-1
5.163202292E1,5.797437429E-1,-5.194862485E-1,-5.694942549E-3,7.784607904E-1
5.163446708E1,5.858524442E-1,-4.974951744E-1,-1.852310263E-2,7.688092353E-1
5.163691208E1,5.913501978E-1,-4.663410783E-1,-3.807077184E-2,7.540679289E-1
5.163935786E1,6.017348766E-1,-4.284674823E-1,-6.006190553E-2,7.411320244E-1
5.164180281E1,6.127304435E-1,-3.850960732E-1,-8.510735631E-2,7.286843240E-1
5.164424703E1,6.292238235E-1,-3.417246938E-1,-1.187049150E-1,7.258024823E-1
5.164669198E1,6.524366736E-1,-3.032402098E-1,-1.523024589E-1,7.354075584E-1
5.164913781E1,6.835907698E-1,-2.733078301E-1,-1.889543533E-1,7.600639829E-1
5.165158276E1,7.159665823E-1,-2.476515025E-1,-2.274388224E-1,7.909916761E-1
5.165402698E1,7.379577160E-1,-2.238277793E-1,-2.610363960E-1,8.141378663E-1
5.165647193E1,7.520076036E-1,-1.957280040E-1,-2.915796340E-1,8.299660056E-1
5.165891771E1,7.556728125E-1,-1.706825495E-1,-3.147924840E-1,8.362226021E-1
5.166136271E1,7.501749992E-1,-1.407501698E-1,-3.318967223E-1,8.323031744E-1
5.166380693E1,7.434555292E-1,-1.169264466E-1,-3.428922594E-1,8.270266134E-1
5.166625188E1,7.397903204E-1,-9.493531287E-2,-3.453357220E-1,8.219240796E-1
5.166869766E1,7.416229248E-1,-7.783110440E-2,-3.453357220E-1,8.217779531E-1
5.167114266E1,7.391794920E-1,-5.706170946E-2,-3.404488266E-1,8.158111078E-1
5.167358682E1,7.336816788E-1,-2.835106663E-2,-3.349510431E-1,8.070221744E-1
5.167603182E1,7.312382460E-1,-1.002512313E-2,-3.300641179E-1,8.023416962E-1
5.167847761E1,7.287947536E-1,-2.083883155E-3,-3.257880509E-1,7.983006886E-1
5.168092261E1,7.220752239E-1,-6.359937135E-3,-3.184576929E-1,7.892074378E-1
5.168336677E1,7.080253363E-1,-2.896193042E-2,-3.135707676E-1,7.748969587E-1
5.168581177E1,6.829798818E-1,-6.927900016E-2,-3.080729842E-1,7.524427303E-1
5.168825755E1,6.530475616E-1,-1.303654760E-1,-3.013534844E-1,7.309447296E-1
5.169070250E1,6.139522195E-1,-2.140539438E-1,-2.940230966E-1,7.135867151E-1
5.169314672E1,5.687482357E-1,-3.179009557E-1,-2.866927087E-1,7.118484969E-1
5.169559172E1,5.168247223E-1,-4.406847656E-1,-2.738645673E-1,7.323337063E-1
5.169803745E1,4.587925673E-1,-5.769075751E-1,-2.579820752E-1,7.809402801E-1
5.170048245E1,3.946517706E-1,-7.161847353E-1,-2.414887100E-1,8.526355565E-1
5.170292667E1,3.323435485E-1,-8.609596491E-1,-2.219410390E-1,9.491899580E-1
5.170537162E1,2.761439979E-1,-1.003902078E0,-2.005607784E-1,1.060329909E0
5.170781740E1,2.303291708E-1,-1.140735745E0,-1.816239804E-1,1.177844148E0
5.171026240E1,1.912338287E-1,-1.270238996E0,-1.602437049E-1,1.294509764E0
5.171270656E1,1.570253968E-1,-1.385692477E0,-1.419177651E-1,1.401763628E0
5.171515156E1,1.234278306E-1,-1.480376482E0,-1.235918254E-1,1.490645463E0
5.171759734E1,8.616508543E-2,-1.551236749E0,-1.077093482E-1,1.557357113E0
5.172004234E1,4.279368743E-2,-1.591553926E0,-9.427033365E-2,1.594917583E0
5.172248651E1,-6.075489335E-3,-1.595219016E0,-8.266389370E-2,1.597370946E0
5.172493151E1,-5.983158574E-2,-1.559177995E0,-7.289005816E-2,1.562027144E0
5.172737729E1,-1.123659536E-1,-1.488317728E0,-6.739227474E-2,1.494074123E0
5.172982229E1,-1.575699300E-1,-1.385081649E0,-6.678141654E-2,1.395614278E0
5.173226646E1,-1.917783618E-1,-1.249469638E0,-7.166834176E-2,1.266131773E0
5.173471146E1,-2.137694806E-1,-1.091255665E0,-8.144217730E-2,1.114974953E0
5.173715724E1,-2.284302413E-1,-9.104397297E-1,-9.610292315E-2,9.435659216E-1
5.173960219E1,-2.333171517E-1,-7.131304145E-1,-1.107636839E-1,7.584592771E-1
5.174204641E1,-2.357606143E-1,-5.060472488E-1,-1.303113401E-1,5.732782315E-1
5.174449136E1,-2.351497561E-1,-2.922446430E-1,-1.474155486E-1,4.030306230E-1
5.174693714E1,-2.345388830E-1,-7.783110440E-2,-1.632980257E-1,2.961965794E-1
5.174938214E1,-2.314845622E-1,1.378041357E-1,-1.755153239E-1,3.215287098E-1
5.175182636E1,-2.290410995E-1,3.479415774E-1,-1.822348386E-1,4.546786810E-1
5.175427130E1,-2.290410995E-1,5.538030267E-1,-1.822348386E-1,6.263921727E-1
5.175671708E1,-2.290410995E-1,7.535557747E-1,-1.742935926E-1,8.066501021E-1
5.175916208E1,-2.320954353E-1,9.471998811E-1,-1.590219736E-1,9.881011557E-1
5.176160625E1,-2.339280248E-1,1.129237652E0,-1.358091235E-1,1.161182205E0
5.176405125E1,-2.369823456E-1,1.300279737E0,-1.046550274E-1,1.325835850E0
5.176649703E1,-2.375932187E-1,1.455439329E0,-6.739227474E-2,1.476243847E0
5.176894203E1,-2.351497561E-1,1.588607907E0,-2.279915474E-2,1.606079168E0
5.177138620E1,-2.302628309E-1,1.701617837E0,2.545915730E-2,1.717315464E0
5.177383120E1,-2.253759205E-1,1.792025805E0,7.921525836E-2,1.807878825E0
5.177627698E1,-2.204889953E-1,1.855555773E0,1.329713613E-1,1.873334996E0
5.177872198E1,-2.156020850E-1,1.895872831E0,1.903926432E-1,1.917568098E0
5.178116615E1,-2.094934285E-1,1.907479286E0,2.453704625E-1,1.934572663E0
5.178361115E1,-2.058282495E-1,1.893429399E0,2.966831028E-1,1.927553117E0
5.178605693E1,-2.021630555E-1,1.854944825E0,3.431088030E-1,1.897212127E0
5.178850188E1,-2.009413242E-1,1.793858409E0,3.846476078E-1,1.845605372E0
5.179094610E1,-2.021630555E-1,1.716278553E0,4.182451665E-1,1.778035712E0
5.179339104E1,-2.076608390E-1,1.622205377E0,4.432906210E-1,1.694455630E0
5.179583682E1,-2.137694806E-1,1.515914917E0,4.597839713E-1,1.598466993E0
5.179828182E1,-2.253759205E-1,1.402294159E0,4.658926129E-1,1.494750528E0
5.180072604E1,-2.351497561E-1,1.281342864E0,4.628382921E-1,1.382517352E0
5.180317099E1,-2.504213750E-1,1.153061271E0,4.512318671E-1,1.263278020E0
5.180561677E1,-2.663038671E-1,1.022947073E0,4.286298752E-1,1.140641063E0
5.180806177E1,-2.803537548E-1,8.873351812E-1,3.980866373E-1,1.012143726E0
5.181050594E1,-2.980688214E-1,7.517231703E-1,3.620456159E-1,8.860077737E-1
5.181295094E1,-3.151730597E-1,6.185547113E-1,3.198959529E-1,7.643804087E-1
5.181539672E1,-3.377750516E-1,4.908839166E-1,2.746919692E-1,6.561361772E-1
5.181784172E1,-3.658748269E-1,3.754304945E-1,2.209358811E-1,5.688805751E-1
5.182028589E1,-3.915311396E-1,2.648639977E-1,1.677906513E-1,5.016007110E-1
5.182273089E1,-4.147439897E-1,1.573518068E-1,1.115910858E-1,4.574109077E-1
5.182517667E1,-4.404003024E-1,6.205691025E-2,5.478066579E-2,4.481120483E-1
5.182762162E1,-4.733870029E-1,-2.040982433E-2,1.635434572E-3,4.738296003E-1
5.183006583E1,-5.130932331E-1,-9.004840255E-2,-4.845546931E-2,5.231838235E-1
5.183251083E1,-5.540211797E-1,-1.493022740E-1,-9.549206495E-2,5.816780648E-1
5.183495662E1,-5.986142755E-1,-2.018366456E-1,-1.358091235E-1,6.461588043E-1
5.183740156E1,-6.432074308E-1,-2.494840920E-1,-1.700175405E-1,7.105378775E-1
5.183984578E1,-6.865788102E-1,-2.946881056E-1,-1.962847263E-1,7.725019327E-1
5.184229073E1,-7.299501896E-1,-3.386703730E-1,-2.164432555E-1,8.332902158E-1
5.184473651E1,-7.745433450E-1,-3.838743567E-1,-2.286605537E-1,8.941826233E-1
5.184718151E1,-8.185255527E-1,-4.351869822E-1,-2.347692102E-1,9.562888539E-1
5.184962568E1,-8.563991785E-1,-4.950517416E-1,-2.317148745E-1,1.015966320E0
5.185207068E1,-8.942728043E-1,-5.646902919E-1,-2.225519121E-1,1.080799856E0
5.185451646E1,-9.297029376E-1,-6.386048794E-1,-2.078911513E-1,1.146901249E0
5.185696146E1,-9.626896381E-1,-7.137412429E-1,-1.895652115E-1,1.213314827E0
5.185940563E1,-9.944546223E-1,-7.888776064E-1,-1.632980257E-1,1.279818002E0
5.186185063E1,-1.021332622E0,-8.585162163E-1,-1.345873922E-1,1.341001187E0
5.186429641E1,-1.043323755E0,-9.183809757E-1,-9.854638577E-2,1.393434414E0
5.186674141E1,-1.060428023E0,-9.599197507E-1,-6.067277119E-2,1.431654534E0
5.186918557E1,-1.068369269E0,-9.819108844E-1,-2.035569586E-2,1.451198207E0
5.187163057E1,-1.067758441E0,-9.843543172E-1,2.057223953E-2,1.452406530E0
5.187407636E1,-1.053708434E0,-9.703044295E-1,5.661325902E-2,1.433526146E0
5.187652136E1,-1.032328248E0,-9.385395050E-1,8.898909390E-2,1.398026135E0
5.187896552E1,-9.993414879E-1,-8.951680660E-1,1.183106005E-1,1.346850650E0
5.188141052E1,-9.633005261E-1,-8.353033662E-1,1.427451968E-1,1.282987065E0
5.188385630E1,-9.260377884E-1,-7.571126819E-1,1.610711366E-1,1.206942215E0
5.188630125E1,-8.881641626E-1,-6.642612219E-1,1.763427556E-1,1.123020622E0
5.188874547E1,-8.502905369E-1,-5.610250831E-1,1.836731285E-1,1.035122678E0
5.189119042E1,-8.093625903E-1,-4.486260116E-1,1.824513972E-1,9.431975473E-1
5.189363620E1,-7.647694945E-1,-3.337834477E-1,1.726775616E-1,8.521157844E-1
5.189608120E1,-7.159003019E-1,-2.195517272E-1,1.519081593E-1,7.640630158E-1
5.189852542E1,-6.664202809E-1,-1.095960736E-1,1.238083690E-1,6.866263922E-1
5.190097037E1,-6.163293719E-1,-6.970800925E-3,8.898909390E-2,6.227596210E-1
5.190341615E1,-5.637949705E-1,8.526977897E-2,4.867202044E-2,5.722802369E-1
5.190586115E1,-5.149258375E-1,1.597952694E-1,5.300622899E-3,5.391764487E-1
5.190830531E1,-4.678892195E-1,2.166056782E-1,-3.929249942E-2,5.170901682E-1
5.191075031E1,-4.214635193E-1,2.557010055E-1,-7.899871469E-2,4.992547438E-1
5.191319610E1,-3.787029684E-1,2.752486765E-1,-1.156505942E-1,4.822373193E-1
5.191564110E1,-3.383859098E-1,2.789138854E-1,-1.443612278E-1,4.616688678E-1
5.191808526E1,-2.962362468E-1,2.679183185E-1,-1.663523614E-1,4.326768395E-1
5.192053026E1,-2.559191585E-1,2.447054535E-1,-1.773479134E-1,3.960147182E-1
5.192297604E1,-2.149912119E-1,2.147730887E-1,-1.797913760E-1,3.530915458E-1
5.192542099E1,-1.716198176E-1,1.787320673E-1,-1.742935926E-1,3.029468107E-1
5.192786521E1,-1.276375651E-1,1.378041357E-1,-1.584111154E-1,2.457140804E-1
5.193031021E1,-8.304444700E-2,9.931965172E-2,-1.370308548E-1,1.885158576E-1
5.193275599E1,-4.089477658E-2,6.205691025E-2,-1.101528108E-1,1.328799631E-1
5.193520094E1,-5.777068436E-4,2.601589449E-2,-7.899871469E-2,8.317425944E-2
5.193764516E1,4.218282551E-2,-9.414259344E-3,-4.601201415E-2,6.312784245E-2
5.194009010E1,8.494335413E-2,-4.545528069E-2,-1.363618299E-2,9.730108653E-2
5.194253589E1,1.289256215E-1,-8.577235043E-2,1.812878065E-2,1.559081931E-1
5.194498089E1,1.710752845E-1,-1.279220134E-1,4.806115478E-2,2.189535774E-1
5.194742505E1,2.101706266E-1,-1.706825495E-1,7.249574363E-2,2.802853151E-1
5.194987005E1,2.468225062E-1,-2.183299959E-1,9.265427291E-2,3.423071003E-1
5.195231583E1,2.840852439E-1,-2.671991885E-1,1.091476232E-1,4.049852291E-1
5.195476083E1,3.164610863E-1,-3.160683811E-1,1.164779961E-1,4.621839074E-1
5.195720500E1,3.506695032E-1,-3.661592603E-1,1.201431900E-1,5.210336750E-1
5.195965000E1,3.854887784E-1,-4.125849903E-1,1.158671379E-1,5.764140578E-1
5.196209578E1,4.178646207E-1,-4.559563994E-1,1.048715711E-1,6.272998691E-1
5.196454078E1,4.502404630E-1,-4.907756746E-1,8.715648949E-2,6.716944923E-1
5.196698495E1,4.856705964E-1,-5.170428157E-1,6.455450505E-2,7.123036470E-1
5.196942995E1,5.174355507E-1,-5.323144197E-1,3.706558794E-2,7.432846348E-1
5.197187573E1,5.528657436E-1,-5.384231210E-1,4.689758178E-3,7.717395814E-1
5.197432068E1,5.864632726E-1,-5.304818153E-1,-3.196212277E-2,7.914364812E-1
5.197676490E1,6.206716895E-1,-5.139884949E-1,-7.105746865E-2,8.089911513E-1
5.197920984E1,6.493823528E-1,-4.864996374E-1,-1.119854003E-1,8.190971049E-1
5.198165568E1,6.799255610E-1,-4.522911906E-1,-1.504698694E-1,8.303657454E-1
5.198410063E1,7.043601871E-1,-4.125849903E-1,-1.889543533E-1,8.378862661E-1
5.198654485E1,7.294056416E-1,-3.704353273E-1,-2.231627703E-1,8.479720182E-1
5.198898979E1,7.526184916E-1,-3.295073807E-1,-2.524842918E-1,8.595103406E-1
5.199143557E1,7.709444165E-1,-2.916337848E-1,-2.769188881E-1,8.695341445E-1
5.199388057E1,7.837725878E-1,-2.464297712E-1,-2.915796340E-1,8.718060475E-1
5.199632474E1,7.886595130E-1,-1.963388622E-1,-2.995208800E-1,8.661671512E-1
5.199876974E1,7.972115874E-1,-1.431936324E-1,-3.007425964E-1,8.640004866E-1
5.200121552E1,8.234788179E-1,-1.077634841E-1,-2.958557010E-1,8.816240287E-1
5.200366052E1,8.564655185E-1,-7.783110440E-2,-2.866927087E-1,9.065227931E-1
5.200610469E1,8.845652938E-1,-3.690317273E-2,-2.720319629E-1,9.261851823E-1
5.200854969E1,9.132758975E-1,1.074427553E-2,-2.518734336E-1,9.474325997E-1
5.201099547E1,9.407648444E-1,5.594826490E-2,-2.274388224E-1,9.694829131E-1
5.201344047E1,9.682537317E-1,9.993052483E-2,-1.975064576E-1,9.932321982E-1
5.201588464E1,9.975752234E-1,1.378041357E-1,-1.639088988E-1,1.020300168E0
5.201832964E1,1.023231506E0,1.750668883E-1,-1.272570193E-1,1.045870680E0
5.202077542E1,1.052553058E0,2.056101263E-1,-8.938340843E-2,1.076165813E0
5.202322036E1,1.080652833E0,2.294338495E-1,-5.150979385E-2,1.105940186E0
5.202566458E1,1.106309175E0,2.514249682E-1,-1.302531920E-2,1.134594273E0
5.202810953E1,1.125245929E0,2.795247436E-1,2.423742972E-2,1.159698209E0
5.203055531E1,1.133187175E0,3.131223023E-1,5.783499032E-2,1.177074184E0
5.203300031E1,1.128911138E0,3.577154279E-1,8.593475819E-2,1.187343870E0
5.203544453E1,1.116083026E0,4.212453663E-1,1.079258919E-1,1.197805067E0
5.203788948E1,1.113028646E0,4.847752750E-1,1.213649213E-1,1.220069374E0
5.204033526E1,1.140517592E0,5.134859681E-1,1.250301003E-1,1.257012627E0
5.204278026E1,1.183889031E0,5.147076845E-1,1.170888692E-1,1.296235720E0
5.204522443E1,1.212599635E0,5.232598186E-1,9.693032503E-2,1.324233439E0
5.204766943E1,1.209545255E0,5.501378179E-1,6.577622890E-2,1.330405147E0
5.205011521E1,1.190608501E0,5.855680108E-1,2.423742972E-2,1.327036530E0
5.205256021E1,1.167395592E0,6.069482565E-1,-2.707520500E-2,1.316028769E0
5.205500438E1,1.154567480E0,6.038939357E-1,-8.449649811E-2,1.305700429E0
5.205744938E1,1.144793630E0,5.776267648E-1,-1.400851756E-1,1.289894953E0
5.205989516E1,1.124635100E0,5.391422510E-1,-1.907869428E-1,1.261696530E0
5.206234016E1,1.084928870E0,4.976034462E-1,-2.329366058E-1,1.216116485E0
5.206478432E1,1.022620678E0,4.664493501E-1,-2.634798586E-1,1.154447783E0
5.206722932E1,9.395430684E-1,4.462908208E-1,-2.818058133E-1,1.077650774E0
5.206967510E1,8.497459888E-1,4.267431200E-1,-2.934122384E-1,9.951224435E-1
5.207212005E1,7.678900957E-1,4.010868073E-1,-2.958557010E-1,9.154542161E-1
5.207456427E1,7.080253363E-1,3.497741818E-1,-2.909687757E-1,8.416083908E-1
5.207700927E1,6.719843149E-1,2.715834975E-1,-2.787514925E-1,7.765454978E-1
5.207945500E1,6.414411068E-1,1.817864031E-1,-2.598146796E-1,7.155394172E-1
5.208190000E1,5.986805558E-1,9.687620401E-2,-2.292714268E-1,6.483585381E-1
5.208434422E1,5.375940800E-1,2.907021903E-2,-1.889543533E-1,5.705753413E-1
5.208678917E1,4.532947838E-1,-1.613377221E-2,-1.394743025E-1,4.745414004E-1
5.208923495E1,3.531129658E-1,-3.751403838E-2,-8.510735631E-2,3.651565853E-1
5.209167995E1,2.535420060E-1,-4.545528069E-2,-3.012952954E-2,2.593405481E-1
5.209412412E1,1.631340533E-1,-4.240095615E-2,2.668088861E-2,1.706529527E-1
5.209656912E1,8.372162282E-2,-2.468587644E-2,8.043697476E-2,1.186962912E-1
5.209901490E1,9.806993417E-3,1.379860006E-2,1.360256821E-1,1.370750330E-1
5.210145990E1,-6.532936543E-2,7.671767473E-2,1.922252327E-1,2.170347154E-1
5.210390406E1,-1.459635049E-1,1.646821797E-1,2.484247833E-1,3.318741298E-1
5.210634906E1,-2.308737040E-1,2.764704227E-1,3.034026027E-1,4.709476628E-1
5.210879485E1,-3.133404553E-1,3.998650908E-1,3.589912951E-1,6.220523143E-1
5.211123984E1,-3.884768188E-1,5.312010050E-1,4.115256667E-1,7.761714506E-1
5.211368401E1,-4.544501901E-1,6.649804115E-1,4.597839713E-1,9.274293629E-1
5.211612901E1,-5.106497407E-1,7.914294004E-1,5.037662387E-1,1.068131114E0
5.211857479E1,-5.527994037E-1,9.093263149E-1,5.440833569E-1,1.195193803E0
5.212101974E1,-5.851752758E-1,1.017449379E0,5.764591694E-1,1.307646174E0
5.212346396E1,-6.083881259E-1,1.110911608E0,6.033372283E-1,1.402952787E0
5.212590896E1,-6.242706180E-1,1.190324068E0,6.234957576E-1,1.481665330E0
5.212835474E1,-6.377096176E-1,1.252632260E0,6.363239288E-1,1.542941761E0
5.213079969E1,-6.493160725E-1,1.299057961E0,6.418216825E-1,1.587796592E0
5.213324391E1,-6.590898633E-1,1.330212116E0,6.399890780E-1,1.616616758E0
5.213568886E1,-6.719180346E-1,1.342429399E0,6.314370036E-1,1.628589337E0
5.213813464E1,-6.859679222E-1,1.337542415E0,6.167762280E-1,1.624802947E0
5.214057964E1,-7.006286979E-1,1.319216490E0,5.972285867E-1,1.608693477E0
5.214302386E1,-7.134568691E-1,1.283786416E0,5.697396398E-1,1.575351238E0
5.214546880E1,-7.256741524E-1,1.232473731E0,5.398072600E-1,1.528720495E0
5.214791458E1,-7.348371148E-1,1.168332934E0,5.098748803E-1,1.471380245E0
5.215035958E1,-7.397240400E-1,1.092585683E0,4.756664634E-1,1.402566831E0
5.215280375E1,-7.397240400E-1,1.002788544E0,4.402363002E-1,1.321584094E0
5.215524875E1,-7.372805476E-1,9.087154269E-1,4.060278833E-1,1.238630282E0
5.215769453E1,-7.336153984E-1,8.134205341E-1,3.718194366E-1,1.156760222E0
5.216013953E1,-7.305610776E-1,7.156821489E-1,3.400544822E-1,1.077755760E0
5.216258370E1,-7.250632644E-1,6.197764277E-1,3.101221025E-1,1.003003129E0
5.216502870E1,-7.146785855E-1,5.226489305E-1,2.844657898E-1,9.299721344E-1
5.216747448E1,-7.018504143E-1,4.273540080E-1,2.612529397E-1,8.622520227E-1
5.216991948E1,-6.920765638E-1,3.406112194E-1,2.453704625E-1,8.094397055E-1
5.217236365E1,-6.884114146E-1,2.666965723E-1,2.343748957E-1,7.745766129E-1
5.217480865E1,-6.890222430E-1,2.068318576E-1,2.319314480E-1,7.558592893E-1
5.217725443E1,-6.926874518E-1,1.622387320E-1,2.313205749E-1,7.480952616E-1
5.217969938E1,-6.981852055E-1,1.286411732E-1,2.337640375E-1,7.474334471E-1
5.218214360E1,-7.024613023E-1,1.048174351E-1,2.368183583E-1,7.486798453E-1
5.218458854E1,-7.049047351E-1,8.710236847E-2,2.386509627E-1,7.492875217E-1
5.218703432E1,-7.067373395E-1,7.855026424E-2,2.380400896E-1,7.498739196E-1
5.218947932E1,-7.104025483E-1,7.060901821E-2,2.331531793E-1,7.510111977E-1
5.219192349E1,-7.110133767E-1,5.961345136E-2,2.209358811E-1,7.469313550E-1
5.219436849E1,-7.140676975E-1,4.617442936E-2,2.050533891E-1,7.443598907E-1
5.219681427E1,-7.195655107E-1,2.296156995E-2,1.824513972E-1,7.426912348E-1
5.219925927E1,-7.293393016E-1,-6.359937135E-3,1.567950845E-1,7.460301362E-1
5.220170344E1,-7.440000772E-1,-4.606614634E-2,1.286952943E-1,7.564526975E-1
5.220414844E1,-7.604933977E-1,-9.188099205E-2,9.937378764E-2,7.724425379E-1
5.220659422E1,-7.775976658E-1,-1.456370950E-1,6.577622890E-2,7.938480998E-1
5.220903922E1,-7.940909863E-1,-2.079453021E-1,3.523299098E-2,8.216222409E-1
5.221148339E1,-8.093625903E-1,-2.757512927E-1,5.300622899E-3,8.550641348E-1
5.221392839E1,-8.234124780E-1,-3.490550518E-1,-1.913396642E-2,8.945466152E-1
5.221637417E1,-8.362406492E-1,-4.205262363E-1,-3.745990619E-2,9.367731761E-1
5.221881912E1,-8.460144997E-1,-4.938299954E-1,-5.028806627E-2,9.808860727E-1
5.222126333E1,-8.545665741E-1,-5.683554411E-1,-5.456411839E-2,1.027759301E0
5.222370833E1,-8.588426709E-1,-6.441026926E-1,-5.150979385E-2,1.074770799E0
5.222615412E1,-8.533448577E-1,-7.112978101E-1,-4.234682396E-2,1.111726259E0
5.222859906E1,-8.374623656E-1,-7.839907408E-1,-2.402088419E-2,1.147415225E0
5.223104328E1,-8.264667988E-1,-8.621814251E-1,-2.640618011E-3,1.194324559E0
5.223348823E1,-7.928692698E-1,-9.379286170E-1,2.423742972E-2,1.228388873E0
5.223593401E1,-7.617151737E-1,-1.030780077E0,5.416980386E-2,1.282829662E0
5.223837901E1,-7.061264515E-1,-1.122409821E0,8.654563129E-2,1.328874906E0
5.224082323E1,-6.517595053E-1,-1.212206841E0,1.207540482E-1,1.381599586E0
5.224326818E1,-5.986142755E-1,-1.277569413E0,1.574059427E-1,1.419612372E0
5.224571396E1,-5.405821204E-1,-1.320329905E0,1.946686953E-1,1.439929160E0
5.224815896E1,-4.911020994E-1,-1.338045001E0,2.276553959E-1,1.443389302E0
5.225060313E1,-4.257395566E-1,-1.327049494E0,2.563660145E-1,1.417052597E0
5.225304813E1,-3.713726103E-1,-1.295895338E0,2.740810812E-1,1.375639045E0
5.225549391E1,-2.937927842E-1,-1.232976317E0,2.820223272E-1,1.298491969E0
5.225793891E1,-2.314845622E-1,-1.163948536E0,2.801897526E-1,1.219371803E0
5.226038307E1,-1.526830196E-1,-1.075984001E0,2.636964023E-1,1.118297576E0
5.226282807E1,-8.121185005E-2,-9.990150928E-1,2.349857688E-1,1.029487655E0
5.226527386E1,-9.740677662E-3,-9.220461249E-1,1.940578371E-1,9.422963342E-1
5.226771886E1,6.050876528E-2,-8.579053283E-1,1.476321071E-1,8.726156668E-1
5.227016302E1,1.167083159E-1,-8.059818149E-1,9.082168341E-2,8.194364497E-1
5.227260802E1,1.839034408E-1,-7.558909655E-1,3.156780452E-2,7.785808587E-1
5.227505380E1,2.321617603E-1,-7.222933769E-1,-3.318385407E-2,7.594129137E-1
5.227749875E1,2.944699526E-1,-6.764785051E-1,-9.793551266E-2,7.442627799E-1
5.227994297E1,3.366196156E-1,-6.386048794E-1,-1.608545780E-1,7.395966149E-1
5.228238792E1,3.879322410E-1,-5.854596496E-1,-2.164432555E-1,7.349163951E-1
5.228483370E1,4.251950085E-1,-5.372013450E-1,-2.677559257E-1,7.355741404E-1
5.228727870E1,4.649012089E-1,-4.767257869E-1,-3.117381632E-1,7.352423358E-1
5.228972292E1,5.021639466E-1,-4.113632739E-1,-3.477791846E-1,7.364365102E-1
5.229216786E1,5.272094011E-1,-3.453898728E-1,-3.752681017E-1,7.335325930E-1
5.229461365E1,5.687482357E-1,-2.794164717E-1,-3.942049146E-1,7.462879035E-1
5.229705865E1,5.901284814E-1,-2.244386375E-1,-4.076439440E-1,7.515303797E-1
5.229950281E1,6.304455400E-1,-1.706825495E-1,-4.094765186E-1,7.708859389E-1
5.230194781E1,6.499932408E-1,-1.438044906E-1,-4.070330560E-1,7.802863919E-1
5.230439360E1,6.805364490E-1,-1.193699092E-1,-3.978700936E-1,7.972952056E-1
5.230683860E1,6.933646202E-1,-1.199807674E-1,-3.819876015E-1,8.006649791E-1
5.230928276E1,7.055819035E-1,-1.291437447E-1,-3.606073558E-1,8.028459344E-1
5.231172776E1,7.171883583E-1,-1.554109305E-1,-3.367836177E-1,8.074248595E-1
5.231417354E1,7.184100747E-1,-1.938954145E-1,-3.117381632E-1,8.067770136E-1
5.231661854E1,7.336816788E-1,-2.372668087E-1,-2.836383879E-1,8.216051846E-1
5.231906271E1,7.269621491E-1,-2.916337848E-1,-2.598146796E-1,8.252441448E-1
5.232150771E1,7.410120368E-1,-3.435572684E-1,-2.323257476E-1,8.491794206E-1
5.232395349E1,7.458989620E-1,-3.948699236E-1,-2.109454721E-1,8.699341988E-1
5.232639844E1,7.452881336E-1,-4.394630492E-1,-1.932304054E-1,8.865213834E-1
5.232884266E1,7.526184916E-1,-4.797801077E-1,-1.773479134E-1,9.099867187E-1
5.233128766E1,7.550619245E-1,-5.145993829E-1,-1.657414883E-1,9.286556281E-1
5.233373339E1,7.599488497E-1,-5.408665538E-1,-1.584111154E-1,9.461252373E-1
5.233617839E1,7.636140585E-1,-5.610250831E-1,-1.559676528E-1,9.603028079E-1
5.233862261E1,7.666683793E-1,-5.701880455E-1,-1.578002423E-1,9.683985376E-1
5.234106755E1,7.678900957E-1,-5.732423663E-1,-1.632980257E-1,9.720742023E-1
5.234351333E1,7.715553045E-1,-5.695772171E-1,-1.730718613E-1,9.745099606E-1
5.234595833E1,7.764422297E-1,-5.591924787E-1,-1.859000325E-1,9.747397532E-1
5.234840250E1,7.843834758E-1,-5.481969118E-1,-1.993390471E-1,9.775036301E-1
5.235084750E1,7.904921174E-1,-5.268166661E-1,-2.158323973E-1,9.741648788E-1
5.235329328E1,7.953790426E-1,-4.956625998E-1,-2.317148745E-1,9.654019978E-1
5.235573828E1,7.990441918E-1,-4.547346532E-1,-2.482082397E-1,9.522933139E-1
5.235818245E1,8.051528335E-1,-4.046437442E-1,-2.647015750E-1,9.391882499E-1
5.236062745E1,8.112614751E-1,-3.453898728E-1,-2.805840671E-1,9.252927990E-1
5.236307323E1,8.161484003E-1,-2.775838673E-1,-2.946339548E-1,9.110215047E-1
