"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.686399640E1,2.935848236E1,2.220504761E1,1.874059677E1,4.130610842E1
6.687399640E1,3.135757065E1,2.267994690E1,1.893958664E1,4.308578850E1
6.688399640E1,2.905148697E1,2.320445251E1,1.686421394E1,4.082691788E1
6.689399640E1,3.012880325E1,2.350403214E1,1.611371994E1,4.147090887E1
6.690399640E1,3.135870743E1,2.309901047E1,1.738711739E1,4.265260446E1
6.691399640E1,3.120579529E1,2.279491043E1,1.692254257E1,4.218746316E1
6.692399640E1,2.966729736E1,2.349702835E1,1.610232162E1,4.112837993E1
6.693399640E1,3.135764313E1,2.412623978E1,1.706566811E1,4.308844690E1
6.694399640E1,3.105252457E1,2.162719727E1,1.786083984E1,4.184500619E1
6.695399640E1,3.043517685E1,2.121037674E1,2.017177773E1,4.222654009E1
6.696399640E1,3.089734268E1,2.048497009E1,2.050120163E1,4.236247222E1
6.697399640E1,3.043309021E1,2.123817444E1,2.202857590E1,4.315658918E1
6.698399640E1,3.058815384E1,1.934271622E1,2.329249954E1,4.303854506E1
6.699399640E1,3.089666748E1,1.948089981E1,2.236998749E1,4.283136537E1
6.700399640E1,3.089626312E1,1.977571869E1,2.236656189E1,4.296418526E1
6.701399640E1,3.105099487E1,1.962137985E1,2.175314140E1,4.268913200E1
6.702399640E1,3.135739517E1,1.993244934E1,2.253098106E1,4.345381314E1
6.703399640E1,3.197290802E1,1.907122803E1,2.348485184E1,4.401723357E1
6.704399640E1,3.043489456E1,1.904325104E1,2.313739014E1,4.271143921E1
6.705399640E1,2.735409927E1,2.035335541E1,2.505752563E1,4.231294618E1
6.706399640E1,3.012358856E1,2.082369995E1,2.419237900E1,4.388995636E1
6.707399640E1,3.027932358E1,1.993232346E1,2.358751869E1,4.324934673E1
6.708399640E1,3.027932358E1,1.993232346E1,2.358751869E1,4.324934673E1
6.709399640E1,2.966269302E1,2.124271393E1,2.309271240E1,4.317871719E1
6.710399640E1,2.966269302E1,2.124271393E1,2.309271240E1,4.317871719E1
6.711399640E1,2.920263290E1,2.092699432E1,2.215633774E1,4.220943214E1
6.712399640E1,2.920263290E1,2.092699432E1,2.215633774E1,4.220943214E1
6.713399640E1,2.935877228E1,1.974079132E1,2.155489922E1,4.142764816E1
6.714399640E1,2.997437286E1,2.206235123E1,1.844804001E1,4.153962627E1
6.715399640E1,2.997437286E1,2.206235123E1,1.844804001E1,4.153962627E1
6.716399640E1,2.935717010E1,2.178830719E1,2.044779968E1,4.188897562E1
6.717399640E1,2.920438766E1,2.264031219E1,1.842219353E1,4.128991656E1
6.718399640E1,3.043291855E1,2.399030304E1,1.874664879E1,4.304804307E1
6.719399640E1,2.951065063E1,2.367684174E1,1.841780853E1,4.207953192E1
6.720399640E1,2.966298676E1,2.427808380E1,1.903369331E1,4.279719170E1
6.721399640E1,3.028078842E1,2.410989761E1,1.703907204E1,4.229117268E1
6.722399640E1,3.212818146E1,2.339623642E1,1.678375816E1,4.314276834E1
6.723399640E1,2.997609711E1,2.305251694E1,1.565085793E1,4.092596106E1
6.724399640E1,3.089448929E1,2.457535934E1,1.797753334E1,4.337752252E1
6.725399640E1,3.089570618E1,2.455914688E1,1.689439964E1,4.293153963E1
6.726399640E1,2.858821869E1,2.423394394E1,1.715029907E1,4.121532536E1
6.727399640E1,3.058926010E1,2.265669250E1,1.814692307E1,4.217036122E1
6.728399640E1,2.951180267E1,2.308257675E1,1.811519051E1,4.161624651E1
6.729399640E1,3.043336487E1,2.253705978E1,2.015637016E1,4.289974381E1
6.730399640E1,3.212786865E1,2.137420273E1,1.959292603E1,4.327746800E1
6.731399640E1,3.228040314E1,2.182802963E1,2.021052361E1,4.389706788E1
6.732399640E1,3.043846512E1,1.942988586E1,1.941865540E1,4.100127804E1
6.733399640E1,3.105443954E1,1.885190582E1,1.959543419E1,4.127655036E1
6.734399640E1,3.474649811E1,2.078950500E1,1.734336472E1,4.404900622E1
6.735399640E1,3.244334793E1,1.678834534E1,1.826099777E1,4.083972825E1
6.736399640E1,3.259235764E1,1.844692612E1,2.056696510E1,4.272646619E1
6.737399640E1,3.305219269E1,1.905514526E1,2.134518051E1,4.371684725E1
6.738399640E1,3.243687820E1,1.890071487E1,2.148642731E1,4.325568921E1
6.739399640E1,3.120778275E1,1.871609497E1,2.021987915E1,4.163005438E1
6.740399640E1,3.120778275E1,1.871609497E1,2.021987915E1,4.163005438E1
6.741399640E1,3.012976456E1,1.842578506E1,2.158930588E1,4.139336174E1
6.742399640E1,3.012976456E1,1.842578506E1,2.158930588E1,4.139336174E1
6.743399640E1,3.151187515E1,2.021570206E1,2.160295677E1,4.322453732E1
6.744399640E1,3.151187515E1,2.021570206E1,2.160295677E1,4.322453732E1
6.745399640E1,3.243188477E1,2.142751694E1,2.284992409E1,4.508974010E1
6.746399640E1,3.243188477E1,2.142751694E1,2.284992409E1,4.508974010E1
6.747399640E1,2.920324326E1,2.135300827E1,2.106806946E1,4.186459040E1
6.748399640E1,2.997435760E1,2.032587051E1,2.063484955E1,4.168213217E1
6.749399640E1,3.043700409E1,2.075193405E1,1.909378052E1,4.149248654E1
6.750399640E1,2.935914230E1,2.147263718E1,1.905862427E1,4.106415156E1
6.751399640E1,3.089709854E1,2.179080582E1,1.909319305E1,4.235587253E1
6.752399640E1,2.904940033E1,2.323224640E1,1.872101402E1,4.164230179E1
6.753399640E1,3.120512009E1,2.179084015E1,1.879132652E1,4.244660395E1
6.754399640E1,3.043539810E1,2.279944992E1,1.798667908E1,4.206719623E1
6.755399640E1,2.935906601E1,2.277616119E1,1.749588203E1,4.107084323E1
6.756399640E1,3.043541718E1,2.453593063E1,1.579986763E1,4.216589057E1
6.757399640E1,3.120303345E1,2.456844711E1,1.721146584E1,4.328362792E1
6.758399640E1,3.043743896E1,2.393008041E1,1.472358322E1,4.142306534E1
6.759399640E1,3.089718628E1,2.497358322E1,1.503246307E1,4.247694581E1
6.760399640E1,3.105341339E1,2.335209656E1,1.490036392E1,4.161316789E1
6.761399640E1,3.058914566E1,2.511863327E1,1.517788696E1,4.239115264E1
6.762399640E1,2.935927582E1,2.349699020E1,1.640419006E1,4.102649238E1
6.763399640E1,3.028306961E1,2.306645203E1,1.627738953E1,4.140143625E1
6.764399640E1,2.966648483E1,2.321842194E1,1.718887901E1,4.140836873E1
6.765399640E1,3.089771271E1,2.221681213E1,1.800492477E1,4.210026969E1
6.766399640E1,3.028280258E1,2.263580704E1,1.705619240E1,4.147700075E1
6.767399640E1,3.135903549E1,2.135789871E1,1.926446152E1,4.255194968E1
6.768399640E1,3.166705322E1,2.135793686E1,1.896259499E1,4.264438691E1
6.769399640E1,3.058858490E1,2.165262222E1,2.001570702E1,4.248677562E1
6.770399640E1,3.089931488E1,2.016930389E1,1.911202621E1,4.155524065E1
6.771399640E1,3.058964539E1,2.062539291E1,2.033715820E1,4.212758291E1
6.772399640E1,3.336108398E1,1.904359818E1,2.026964760E1,4.343361797E1
6.773399640E1,3.336108398E1,1.904359818E1,2.026964760E1,4.343361797E1
6.774399640E1,3.166514206E1,2.138341522E1,2.066465950E1,4.343915078E1
6.775399640E1,3.166514206E1,2.138341522E1,2.066465950E1,4.343915078E1
6.776399640E1,3.012661743E1,1.948080826E1,2.312465668E1,4.268330721E1
6.777399640E1,3.012661743E1,1.948080826E1,2.312465668E1,4.268330721E1
6.778399640E1,2.920362854E1,1.932170486E1,2.325830460E1,4.203723268E1
6.779399640E1,2.920362854E1,1.932170486E1,2.325830460E1,4.203723268E1
6.780399640E1,2.812199020E1,2.168475723E1,2.459691620E1,4.319818649E1
6.781399640E1,2.812199020E1,2.168475723E1,2.459691620E1,4.319818649E1
6.782399640E1,2.904578400E1,2.125422287E1,2.447011375E1,4.352224747E1
6.783399640E1,2.966093826E1,2.227920532E1,2.339019394E1,4.385470808E1
6.784399640E1,2.950868988E1,2.211093903E1,2.215023994E1,4.301499195E1
6.785399640E1,2.843284607E1,2.135755157E1,2.213220406E1,4.188563240E1
6.786399640E1,2.935583496E1,2.151664734E1,2.199855614E1,4.252843321E1
6.787399640E1,2.905038834E1,2.075871658E1,2.091638565E1,4.138048532E1
6.788399640E1,2.904520416E1,2.430117416E1,2.118476295E1,4.339314614E1
6.789399640E1,2.997094345E1,2.370005798E1,1.951234055E1,4.290316577E1
6.790399640E1,2.904924393E1,2.222122574E1,2.012559891E1,4.174543301E1
6.791399640E1,2.951031876E1,2.266814423E1,1.997712517E1,4.223492874E1
6.792399640E1,3.043420029E1,2.455214310E1,1.688300133E1,4.259206512E1
6.793399640E1,2.935564423E1,2.528211212E1,1.746677780E1,4.249738072E1
6.794399640E1,3.012785339E1,2.395088959E1,1.641805077E1,4.184357840E1
6.795399640E1,3.012685394E1,2.555617523E1,1.531608582E1,4.237130994E1
6.796399640E1,3.105416489E1,2.305264664E1,1.459431839E1,4.133738989E1
6.797399640E1,3.012673569E1,2.526830673E1,1.578370857E1,4.237018981E1
6.798399640E1,3.089866257E1,2.451977158E1,1.426393509E1,4.194527853E1
6.799399640E1,2.966804886E1,2.319757843E1,1.579627991E1,4.083923637E1
6.800399640E1,3.012644196E1,2.498275375E1,1.640606689E1,4.243700650E1
6.801399640E1,2.935840607E1,2.350857162E1,1.717785645E1,4.134788627E1
6.802399640E1,2.858660126E1,2.454497528E1,1.823000717E1,4.185669295E1
6.803399640E1,2.735868835E1,2.087118149E1,2.025394630E1,3.992901684E1
6.804399640E1,3.012623215E1,2.151210403E1,2.093442154E1,4.252776139E1
6.805399640E1,2.797217941E1,2.148405457E1,2.119069481E1,4.114672488E1
6.806399640E1,3.105391693E1,1.885885620E1,2.005963326E1,4.150169997E1
6.807399640E1,3.105391693E1,1.885885620E1,2.005963326E1,4.150169997E1
6.808399640E1,3.059091949E1,2.031899261E1,1.956691551E1,4.161165701E1
6.809399640E1,3.059091949E1,2.031899261E1,1.956691551E1,4.161165701E1
6.810399640E1,3.320735168E1,2.034246826E1,1.854837227E1,4.313451443E1
6.811399640E1,3.320735168E1,2.034246826E1,1.854837227E1,4.313451443E1
6.812399640E1,3.043613434E1,2.076351547E1,1.986744690E1,4.185925578E1
6.813399640E1,3.043613434E1,2.076351547E1,1.986744690E1,4.185925578E1
6.814399640E1,2.997172546E1,2.137394714E1,2.170599937E1,4.273523549E1
6.815399640E1,2.997172546E1,2.137394714E1,2.170599937E1,4.273523549E1
6.816399640E1,3.058807755E1,2.064624023E1,2.172975731E1,4.282616112E1
6.817399640E1,3.089612579E1,2.050118256E1,2.158433342E1,4.290399194E1
6.818399640E1,2.935998917E1,1.972457886E1,2.047176743E1,4.086760620E1
6.819399640E1,3.012708282E1,1.976404572E1,2.234756470E1,4.239896544E1
6.820399640E1,2.966538620E1,2.077268982E1,2.124104881E1,4.198478219E1
6.821399640E1,3.043268967E1,2.153298950E1,2.202515221E1,4.330041070E1
6.822399640E1,3.089823151E1,1.946005249E1,2.097738647E1,4.211229151E1
6.823399640E1,2.951117325E1,2.092008209E1,2.139027023E1,4.202502638E1
6.824399640E1,2.997323990E1,2.164328384E1,2.000050926E1,4.203388177E1
6.825399640E1,3.089628220E1,2.151219559E1,2.017975235E1,4.271507014E1
6.826399640E1,3.043613434E1,2.076351547E1,1.986744690E1,4.185925578E1
6.827399640E1,3.059302521E1,1.927786255E1,1.895996666E1,4.082951765E1
6.828399640E1,3.197400665E1,2.151695633E1,1.943268204E1,4.316185402E1
6.829399640E1,3.197388840E1,2.122909164E1,1.990030479E1,4.323223337E1
6.830399640E1,3.105344772E1,2.132543564E1,1.740006447E1,4.149521737E1
6.831399640E1,3.059324646E1,2.086693573E1,1.677486801E1,4.065429784E1
6.832399640E1,3.228142929E1,2.282746506E1,1.803227234E1,4.345511113E1
6.833399640E1,3.212905121E1,2.338465500E1,1.601009178E1,4.284204780E1
6.834399640E1,3.167132950E1,2.260354614E1,1.353152084E1,4.119581856E1
6.835399640E1,3.289863586E1,2.310150909E1,1.603251266E1,4.327864862E1
6.836399640E1,3.290200424E1,2.363555145E1,1.231206894E1,4.234109372E1
6.837399640E1,3.336267090E1,2.350904846E1,1.325357437E1,4.291154160E1
6.838399640E1,3.167146683E1,2.462789536E1,1.087708664E1,4.156832994E1
6.839399640E1,3.167146683E1,2.462789536E1,1.087708664E1,4.156832994E1
6.840399640E1,3.120676041E1,2.596610260E1,1.208814621E1,4.235827733E1
6.841399640E1,3.120676041E1,2.596610260E1,1.208814621E1,4.235827733E1
6.842399640E1,3.028141403E1,2.540415192E1,1.485739899E1,4.222649968E1
6.843399640E1,3.028141403E1,2.540415192E1,1.485739899E1,4.222649968E1
6.844399640E1,2.904811096E1,2.455197906E1,1.824140549E1,4.218223916E1
6.845399640E1,2.904811096E1,2.455197906E1,1.824140549E1,4.218223916E1
6.846399640E1,3.027870178E1,2.413769531E1,1.889587021E1,4.308691249E1
6.847399640E1,2.904764175E1,2.426874542E1,1.901849556E1,4.236083886E1
6.848399640E1,3.012778091E1,2.250459671E1,1.829196930E1,4.181789326E1
6.849399640E1,2.935529327E1,2.253693390E1,2.121290588E1,4.265716832E1
6.850399640E1,2.920303345E1,2.063217926E1,2.215976143E1,4.206612664E1
6.851399640E1,2.997221375E1,2.064385223E1,2.217875862E1,4.261923939E1
6.852399640E1,3.027872086E1,2.037454987E1,2.358238220E1,4.345171998E1
6.853399640E1,2.812730026E1,1.929841614E1,2.276750755E1,4.101137995E1
6.854399640E1,2.951385498E1,1.958182144E1,2.063201141E1,4.099018494E1
6.855399640E1,3.028181458E1,1.960970688E1,2.173414421E1,4.211771507E1
6.856399640E1,2.966706085E1,2.017147446E1,2.047422981E1,4.130637926E1
6.857399640E1,3.043415451E1,2.021094131E1,2.235002899E1,4.282807147E1
6.858399640E1,3.120435715E1,2.122204971E1,2.019077492E1,4.279900339E1
6.859399640E1,3.043321228E1,2.152603912E1,2.156095123E1,4.306303970E1
6.860399640E1,3.104838943E1,2.240593719E1,2.063747787E1,4.349636768E1
6.861399640E1,2.951284790E1,2.031886673E1,2.062345123E1,4.134236661E1
6.862399640E1,2.920376587E1,2.134606171E1,2.060386848E1,4.162972121E1
6.863399640E1,3.027777863E1,2.168964767E1,2.279330635E1,4.366599946E1
6.864399640E1,3.042870712E1,2.332274628E1,2.339720726E1,4.491420731E1
6.865399640E1,2.997355270E1,2.091550446E1,2.062800217E1,4.196887730E1
6.866399640E1,3.058978271E1,1.989992905E1,2.111938477E1,4.216361459E1
6.867399640E1,3.012850952E1,2.046866226E1,2.017273903E1,4.163691416E1
6.868399640E1,2.997592163E1,2.030502319E1,1.924225044E1,4.100139079E1
6.869399640E1,3.027828217E1,2.269602966E1,2.107925797E1,4.331534658E1
6.870399640E1,2.904997635E1,2.018529892E1,2.200636482E1,4.166086306E1
6.871399640E1,3.058715820E1,2.094800568E1,2.219053268E1,4.320663062E1
6.872399640E1,3.058715820E1,2.094800568E1,2.219053268E1,4.320663062E1
6.873399640E1,2.889426422E1,2.093159103E1,2.276767159E1,4.232466039E1
6.874399640E1,2.889426422E1,2.093159103E1,2.276767159E1,4.232466039E1
6.875399640E1,2.950780106E1,2.313584900E1,2.167405701E1,4.330984391E1
6.876399640E1,2.950780106E1,2.313584900E1,2.167405701E1,4.330984391E1
6.877399640E1,2.704865265E1,2.234523773E1,2.053869247E1,4.065436198E1
6.878399640E1,2.704865265E1,2.234523773E1,2.053869247E1,4.065436198E1
6.879399640E1,2.735188293E1,2.472466660E1,2.160203362E1,4.273268649E1
6.880399640E1,2.735188293E1,2.472466660E1,2.160203362E1,4.273268649E1
6.881399640E1,2.827960587E1,2.279456329E1,1.979028511E1,4.136403762E1
6.882399640E1,3.227945328E1,2.227488708E1,2.051485252E1,4.426051144E1
6.883399640E1,2.843211365E1,2.339347839E1,2.025143814E1,4.202095507E1
6.884399640E1,3.028112030E1,2.236878586E1,1.891641426E1,4.213240506E1
6.885399640E1,3.166569901E1,2.209961319E1,1.926350021E1,4.315312083E1
6.886399640E1,3.105170822E1,2.134859848E1,1.894739723E1,4.217789827E1
6.887399640E1,3.013000488E1,2.175133514E1,1.721739769E1,4.095578784E1
6.888399640E1,3.305445480E1,2.177484894E1,1.589698792E1,4.265507301E1
6.889399640E1,3.243513870E1,2.167368698E1,1.959710121E1,4.365585076E1
6.890399640E1,3.259216690E1,1.946257019E1,1.947184753E1,4.266372966E1
6.891399640E1,3.336293030E1,2.118988037E1,1.591143417E1,4.260598415E1
6.892399640E1,3.305636597E1,1.899955368E1,1.763158226E1,4.200689305E1
6.893399640E1,3.305503082E1,1.872789764E1,1.918233871E1,4.255973839E1
6.894399640E1,3.136291885E1,1.826693726E1,1.960988235E1,4.125361998E1
6.895399640E1,3.351933289E1,1.681626892E1,1.906126022E1,4.206737713E1
6.896399640E1,3.320887756E1,1.684865952E1,2.152939415E1,4.301420334E1
6.897399640E1,3.351842499E1,1.610470200E1,2.077188683E1,4.259480628E1
6.898399640E1,3.243812943E1,1.685783386E1,2.290299606E1,4.313891551E1
6.899399640E1,3.259282684E1,1.598034668E1,2.322653580E1,4.309449857E1
6.900399640E1,3.289749908E1,1.718281555E1,2.445830345E1,4.444888305E1
6.901399640E1,3.089913940E1,1.742180634E1,2.270342064E1,4.211557266E1
6.902399640E1,3.013077164E1,1.768873978E1,2.159786606E1,4.107581688E1
6.903399640E1,3.059059143E1,1.931028748E1,2.112623215E1,4.189259089E1
6.904399640E1,3.028000259E1,2.093638611E1,2.171873474E1,4.274241756E1
6.905399640E1,3.028000259E1,2.093638611E1,2.171873474E1,4.274241756E1
6.906399640E1,3.043759537E1,1.944146729E1,2.019232178E1,4.137810678E1
6.907399640E1,3.043759537E1,1.944146729E1,2.019232178E1,4.137810678E1
6.908399640E1,3.197520447E1,1.976426697E1,2.053635788E1,4.283435472E1
6.909399640E1,3.197520447E1,1.976426697E1,2.053635788E1,4.283435472E1
6.910399640E1,3.089910126E1,1.944847107E1,2.020372009E1,4.172754236E1
6.911399640E1,3.336061859E1,1.876036072E1,2.104673767E1,4.367890994E1
6.912399640E1,2.997435760E1,2.032587051E1,2.063484955E1,4.168213217E1
6.913399640E1,3.120853424E1,1.841664886E1,1.991383553E1,4.134859623E1
6.914399640E1,3.428508759E1,1.933389282E1,1.905115318E1,4.372885866E1
6.915399640E1,3.398409271E1,1.706944275E1,1.581983566E1,4.118921744E1
6.916399640E1,3.351894760E1,1.884756851E1,1.687102509E1,4.199264429E1
6.917399640E1,3.336438751E1,1.899958801E1,1.732971573E1,4.212464535E1
6.918399640E1,3.460178757E1,1.748163605E1,1.319943237E1,4.095261062E1
6.919399640E1,3.521635437E1,1.793551636E1,1.336422729E1,4.171902364E1
6.920399640E1,3.629401398E1,1.736222458E1,1.339767075E1,4.240518688E1
6.921399640E1,3.598493195E1,1.838941956E1,1.337808609E1,4.256828944E1
6.922399640E1,3.706422043E1,1.837333298E1,1.123841858E1,4.286767842E1
6.923399640E1,3.506082153E1,1.954773712E1,1.287739182E1,4.215687907E1
6.924399640E1,3.444961166E1,1.789141464E1,1.117896271E1,4.039613433E1
6.925399640E1,3.644637299E1,2.056818390E1,1.073334122E1,4.320408437E1
6.926399640E1,3.552634430E1,1.761989212E1,1.167318344E1,4.133817787E1
6.927399640E1,3.567966461E1,1.849740982E1,1.104777527E1,4.168028281E1
6.928399640E1,3.475587463E1,1.892794800E1,1.117457962E1,4.112309894E1
6.929399640E1,3.505885696E1,1.986339951E1,1.426657104E1,4.274591373E1
6.930399640E1,3.474947357E1,1.973680115E1,1.596274948E1,4.303343588E1
6.931399640E1,3.213556290E1,1.924561691E1,1.528436279E1,4.045614810E1
6.932399640E1,3.212755585E1,2.210198593E1,1.896543312E1,4.336317885E1
6.933399640E1,2.858893204E1,2.046153259E1,2.121787643E1,4.106336118E1
6.934399640E1,3.027812576E1,2.168501282E1,2.248384094E1,4.350319280E1
6.935399640E1,2.627595520E1,2.165674210E1,2.455132294E1,4.197865836E1
6.936399640E1,2.581507111E1,2.019417953E1,2.579490852E1,4.170851339E1
6.937399640E1,2.319514084E1,2.123036194E1,2.865826797E1,4.254455488E1
6.938399640E1,2.304162598E1,2.136849213E1,2.818855476E1,4.221520583E1
6.939399640E1,2.304162598E1,2.136849213E1,2.818855476E1,4.221520583E1
6.940399640E1,2.150081253E1,1.964109039E1,3.250363922E1,4.364108081E1
6.941399640E1,2.150081253E1,1.964109039E1,3.250363922E1,4.364108081E1
6.942399640E1,1.642037201E1,2.062834167E1,3.453253937E1,4.344713307E1
6.943399640E1,1.642037201E1,2.062834167E1,3.453253937E1,4.344713307E1
6.944399640E1,1.473205948E1,1.751170349E1,3.483616257E1,4.168034978E1
6.945399640E1,1.473205948E1,1.751170349E1,3.483616257E1,4.168034978E1
6.946399640E1,1.349914551E1,1.824628448E1,3.588034058E1,4.245647968E1
6.947399640E1,1.211462402E1,1.822527313E1,3.584614563E1,4.199846250E1
6.948399640E1,1.442086792E1,1.871178436E1,3.651693344E1,4.349228361E1
6.949399640E1,1.242506027E1,1.645640182E1,3.556482315E1,4.111024118E1
6.950399640E1,1.304043579E1,1.632064438E1,3.573646545E1,4.139458131E1
6.951399640E1,1.319221878E1,1.707392120E1,3.666010284E1,4.253841278E1
6.952399640E1,1.381027222E1,1.559990311E1,3.607349014E1,4.165785984E1
6.953399640E1,1.395882797E1,1.784348679E1,3.806314087E1,4.429493867E1
6.954399640E1,1.550140762E1,1.665282059E1,3.579383087E1,4.241236141E1
6.955399640E1,1.673082352E1,1.697789764E1,3.659447098E1,4.367292949E1
6.956399640E1,1.596013260E1,1.669688416E1,3.828096390E1,4.470955122E1
6.957399640E1,1.534900665E1,1.547352982E1,3.595846558E1,4.204798897E1
6.958399640E1,1.796449280E1,1.406229019E1,3.758750916E1,4.396921481E1
6.959399640E1,1.519477844E1,1.388443756E1,3.829449463E1,4.347559335E1
6.960399640E1,1.504211044E1,1.227449799E1,3.923792648E1,4.377834239E1
6.961399640E1,1.473635483E1,1.224435043E1,3.752826309E1,4.213614603E1
6.962399640E1,1.504573441E1,9.621139526E0,3.926874542E1,4.313901734E1
6.963399640E1,1.150539780E1,9.740325928E0,4.088171005E1,4.357249527E1
6.964399640E1,9.355445862E0,8.210388184E0,3.929830551E1,4.122246545E1
6.965399640E1,8.434097290E0,6.726924896E0,3.960209656E1,4.104523806E1
6.966399640E1,5.970474243E0,5.706352234E0,4.280268860E1,4.359219161E1
6.967399640E1,1.816715240E0,4.777393341E0,4.394824219E1,4.424445652E1
6.968399640E1,1.276321411E-1,3.841777802E0,4.221465302E1,4.238929671E1
6.969399640E1,-9.489135742E-1,4.110992432E0,4.156570053E1,4.177927903E1
6.970399640E1,-2.027542114E0,3.394664764E0,4.402339935E1,4.420061500E1
6.971399640E1,-2.027542114E0,3.394664764E0,4.402339935E1,4.420061500E1
6.972399640E1,-5.098983765E0,1.106723785E0,4.196155548E1,4.228470895E1
6.973399640E1,-5.098983765E0,1.106723785E0,4.196155548E1,4.228470895E1
6.974399640E1,-6.480880737E0,3.763580322E-2,4.085621262E1,4.136705623E1
6.975399640E1,-6.480880737E0,3.763580322E-2,4.085621262E1,4.136705623E1
6.976399640E1,-8.785797119E0,-1.045459747E0,3.972807312E1,4.070138832E1
6.977399640E1,-8.785797119E0,-1.045459747E0,3.972807312E1,4.070138832E1
6.978399640E1,-8.172294617E0,-4.325866699E-1,4.066482162E1,4.148013077E1
6.979399640E1,-8.172294617E0,-4.325866699E-1,4.066482162E1,4.148013077E1
6.980399640E1,-8.789825439E0,1.034481049E0,4.078723907E1,4.173643556E1
6.981399640E1,-9.407211304E0,7.627525330E-1,4.294173050E1,4.396668778E1
6.982399640E1,-7.406967163E0,6.433715820E-1,4.283810043E1,4.347849972E1
6.983399640E1,-6.944267273E0,7.792587280E-1,4.160992050E1,4.219260097E1
6.984399640E1,-7.102050781E0,3.289825439E0,4.204121780E1,4.276360685E1
6.985399640E1,-7.407913208E0,1.958477020E0,4.204902649E1,4.274147212E1
6.986399640E1,-8.485473633E0,2.964733124E0,4.139151382E1,4.235623121E1
6.987399640E1,-8.333839417E0,3.575229645E0,4.262633133E1,4.358026238E1
6.988399640E1,-9.257629395E0,4.005767822E0,4.275313187E1,4.392698672E1
6.989399640E1,-8.797019958E0,4.169448853E0,4.338175201E1,4.446063733E1
6.990399640E1,-7.716926575E0,3.563720703E0,4.124892807E1,4.211561620E1
6.991399640E1,-8.794929504E0,4.141654968E0,4.152495193E1,4.264769307E1
6.992399640E1,-7.872497559E0,4.452793121E0,4.169905853E1,4.266866610E1
6.993399640E1,-8.492332458E0,7.108402252E0,4.242670822E1,4.384831426E1
6.994399640E1,-6.954078674E0,7.712116241E0,4.183892059E1,4.310836605E1
6.995399640E1,-7.106590271E0,7.113201141E0,4.137776947E1,4.258193352E1
6.996399640E1,-6.491561890E0,6.982074738E0,4.185887909E1,4.293082228E1
6.997399640E1,-6.489997864E0,6.961227417E0,4.046628189E1,4.157040690E1
6.998399640E1,-6.028816223E0,6.827770233E0,4.094359207E1,4.194452054E1
6.999399640E1,-4.801231384E0,9.492858887E0,4.047896957E1,4.185347262E1
7.000399640E1,-6.029472351E0,7.560184479E0,4.062556458E1,4.176059654E1
7.001399640E1,-6.031349182E0,8.308811188E0,4.139067078E1,4.264506001E1
7.002399640E1,-5.877700806E0,7.445220947E0,4.264260864E1,4.368490304E1
7.003399640E1,-4.181480408E0,5.536056519E0,4.146879196E1,4.204513535E1
7.004399640E1,-5.261161804E0,7.583438873E0,4.141822815E1,4.243416067E1
7.005399640E1,-5.261161804E0,7.583438873E0,4.141822815E1,4.243416067E1
7.006399640E1,-5.723014832E0,7.581066132E0,4.171629715E1,4.278404972E1
7.007399640E1,-5.723014832E0,7.581066132E0,4.171629715E1,4.278404972E1
7.008399640E1,-7.413856506E0,6.813709259E0,4.137359619E1,4.258129124E1
7.009399640E1,-7.413856506E0,6.813709259E0,4.137359619E1,4.258129124E1
7.010399640E1,-6.185371399E0,7.440551758E0,4.263500977E1,4.371915699E1
7.011399640E1,-6.338012695E0,7.567096710E0,4.139163208E1,4.255230386E1
7.012399640E1,-5.413337708E0,7.993217468E0,3.939775848E1,4.056327310E1
7.013399640E1,-7.263023376E0,8.013843536E0,4.260156631E1,4.395300501E1
7.014399640E1,-4.952636719E0,5.840042114E0,4.283897018E1,4.351795111E1
7.015399640E1,-5.109573364E0,8.484127045E0,4.234015656E1,4.348306577E1
7.016399640E1,-4.646354675E0,8.613063812E0,4.064777374E1,4.180926919E1
7.017399640E1,-4.801094055E0,8.767395020E0,4.126119614E1,4.245472914E1
7.018399640E1,-6.339775085E0,8.603595734E0,4.168911362E1,4.303715606E1
7.019399640E1,-6.494094849E0,8.463115692E0,4.230596161E1,4.363017285E1
7.020399640E1,-4.645294189E0,7.585826874E0,4.096922684E1,4.192375311E1
7.021399640E1,-6.491004944E0,7.698272705E0,4.045772171E1,4.169201115E1
7.022399640E1,-6.800064087E0,8.580379486E0,4.059458160E1,4.204502158E1
7.023399640E1,-8.800231934E0,7.396232605E0,4.226095200E1,4.379653414E1
7.024399640E1,-7.108901978E0,8.301731110E0,4.198300934E1,4.338235010E1
7.025399640E1,-7.878135681E0,8.580249786E0,4.165111923E1,4.324929412E1
7.026399640E1,-8.799819946E0,7.969650269E0,4.117097092E1,4.284858227E1
7.027399640E1,-7.879760742E0,8.891277313E0,4.273083115E1,4.435165580E1
7.028399640E1,-6.951248169E0,7.384868622E0,3.967607880E1,4.095176876E1
7.029399640E1,-7.263565063E0,9.034126282E0,4.181591415E1,4.339291983E1
7.030399640E1,-6.955200195E0,9.029529572E0,4.120458221E1,4.275189831E1
7.031399640E1,-5.877151489E0,1.004299545E1,3.889819336E1,4.060138069E1
