"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.014254131E1,-2.045378876E1,2.290460205E1,3.186314011E1,4.425198263E1
1.015254131E1,-2.045378876E1,2.290460205E1,3.186314011E1,4.425198263E1
1.016254131E1,-2.167835236E1,1.889661407E1,3.126003647E1,4.247614465E1
1.017254131E1,-2.167835236E1,1.889661407E1,3.126003647E1,4.247614465E1
1.018254131E1,-2.075818634E1,2.111944199E1,3.110241890E1,4.294523945E1
1.019254131E1,-2.198494720E1,1.873295212E1,3.048048401E1,4.199191951E1
1.020254131E1,-2.229296875E1,1.873291779E1,3.078235245E1,4.237277294E1
1.021254131E1,-2.506122589E1,1.911459351E1,2.947095871E1,4.315055197E1
1.022254131E1,-2.428983307E1,1.750476837E1,2.950878716E1,4.203785705E1
1.023254131E1,-2.367728424E1,1.943273544E1,2.965646362E1,4.263508919E1
1.024254131E1,-2.475326538E1,1.940481186E1,2.885620117E1,4.268432050E1
1.025254131E1,-2.352297211E1,1.783673859E1,3.122642899E1,4.297172707E1
1.026254131E1,-2.521254730E1,1.864455032E1,2.777022934E1,4.188648273E1
1.027254131E1,-2.705668640E1,1.685457611E1,2.820938110E1,4.256653847E1
1.028254131E1,-2.629021454E1,1.834960556E1,2.883019066E1,4.311685631E1
1.029254131E1,-2.598093414E1,1.717499924E1,2.885148621E1,4.245465574E1
1.030254131E1,-2.613641357E1,1.849703598E1,2.867754364E1,4.298434557E1
1.031254131E1,-2.352365875E1,2.059581757E1,2.840869904E1,4.224457839E1
1.032254131E1,-2.398587036E1,2.059807587E1,2.901623535E1,4.291322198E1
1.033254131E1,-2.321598816E1,2.060048676E1,2.841629791E1,4.208144660E1
1.034254131E1,-2.229370880E1,2.076885223E1,2.890158272E1,4.199590645E1
1.035254131E1,-2.229664612E1,2.254470825E1,2.934523964E1,4.320355758E1
1.036254131E1,-2.045343781E1,2.289997101E1,3.155367279E1,4.402710593E1
1.037254131E1,-1.953060150E1,2.378453445E1,3.063779831E1,4.342606544E1
1.038254131E1,-2.014607239E1,2.261908340E1,3.218363190E1,4.419585194E1
1.039254131E1,-1.968560028E1,2.538979721E1,2.968676758E1,4.374321467E1
1.040254131E1,-2.014273071E1,2.329822159E1,2.830673790E1,4.183070810E1
1.041254131E1,-1.906657410E1,2.332382965E1,2.895226669E1,4.178240089E1
1.042254131E1,-2.029687500E1,2.402367020E1,2.767544365E1,4.189307873E1
1.043254131E1,-2.076078796E1,2.390399933E1,2.998675728E1,4.360753505E1
1.044254131E1,-2.229853821E1,2.430666733E1,2.886049461E1,4.382883791E1
1.045254131E1,-2.229853821E1,2.430666733E1,2.886049461E1,4.382883791E1
1.046254131E1,-2.198627472E1,2.207935333E1,2.750117493E1,4.155970094E1
1.047254131E1,-2.198627472E1,2.207935333E1,2.750117493E1,4.155970094E1
1.048254131E1,-2.244789124E1,2.265272522E1,2.686399460E1,4.169805735E1
1.049254131E1,-2.244789124E1,2.265272522E1,2.686399460E1,4.169805735E1
1.050254131E1,-2.306582642E1,2.253303528E1,2.932624245E1,4.358667828E1
1.051254131E1,-2.306582642E1,2.253303528E1,2.932624245E1,4.358667828E1
1.052254131E1,-2.506201935E1,2.057247162E1,2.837070465E1,4.308396784E1
1.053254131E1,-2.460363770E1,2.235764313E1,2.898049164E1,4.410297144E1
1.054254131E1,-2.505853271E1,1.951280975E1,2.652589035E1,4.137997904E1
1.055254131E1,-2.613525391E1,1.877100372E1,2.728152084E1,4.218629466E1
1.056254131E1,-2.767184448E1,1.857939911E1,2.585263824E1,4.218155939E1
1.057254131E1,-2.721098328E1,1.743724823E1,2.788926697E1,4.268848145E1
1.058254131E1,-2.828357697E1,1.693003845E1,2.461840630E1,4.114186258E1
1.059254131E1,-2.828954315E1,2.004878616E1,2.612978745E1,4.341679249E1
1.060254131E1,-2.828792572E1,1.973775482E1,2.505007935E1,4.262971009E1
1.061254131E1,-2.629006195E1,1.936061859E1,2.742560577E1,4.263994327E1
1.062254131E1,-2.644210052E1,1.904494095E1,2.618736458E1,4.180517336E1
1.063254131E1,-2.659934998E1,1.966698837E1,2.849771690E1,4.366274979E1
1.064254131E1,-2.567514801E1,1.980987167E1,2.728093529E1,4.237798569E1
1.065254131E1,-2.567568970E1,2.083015060E1,2.649528503E1,4.236904937E1
1.066254131E1,-2.537151337E1,2.189448547E1,2.834769821E1,4.389389683E1
1.067254131E1,-2.459909058E1,2.128409195E1,2.620727730E1,4.177258923E1
1.068254131E1,-2.306562042E1,2.325386429E1,2.823454857E1,4.324297380E1
1.069254131E1,-2.198929596E1,2.429048920E1,2.747549438E1,4.276049338E1
1.070254131E1,-2.244970703E1,2.397940445E1,2.684858513E1,4.242461204E1
1.071254131E1,-2.229785919E1,2.531073380E1,2.699171066E1,4.320162282E1
1.072254131E1,-2.276020813E1,2.517022324E1,2.791042519E1,4.393812747E1
1.073254131E1,-2.306742859E1,2.458054352E1,2.821913910E1,4.396167869E1
1.074254131E1,-1.998925018E1,2.518676758E1,2.627674675E1,4.152602562E1
1.075254131E1,-2.245001984E1,2.470718384E1,2.622109222E1,4.244989990E1
1.076254131E1,-2.275798035E1,2.441696548E1,2.683585167E1,4.282845792E1
1.077254131E1,-2.398832703E1,2.439365387E1,2.649598885E1,4.327271204E1
1.078254131E1,-2.398832703E1,2.439365387E1,2.649598885E1,4.327271204E1
1.079254131E1,-2.399208832E1,2.777248001E1,2.568294716E1,4.479447201E1
1.080254131E1,-2.399208832E1,2.777248001E1,2.568294716E1,4.479447201E1
1.081254131E1,-2.229865265E1,2.763685226E1,2.479805374E1,4.331245759E1
1.082254131E1,-2.229865265E1,2.763685226E1,2.479805374E1,4.331245759E1
1.083254131E1,-2.229857635E1,2.633333588E1,2.636079407E1,4.342306472E1
1.084254131E1,-2.076211548E1,2.811864090E1,2.591404343E1,4.351161973E1
1.085254131E1,-2.122291565E1,2.810237503E1,2.528371239E1,4.335229801E1
1.086254131E1,-1.999085236E1,2.723427582E1,2.516964722E1,4.212898169E1
1.087254131E1,-1.860832214E1,2.771604538E1,2.643657303E1,4.258334437E1
1.088254131E1,-1.953084564E1,2.784018326E1,2.579312897E1,4.268272762E1
1.089254131E1,-2.076035309E1,2.708214569E1,2.561656189E1,4.266899482E1
1.090254131E1,-2.106945801E1,2.825442886E1,2.544053078E1,4.346786649E1
1.091254131E1,-2.137417603E1,2.546057129E1,2.623912811E1,4.235077255E1
1.092254131E1,-2.214516449E1,2.677557755E1,2.620472336E1,4.352042497E1
1.093254131E1,-2.398735046E1,2.568327332E1,2.400484848E1,4.255885643E1
1.094254131E1,-2.413854980E1,2.275128937E1,2.527315521E1,4.170159624E1
1.095254131E1,-2.429545593E1,2.336870193E1,2.727404213E1,4.336172025E1
1.096254131E1,-2.521540070E1,2.273494720E1,2.524655914E1,4.230937255E1
1.097254131E1,-2.460226440E1,2.335245132E1,2.649277687E1,4.304039525E1
1.098254131E1,-2.629032898E1,2.167979050E1,2.476774979E1,4.212643046E1
1.099254131E1,-2.798286438E1,2.252698517E1,2.394201660E1,4.317089203E1
1.100254131E1,-2.767626190E1,2.269064331E1,2.472156906E1,4.349708891E1
1.101254131E1,-2.628963470E1,2.167052460E1,2.414881516E1,4.176028978E1
1.102254131E1,-2.675373840E1,2.256650925E1,2.536500931E1,4.322491822E1
1.103254131E1,-2.536840820E1,2.286612320E1,2.431264877E1,4.192279351E1
1.104254131E1,-2.598519135E1,2.316550064E1,2.522242546E1,4.298885129E1
1.105254131E1,-2.398846436E1,2.511911774E1,2.571376228E1,4.321590065E1
1.106254131E1,-2.398710632E1,2.437744141E1,2.541285515E1,4.260814624E1
1.107254131E1,-2.306574249E1,2.484757233E1,2.635891724E1,4.294441576E1
1.108254131E1,-2.368197632E1,2.586314774E1,2.586753464E1,4.357599983E1
1.109254131E1,-2.321906281E1,2.671985626E1,2.354766083E1,4.251550219E1
1.110254131E1,-2.275742340E1,2.513316345E1,2.543469048E1,4.238513542E1
1.111254131E1,-2.275742340E1,2.513316345E1,2.543469048E1,4.238513542E1
1.112254131E1,-2.198967743E1,2.632179260E1,2.528525925E1,4.261134842E1
1.113254131E1,-2.198967743E1,2.632179260E1,2.528525925E1,4.261134842E1
1.114254131E1,-2.260450745E1,2.630550385E1,2.480586243E1,4.264122536E1
1.115254131E1,-2.260450745E1,2.630550385E1,2.480586243E1,4.264122536E1
1.116254131E1,-2.275867462E1,2.717604065E1,2.401812363E1,4.281780843E1
1.117254131E1,-2.275867462E1,2.717604065E1,2.401812363E1,4.281780843E1
1.118254131E1,-2.414325714E1,2.831345367E1,2.257763290E1,4.352353423E1
1.119254131E1,-2.244891357E1,2.715291595E1,2.216892242E1,4.162566140E1
1.120254131E1,-2.306642151E1,2.659331894E1,2.479104042E1,4.305647569E1
1.121254131E1,-2.214669800E1,3.026939011E1,2.322370338E1,4.411408628E1
1.122254131E1,-2.276165009E1,2.822874832E1,2.539873886E1,4.427246189E1
1.123254131E1,-2.014756775E1,2.871761322E1,2.592239380E1,4.361876082E1
1.124254131E1,-2.030244446E1,2.959741974E1,2.575358772E1,4.417514897E1
1.125254131E1,-1.845439911E1,2.728310394E1,2.690970612E1,4.253310347E1
1.126254131E1,-1.999301147E1,2.856559372E1,2.546370316E1,4.317538455E1
1.127254131E1,-1.860850525E1,2.873169708E1,2.534145355E1,4.259079892E1
1.128254131E1,-1.952873993E1,2.679904938E1,2.518618011E1,4.164017771E1
1.129254131E1,-1.922429657E1,2.829402542E1,2.625979233E1,4.312426401E1
1.130254131E1,-2.060762024E1,2.652032089E1,2.732927513E1,4.330000821E1
1.131254131E1,-2.244940948E1,2.513319778E1,2.513282394E1,4.203941551E1
1.132254131E1,-2.214573669E1,2.519114304E1,2.869928741E1,4.414381541E1
1.133254131E1,-2.321678162E1,2.292660522E1,2.622263908E1,4.186018366E1
1.134254131E1,-2.475055695E1,2.067127609E1,2.481772804E1,4.069166192E1
1.135254131E1,-2.629124451E1,2.198155975E1,2.522852325E1,4.255463421E1
1.136254131E1,-2.767315674E1,2.091246796E1,2.412318039E1,4.225000298E1
1.137254131E1,-2.920849609E1,1.780974579E1,2.520427132E1,4.249210023E1
1.138254131E1,-2.936477661E1,1.972141266E1,2.502348328E1,4.332896188E1
1.139254131E1,-2.843723297E1,1.779362106E1,2.336647034E1,4.088130509E1
1.140254131E1,-2.981907654E1,1.643434906E1,2.257401657E1,4.085157743E1
1.141254131E1,-2.966713715E1,1.733040619E1,2.318647766E1,4.144990653E1
1.142254131E1,-3.120530701E1,1.629140472E1,2.424359894E1,4.274263846E1
1.143254131E1,-3.013154602E1,1.794083023E1,2.502503014E1,4.308173149E1
1.144254131E1,-3.013154602E1,1.794083023E1,2.502503014E1,4.308173149E1
1.145254131E1,-2.905720520E1,1.842488480E1,2.674855614E1,4.358076192E1
1.146254131E1,-2.905720520E1,1.842488480E1,2.674855614E1,4.358076192E1
1.147254131E1,-2.721633148E1,2.185025406E1,2.721897125E1,4.426098392E1
1.148254131E1,-2.721633148E1,2.185025406E1,2.721897125E1,4.426098392E1
1.149254131E1,-2.245052338E1,2.370080185E1,2.793514442E1,4.296657192E1
1.150254131E1,-2.245052338E1,2.370080185E1,2.793514442E1,4.296657192E1
1.151254131E1,-2.275891113E1,2.471872711E1,2.729662704E1,4.329075368E1
1.152254131E1,-2.229785919E1,2.531073380E1,2.699171066E1,4.320162282E1
1.153254131E1,-2.076097107E1,2.665613174E1,2.670483017E1,4.306640493E1
1.154254131E1,-1.968720245E1,2.743731689E1,2.857966614E1,4.424013580E1
1.155254131E1,-1.860948181E1,2.744207764E1,2.783259392E1,4.329011114E1
1.156254131E1,-2.122509766E1,2.769720459E1,2.776457977E1,4.459273262E1
1.157254131E1,-2.030210876E1,2.785630798E1,2.763093185E1,4.417711976E1
1.158254131E1,-2.061078644E1,2.858868408E1,2.761477280E1,4.477379872E1
1.159254131E1,-1.922525787E1,2.787265015E1,2.765752792E1,4.371994988E1
1.160254131E1,-2.014562225E1,2.666547012E1,2.672002792E1,4.278847140E1
1.161254131E1,-2.075955963E1,2.562426758E1,2.671681404E1,4.244232036E1
1.162254131E1,-2.229878998E1,2.561250305E1,2.745248604E1,4.366778374E1
1.163254131E1,-2.229919434E1,2.590732193E1,2.744906235E1,4.383941630E1
1.164254131E1,-2.152813721E1,2.430212784E1,2.779635811E1,4.273981321E1
1.165254131E1,-2.337322235E1,2.382724762E1,2.744643402E1,4.321286837E1
1.166254131E1,-2.321691895E1,2.365206909E1,2.544041252E1,4.178109964E1
1.167254131E1,-2.413986206E1,2.320277786E1,2.588695335E1,4.232299841E1
1.168254131E1,-2.367908478E1,2.249589920E1,2.745424461E1,4.266731869E1
1.169254131E1,-2.475619507E1,2.204891205E1,2.820645142E1,4.352732037E1
1.170254131E1,-2.552328491E1,2.200944519E1,2.633065414E1,4.276864620E1
1.171254131E1,-2.552107239E1,2.038794708E1,2.634948730E1,4.196771382E1
1.172254131E1,-2.459984589E1,2.158353806E1,2.651332092E1,4.211837745E1
1.173254131E1,-2.598575592E1,2.244929886E1,2.662358665E1,4.345165010E1
1.174254131E1,-2.706093597E1,2.096350098E1,2.692357635E1,4.355044882E1
1.175254131E1,-2.721768188E1,2.259193420E1,2.751987839E1,4.481675362E1
1.176254131E1,-2.659740448E1,2.036465454E1,2.585869026E1,4.231799785E1
1.177254131E1,-2.659740448E1,2.036465454E1,2.585869026E1,4.231799785E1
1.178254131E1,-2.598258209E1,2.038094330E1,2.633808899E1,4.223946441E1
1.179254131E1,-2.598258209E1,2.038094330E1,2.633808899E1,4.223946441E1
1.180254131E1,-2.506012726E1,2.156032181E1,2.541878891E1,4.170098661E1
1.181254131E1,-2.506012726E1,2.156032181E1,2.541878891E1,4.170098661E1
1.182254131E1,-2.613921356E1,2.229723740E1,2.646676636E1,4.336951697E1
1.183254131E1,-2.413925171E1,2.276055145E1,2.589208794E1,4.208499012E1
1.184254131E1,-2.429452515E1,2.393517303E1,2.571986008E1,4.271566063E1
1.185254131E1,-2.352217102E1,2.187849045E1,2.545335770E1,4.098578158E1
1.186254131E1,-2.321848297E1,2.367291641E1,2.683301353E1,4.265577966E1
1.187254131E1,-2.260833740E1,2.635646057E1,2.820999336E1,4.473928542E1
1.188254131E1,-1.860874939E1,2.540613937E1,2.971336365E1,4.329712982E1
1.189254131E1,-2.045201874E1,2.635440063E1,2.594218636E1,4.225915920E1
1.190254131E1,-2.045315552E1,2.593533707E1,2.749465561E1,4.297591612E1
1.191254131E1,-1.999362946E1,2.727133942E1,2.764537811E1,4.367766138E1
1.192254131E1,-2.122180939E1,2.591671753E1,2.701145744E1,4.303092230E1
1.193254131E1,-1.968586731E1,2.770896912E1,2.702890778E1,4.342674518E1
1.194254131E1,-1.907010651E1,2.915996933E1,2.486072159E1,4.280219914E1
1.195254131E1,-1.768351746E1,2.654846573E1,2.631833076E1,4.135435112E1
1.196254131E1,-2.014808655E1,2.872456360E1,2.638659286E1,4.390100487E1
1.197254131E1,-1.799574280E1,2.949892426E1,2.674069023E1,4.369322379E1
1.198254131E1,-1.937622833E1,2.739797592E1,2.564733315E1,4.223592081E1
1.199254131E1,-1.845613861E1,2.730626678E1,2.845703888E1,4.354382069E1
1.200254131E1,-1.829796600E1,2.638245392E1,2.568591309E1,4.111709578E1
1.201254131E1,-1.845561981E1,2.729931641E1,2.799283981E1,4.323727165E1
1.202254131E1,-1.968786621E1,2.816972733E1,2.826163864E1,4.449568330E1
1.203254131E1,-1.937993622E1,2.773680115E1,2.858384132E1,4.429388277E1
1.204254131E1,-1.845486450E1,2.786810684E1,2.659339333E1,4.271325288E1
1.205254131E1,-1.937705994E1,2.538288498E1,2.892070007E1,4.308327047E1
1.206254131E1,-2.168528748E1,2.622537613E1,2.838923454E1,4.431670886E1
1.207254131E1,-2.198722839E1,2.252621460E1,2.780550385E1,4.200017382E1
1.208254131E1,-2.260257721E1,2.251687622E1,2.779030609E1,4.231060534E1
1.209254131E1,-2.352426147E1,2.190628433E1,2.731015968E1,4.217962770E1
1.210254131E1,-2.352426147E1,2.190628433E1,2.731015968E1,4.217962770E1
1.211254131E1,-2.629235840E1,2.141740417E1,2.693743706E1,4.330841520E1
1.212254131E1,-2.629235840E1,2.141740417E1,2.693743706E1,4.330841520E1
1.213254131E1,-2.475339508E1,2.099851990E1,2.698056793E1,4.220923420E1
1.214254131E1,-2.475339508E1,2.099851990E1,2.698056793E1,4.220923420E1
1.215254131E1,-2.536775208E1,2.126546860E1,2.572408104E1,4.192220587E1
1.216254131E1,-2.536775208E1,2.126546860E1,2.572408104E1,4.192220587E1
1.217254131E1,-2.552263641E1,2.040879440E1,2.774208450E1,4.286662001E1
1.218254131E1,-2.521744537E1,2.247255325E1,2.741625023E1,4.350386164E1
1.219254131E1,-2.260263062E1,2.280706024E1,2.747741508E1,4.226167587E1
1.220254131E1,-2.244567108E1,2.189946365E1,2.578942299E1,4.060158860E1
1.221254131E1,-2.275763702E1,2.441233063E1,2.652638435E1,4.263239375E1
1.222254131E1,-2.214034271E1,2.236951828E1,2.733921814E1,4.168960268E1
1.223254131E1,-2.245315552E1,2.474887466E1,2.900629234E1,4.424947441E1
1.224254131E1,-2.014604187E1,2.435556793E1,2.999682045E1,4.357597881E1
1.225254131E1,-2.076110077E1,2.463177872E1,2.935926437E1,4.358571133E1
1.226254131E1,-1.937268066E1,2.329831314E1,2.755206871E1,4.095398200E1
1.227254131E1,-2.014635468E1,2.595158768E1,2.827592087E1,4.334614413E1
1.228254131E1,-2.030165100E1,2.727130127E1,2.794724655E1,4.401056119E1
1.229254131E1,-1.768503571E1,2.627912521E1,2.802382278E1,4.229287828E1
1.230254131E1,-1.937852478E1,2.670494080E1,2.859582520E1,4.366236714E1
1.231254131E1,-1.937866211E1,2.743040466E1,2.781359673E1,4.360683212E1
1.232254131E1,-1.937872314E1,2.772058487E1,2.750070763E1,4.359191044E1
1.233254131E1,-1.906944275E1,2.567774582E1,2.861540794E1,4.291656847E1
1.234254131E1,-1.768785095E1,2.834284973E1,2.799985313E1,4.359092770E1
1.235254131E1,-1.645376587E1,2.600067139E1,2.790290642E1,4.153713411E1
1.236254131E1,-1.599457550E1,2.632796860E1,2.961294746E1,4.273072704E1
1.237254131E1,-1.691802216E1,2.675387573E1,2.943028259E1,4.322187957E1
1.238254131E1,-1.707299042E1,2.633247375E1,3.097895050E1,4.409740979E1
1.239254131E1,-1.722598267E1,2.646365356E1,3.004504013E1,4.358628081E1
1.240254131E1,-1.799381256E1,2.571030045E1,2.972513580E1,4.322476765E1
1.241254131E1,-1.614474487E1,2.439542007E1,2.870300484E1,4.098355517E1
1.242254131E1,-1.860949707E1,2.570559692E1,3.001940536E1,4.368358723E1
1.243254131E1,-1.860848999E1,2.496855164E1,3.002796555E1,4.325948665E1
1.244254131E1,-1.860848999E1,2.496855164E1,3.002796555E1,4.325948665E1
1.245254131E1,-1.891565704E1,2.408868790E1,3.064957237E1,4.332970404E1
1.246254131E1,-1.891565704E1,2.408868790E1,3.064957237E1,4.332970404E1
1.247254131E1,-2.060253906E1,2.167666626E1,2.877837181E1,4.150345962E1
1.248254131E1,-2.060253906E1,2.167666626E1,2.877837181E1,4.150345962E1
1.249254131E1,-2.045169830E1,2.287680817E1,3.000634193E1,4.291853762E1
1.250254131E1,-2.014503479E1,2.361852264E1,3.000538063E1,4.317383357E1
1.251254131E1,-1.968022919E1,2.083170319E1,3.051350594E1,4.186102391E1
1.252254131E1,-2.121562958E1,2.076898193E1,2.784504509E1,4.070380922E1
1.253254131E1,-2.229473114E1,1.976941681E1,3.107983398E1,4.305625341E1
1.254254131E1,-2.213923645E1,2.018386078E1,2.906696320E1,4.174233314E1
1.255254131E1,-2.167832947E1,2.063309479E1,2.907322693E1,4.172441843E1
1.256254131E1,-2.044772339E1,2.108705139E1,2.863428688E1,4.102067178E1
1.257254131E1,-2.337519836E1,2.327467728E1,2.992901611E1,4.454050411E1
1.258254131E1,-2.214103699E1,2.237878418E1,2.795815086E1,4.210336922E1
1.259254131E1,-2.137193298E1,2.094416046E1,2.985106659E1,4.226705045E1
1.260254131E1,-2.029668427E1,2.300802231E1,2.877056122E1,4.206030998E1
1.261254131E1,-1.952709961E1,2.272487640E1,2.879298210E1,4.155434328E1
1.262254131E1,-1.937605286E1,2.464583969E1,2.892926025E1,4.265853885E1
1.263254131E1,-1.845301819E1,2.451475906E1,2.910850143E1,4.229411481E1
1.264254131E1,-1.830229187E1,2.542702484E1,3.080409622E1,4.393631555E1
1.265254131E1,-1.814878082E1,2.528890228E1,3.127380753E1,4.412434545E1
1.266254131E1,-1.814907837E1,2.688491821E1,2.955290794E1,4.388122880E1
1.267254131E1,-1.753094482E1,2.497562790E1,2.943562889E1,4.239778607E1
1.268254131E1,-1.799386597E1,2.600048828E1,2.941224670E1,4.318431265E1
1.269254131E1,-1.660839081E1,2.557463455E1,2.914211082E1,4.218012803E1
1.270254131E1,-1.814585876E1,2.452637863E1,2.958029938E1,4.249481792E1
1.271254131E1,-1.768839264E1,2.661331940E1,3.065086365E1,4.427892779E1
1.272254131E1,-1.722528839E1,2.645438766E1,2.942610741E1,4.315600751E1
1.273254131E1,-1.768799591E1,2.631850052E1,3.065428734E1,4.410458027E1
1.274254131E1,-1.691978455E1,2.779036713E1,2.972776413E1,4.407180022E1
1.275254131E1,-1.922339630E1,2.625577927E1,2.798582840E1,4.291982644E1
1.276254131E1,-1.661106873E1,2.691289520E1,2.990036774E1,4.352313779E1
1.277254131E1,-1.661106873E1,2.691289520E1,2.990036774E1,4.352313779E1
1.278254131E1,-1.553306580E1,2.633497238E1,2.962434578E1,4.257239441E1
1.279254131E1,-1.553306580E1,2.633497238E1,2.962434578E1,4.257239441E1
1.280254131E1,-1.538061523E1,2.722407913E1,2.977260780E1,4.317547898E1
1.281254131E1,-1.538061523E1,2.722407913E1,2.977260780E1,4.317547898E1
1.282254131E1,-1.630123901E1,2.558625412E1,2.961390877E1,4.239540524E1
1.283254131E1,-1.737789917E1,2.455426407E1,3.068243027E1,4.296876529E1
1.284254131E1,-1.691777039E1,2.544803619E1,3.083829117E1,4.341444118E1
1.285254131E1,-1.906831360E1,2.334699249E1,3.049959946E1,4.288249304E1
1.286254131E1,-1.921964264E1,2.200871277E1,2.989227486E1,4.180103105E1
1.287254131E1,-2.045130157E1,2.258198929E1,3.000976562E1,4.276433104E1
1.288254131E1,-2.137065887E1,2.063776398E1,2.908082581E1,4.157302963E1
1.289254131E1,-2.244601440E1,1.915428162E1,2.953554916E1,4.174995487E1
1.290254131E1,-2.413906097E1,1.899509048E1,3.042386627E1,4.323331315E1
1.291254131E1,-2.413985443E1,2.045296860E1,2.932361412E1,4.313850764E1
1.292254131E1,-2.459729004E1,1.908916855E1,2.731609154E1,4.141970413E1
1.293254131E1,-2.429265594E1,1.956849289E1,2.948481941E1,4.292334589E1
1.294254131E1,-2.367646790E1,1.971134567E1,2.856990623E1,4.201609004E1
1.295254131E1,-2.521477509E1,1.939780807E1,2.884480286E1,4.294278161E1
1.296254131E1,-2.367787933E1,2.074320984E1,2.855792236E1,4.250267820E1
1.297254131E1,-2.275786591E1,2.195501709E1,2.980488777E1,4.345428139E1
1.298254131E1,-2.429413605E1,2.190387726E1,2.791009521E1,4.299951512E1
1.299254131E1,-2.152580261E1,2.108692169E1,2.969082260E1,4.230323145E1
1.300254131E1,-2.214393616E1,2.299621964E1,2.980810165E1,4.367725896E1
1.301254131E1,-2.106654358E1,2.199227905E1,3.062034798E1,4.318640187E1
1.302254131E1,-1.891302490E1,2.304061508E1,2.957842255E1,4.199351777E1
1.303254131E1,-1.968212128E1,2.259366226E1,3.002876282E1,4.242152836E1
1.304254131E1,-1.722631073E1,2.545494843E1,3.160435867E1,4.408554942E1
1.305254131E1,-1.737864685E1,2.485371399E1,3.098847198E1,4.335908050E1
1.306254131E1,-1.737743378E1,2.483749771E1,2.990534019E1,4.258175512E1
1.307254131E1,-1.845867157E1,2.690572739E1,3.124737549E1,4.517786180E1
1.308254131E1,-1.722300720E1,2.541093826E1,2.866442490E1,4.199996447E1
1.309254131E1,-1.645619965E1,2.603310013E1,3.006917381E1,4.304281616E1
1.310254131E1,-1.645619965E1,2.603310013E1,3.006917381E1,4.304281616E1
1.311254131E1,-1.830026245E1,2.568941879E1,2.863440514E1,4.260017607E1
1.312254131E1,-1.830026245E1,2.568941879E1,2.863440514E1,4.260017607E1
1.313254131E1,-1.768590546E1,2.629070663E1,2.879748726E1,4.281690997E1
1.314254131E1,-1.768590546E1,2.629070663E1,2.879748726E1,4.281690997E1
1.315254131E1,-1.892102814E1,2.864678955E1,2.982283211E1,4.547576467E1
1.316254131E1,-1.892102814E1,2.864678955E1,2.982283211E1,4.547576467E1
1.317254131E1,-1.815097809E1,2.864688110E1,2.906816292E1,4.466609338E1
1.318254131E1,-1.737746429E1,2.686416245E1,2.740563965E1,4.212752751E1
1.319254131E1,-1.814618683E1,2.626749039E1,2.770295525E1,4.226959755E1
1.320254131E1,-1.860920715E1,2.599114990E1,2.939704895E1,4.342843482E1
1.321254131E1,-1.814907837E1,2.688491821E1,2.955290794E1,4.388122880E1
1.322254131E1,-1.953402710E1,2.629048538E1,3.060869408E1,4.482923142E1
1.323254131E1,-2.014382172E1,2.360230637E1,2.892224693E1,4.241861368E1
1.324254131E1,-1.998942566E1,2.243926239E1,2.986814117E1,4.236984177E1
1.325254131E1,-1.968090820E1,2.257744598E1,2.894562912E1,4.165247484E1
1.326254131E1,-2.321971893E1,2.195264816E1,3.010295677E1,4.390059356E1
1.327254131E1,-2.168236542E1,2.271303940E1,3.013239098E1,4.351974396E1
1.328254131E1,-2.367626190E1,2.043217468E1,2.747821236E1,4.163041309E1
1.329254131E1,-2.275624084E1,2.164398193E1,2.872517967E1,4.256106670E1
1.330254131E1,-2.367741394E1,2.102644348E1,2.778083038E1,4.212488330E1
1.331254131E1,-2.506253052E1,1.956608582E1,3.008475685E1,4.377276259E1
1.332254131E1,-2.537004852E1,2.057243347E1,2.867257309E1,4.346240707E1
1.333254131E1,-2.336946106E1,2.044842529E1,2.825947762E1,4.198652024E1
1.334254131E1,-2.429061890E1,1.983088303E1,2.731513023E1,4.158622882E1
1.335254131E1,-2.367606354E1,1.941652298E1,2.857332993E1,4.188069403E1
1.336254131E1,-2.429116058E1,2.085116196E1,2.652947998E1,4.157697374E1
1.337254131E1,-2.459824371E1,1.953602982E1,2.762042046E1,4.182843149E1
1.338254131E1,-2.260318756E1,2.209086227E1,2.887857628E1,4.281217644E1
1.339254131E1,-2.168135834E1,2.197599411E1,3.014095116E1,4.314513360E1
1.340254131E1,-2.137440491E1,2.300326157E1,2.951763153E1,4.309647084E1
1.341254131E1,-2.198844910E1,2.254242706E1,2.888863754E1,4.273413496E1
1.342254131E1,-2.137500763E1,2.344548798E1,2.951249504E1,4.333092684E1
1.343254131E1,-2.137500763E1,2.344548798E1,2.951249504E1,4.333092684E1
1.344254131E1,-1.952973175E1,2.377295303E1,2.986413193E1,4.287691796E1
1.345254131E1,-1.952973175E1,2.377295303E1,2.986413193E1,4.287691796E1
1.346254131E1,-1.707077026E1,2.557921219E1,2.990437889E1,4.289497838E1
1.347254131E1,-1.707077026E1,2.557921219E1,2.990437889E1,4.289497838E1
1.348254131E1,-1.814714813E1,2.584610748E1,2.910069275E1,4.294404005E1
1.349254131E1,-1.799320984E1,2.439983368E1,3.082367706E1,4.323432145E1
1.350254131E1,-1.537846375E1,2.502452469E1,3.057195473E1,4.239538181E1
1.351254131E1,-1.860900116E1,2.671197891E1,2.830535507E1,4.313951631E1
1.352254131E1,-1.737808990E1,2.556991196E1,2.958731270E1,4.279284378E1
1.353254131E1,-1.753021240E1,2.568951035E1,2.787973404E1,4.176767720E1
