"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.563795813E1,2.908195114E1,2.149890900E1,2.358266830E1,4.317528477E1
2.564795813E1,2.985137177E1,2.208631516E1,2.266641808E1,4.350489882E1
2.565795813E1,2.985232162E1,2.163945770E1,2.236208725E1,4.312180634E1
2.566795813E1,2.862131119E1,2.148032379E1,2.279760361E1,4.243011306E1
2.567795813E1,2.784957504E1,2.396302414E1,2.197583580E1,4.281077802E1
2.568795813E1,2.907966995E1,2.254235458E1,2.434435081E1,4.411839040E1
2.569795813E1,2.538758850E1,2.349965286E1,2.300331497E1,4.154414320E1
2.570795813E1,2.723108292E1,2.500870895E1,2.349598503E1,4.380671995E1
2.571795813E1,2.569143295E1,2.630509186E1,2.297838402E1,4.335912496E1
2.572795813E1,2.214999771E1,2.759661484E1,2.411345482E1,4.282118929E1
2.573795813E1,2.368698120E1,2.850672531E1,2.429590988E1,4.431701370E1
2.574795813E1,2.368698120E1,2.850672531E1,2.429590988E1,4.431701370E1
2.575795813E1,1.861100006E1,2.885569763E1,2.308226013E1,4.137404188E1
2.576795813E1,1.861100006E1,2.885569763E1,2.308226013E1,4.137404188E1
2.577795813E1,2.076418304E1,3.164514923E1,2.016299057E1,4.288488027E1
2.578795813E1,2.076418304E1,3.164514923E1,2.016299057E1,4.288488027E1
2.579795813E1,2.061279297E1,2.972881317E1,2.033617973E1,4.149999726E1
2.580795813E1,1.968692398E1,3.192362595E1,2.013297081E1,4.256793844E1
2.581795813E1,1.922704697E1,2.972401428E1,2.138511848E1,4.135842904E1
2.582795813E1,1.691504288E1,3.220884323E1,2.222742271E1,4.263316289E1
2.583795813E1,1.799163437E1,3.266278076E1,2.193941689E1,4.326539226E1
2.584795813E1,1.814432907E1,3.137780762E1,2.458908844E1,4.379962053E1
2.585795813E1,1.968731308E1,2.989231873E1,2.232320404E1,4.218372262E1
2.586795813E1,2.014807129E1,3.019878006E1,2.264064407E1,4.278445813E1
2.587795813E1,2.153247833E1,2.993191528E1,2.314246368E1,4.353321492E1
2.588795813E1,2.076522827E1,2.888143539E1,2.267125130E1,4.218195883E1
2.589795813E1,2.307081604E1,2.821878433E1,2.536726952E1,4.440789012E1
2.590795813E1,2.399674606E1,2.660202789E1,2.478996468E1,4.356666223E1
2.591795813E1,2.461343765E1,2.500144577E1,2.559766197E1,4.342964313E1
2.592795813E1,2.615442276E1,2.397671890E1,2.456450844E1,4.315497601E1
2.593795813E1,2.507923508E1,2.249091721E1,2.486449814E1,4.186947165E1
2.594795813E1,2.723429489E1,2.178192520E1,2.461678505E1,4.268659262E1
2.595795813E1,2.785070419E1,2.076403046E1,2.495343208E1,4.277242637E1
2.596795813E1,2.677238083E1,2.120149231E1,2.569536591E1,4.273775240E1
2.597795813E1,2.676894760E1,2.283921051E1,2.675966644E1,4.420730528E1
2.598795813E1,2.708114624E1,2.090208435E1,2.508745575E1,4.242247103E1
2.599795813E1,2.661932755E1,2.162285995E1,2.444856453E1,4.211732398E1
2.600795813E1,2.738780975E1,2.164379883E1,2.508649445E1,4.298695563E1
2.601795813E1,2.677406311E1,2.146852112E1,2.383514404E1,4.178351285E1
2.602795813E1,2.754162216E1,2.179122543E1,2.493384933E1,4.307081726E1
2.603795813E1,2.877390289E1,2.164396286E1,2.372809029E1,4.312100282E1
2.604795813E1,2.754130936E1,2.251900864E1,2.430635643E1,4.308629056E1
2.605795813E1,2.815614319E1,2.340353012E1,2.369234848E1,4.360987271E1
2.606795813E1,2.754042435E1,2.354391861E1,2.383017349E1,4.336667206E1
2.607795813E1,2.754042435E1,2.354391861E1,2.383017349E1,4.336667206E1
2.608795813E1,2.599961853E1,2.543457794E1,2.361518669E1,4.336559652E1
2.609795813E1,2.599961853E1,2.543457794E1,2.361518669E1,4.336559652E1
2.610795813E1,2.369242477E1,2.539492416E1,2.324872971E1,4.179397801E1
2.611795813E1,2.369242477E1,2.539492416E1,2.324872971E1,4.179397801E1
2.612795813E1,2.430530167E1,2.833160019E1,2.183708763E1,4.324679936E1
2.613795813E1,2.307580948E1,2.844179535E1,2.056711197E1,4.200517588E1
2.614795813E1,2.276885605E1,2.828277206E1,2.009702682E1,4.149971673E1
2.615795813E1,2.322765350E1,2.977313232E1,2.071023750E1,4.306828570E1
2.616795813E1,2.261075592E1,3.065287781E1,2.099423409E1,4.349256334E1
2.617795813E1,1.968873978E1,3.059693909E1,2.014837837E1,4.159057954E1
2.618795813E1,2.014559937E1,3.225786972E1,2.230721092E1,4.409112146E1
2.619795813E1,1.814751053E1,3.104593277E1,2.211678123E1,4.221769880E1
2.620795813E1,1.753225708E1,3.060131454E1,2.257091904E1,4.187202976E1
2.621795813E1,1.922200394E1,3.254100037E1,2.243572235E1,4.395183475E1
2.622795813E1,1.937989807E1,2.945006180E1,2.263020706E1,4.189287363E1
2.623795813E1,2.030194855E1,2.904269028E1,2.405074120E1,4.282622007E1
2.624795813E1,2.060913849E1,2.977745438E1,2.358558083E1,4.321704526E1
2.625795813E1,2.245981216E1,2.728330231E1,2.257714462E1,4.193505940E1
2.626795813E1,2.507455826E1,2.703974915E1,2.341882515E1,4.368435506E1
2.627795813E1,2.600097275E1,2.469289780E1,2.331428146E1,4.277084878E1
2.628795813E1,2.507616043E1,2.499223709E1,2.452592850E1,4.306909455E1
2.629795813E1,2.738682556E1,2.411732101E1,2.289112473E1,4.307768539E1
2.630795813E1,2.569458008E1,2.250025558E1,2.487969589E1,4.225484841E1
2.631795813E1,2.646693039E1,2.044356537E1,2.461319542E1,4.152405517E1
2.632795813E1,2.831423569E1,2.016518402E1,2.388854599E1,4.217811303E1
2.633795813E1,3.016054153E1,2.149208832E1,2.206193161E1,4.310796855E1
2.634795813E1,3.046633530E1,2.224538422E1,2.283463669E1,4.409620548E1
2.635795813E1,3.031361771E1,2.092562866E1,2.346517944E1,4.367392815E1
2.636795813E1,3.046875381E1,2.047647095E1,2.285518074E1,4.324338225E1
2.637795813E1,3.247243881E1,1.958762741E1,2.059384727E1,4.315369017E1
2.638795813E1,3.262651443E1,2.016569519E1,1.966239929E1,4.310167807E1
2.639795813E1,3.386061859E1,1.955999374E1,1.737864304E1,4.279196280E1
2.640795813E1,3.370645905E1,1.941719818E1,1.784075356E1,4.279539057E1
2.641795813E1,3.370645905E1,1.941719818E1,1.784075356E1,4.279539057E1
2.642795813E1,3.169948959E1,2.208653641E1,2.085521126E1,4.390458481E1
2.643795813E1,3.169948959E1,2.208653641E1,2.085521126E1,4.390458481E1
2.644795813E1,2.846659851E1,2.337113953E1,2.122421455E1,4.250911287E1
2.645795813E1,2.769490814E1,2.469541550E1,2.180874252E1,4.304059402E1
2.646795813E1,2.769490814E1,2.469541550E1,2.180874252E1,4.304059402E1
2.647795813E1,2.554028702E1,2.583274078E1,2.112292099E1,4.202159622E1
2.648795813E1,2.445899582E1,2.819115448E1,2.215206528E1,4.340158596E1
2.649795813E1,2.461272049E1,2.877386093E1,2.153008461E1,4.355761272E1
2.650795813E1,2.153551483E1,2.945726776E1,2.098133469E1,4.209186891E1
2.651795813E1,2.153663254E1,2.813984680E1,2.161567688E1,4.150801135E1
2.652795813E1,2.199452209E1,3.166845703E1,2.050285149E1,4.366940682E1
2.653795813E1,2.045684052E1,2.989936066E1,2.203273582E1,4.240159831E1
2.654795813E1,1.830204010E1,3.017076492E1,2.259505081E1,4.190198145E1
2.655795813E1,1.814864731E1,2.871518707E1,2.400097275E1,4.159305303E1
2.656795813E1,2.168734360E1,2.905212021E1,2.331126976E1,4.310199368E1
2.657795813E1,2.122774124E1,2.815139389E1,2.269120979E1,4.192861765E1
2.658795813E1,2.107306290E1,2.801554871E1,2.361752319E1,4.226975693E1
2.659795813E1,2.368790054E1,2.820495987E1,2.383513451E1,4.387197318E1
2.660795813E1,2.476879120E1,2.614136505E1,2.280256462E1,4.262418254E1
2.661795813E1,2.707869339E1,2.469765854E1,2.256721115E1,4.304078289E1
2.662795813E1,2.677098465E1,2.396984482E1,2.349657249E1,4.293399584E1
2.663795813E1,2.646483994E1,2.322117996E1,2.303333473E1,4.207309664E1
2.664795813E1,2.708124161E1,2.133504486E1,2.446338654E1,4.227333754E1
2.665795813E1,2.862185287E1,2.046003723E1,2.358325386E1,4.235555983E1
2.666795813E1,3.061958694E1,2.167660904E1,2.408315086E1,4.458063077E1
2.667795813E1,3.108299255E1,1.992165375E1,2.457929230E1,4.435274878E1
2.668795813E1,2.877706909E1,1.957560349E1,2.344259262E1,4.196283005E1
2.669795813E1,3.185320663E1,1.905118561E1,2.476329613E1,4.461832898E1
2.670795813E1,3.154796982E1,1.901408768E1,2.258943176E1,4.320986412E1
2.671795813E1,3.124303055E1,1.738097763E1,2.213646507E1,4.205054610E1
2.672795813E1,3.324378204E1,1.826797867E1,2.031878662E1,4.303162998E1
2.673795813E1,3.262818146E1,1.869623947E1,1.998898506E1,4.258764045E1
2.674795813E1,3.262818146E1,1.869623947E1,1.998898506E1,4.258764045E1
2.675795813E1,3.078027344E1,1.941685104E1,2.070849800E1,4.187220112E1
2.676795813E1,3.078027344E1,1.941685104E1,2.070849800E1,4.187220112E1
2.677795813E1,3.031301498E1,2.136785507E1,2.346004295E1,4.388436764E1
2.678795813E1,3.031301498E1,2.136785507E1,2.346004295E1,4.388436764E1
2.679795813E1,2.877371216E1,2.265960693E1,2.263297272E1,4.305387035E1
2.680795813E1,2.661501312E1,2.515372849E1,2.394327736E1,4.375328000E1
2.681795813E1,2.661501312E1,2.515372849E1,2.394327736E1,4.375328000E1
2.682795813E1,2.646271515E1,2.527563858E1,2.239043236E1,4.290063706E1
2.683795813E1,2.569381332E1,2.656285477E1,2.049922562E1,4.226080391E1
2.684795813E1,2.553852844E1,2.686923599E1,2.142040443E1,4.281361937E1
2.685795813E1,2.276750183E1,2.902445221E1,2.039793205E1,4.215274128E1
2.686795813E1,2.276750183E1,2.902445221E1,2.039793205E1,4.215274128E1
2.687795813E1,2.368893051E1,2.920439148E1,2.165688324E1,4.339449852E1
2.688795813E1,2.199694061E1,2.989954376E1,2.052339554E1,4.241530240E1
2.689795813E1,2.138035202E1,3.005151367E1,2.143488693E1,4.265755858E1
2.690795813E1,1.937788391E1,3.092415237E1,2.261308670E1,4.293200758E1
2.691795813E1,2.122492218E1,3.021512222E1,2.266724014E1,4.332729749E1
2.692795813E1,2.168645859E1,3.007703018E1,2.283508682E1,4.354734689E1
2.693795813E1,2.153308105E1,2.948969269E1,2.314760017E1,4.323340084E1
2.694795813E1,2.399602890E1,2.762462997E1,2.415904808E1,4.384733958E1
2.695795813E1,2.430530167E1,2.833160019E1,2.183708763E1,4.324679936E1
2.696795813E1,2.615328979E1,2.630746460E1,2.268031502E1,4.347958084E1
2.697795813E1,2.630946732E1,2.584441376E1,2.114191818E1,4.251002820E1
2.698795813E1,2.723316956E1,2.498091125E1,2.163918686E1,4.282459409E1
2.699795813E1,2.908175659E1,2.251455688E1,2.248755074E1,4.310851165E1
2.700795813E1,2.877357483E1,2.338507080E1,2.185074615E1,4.303760277E1
2.701795813E1,2.816123962E1,2.029636383E1,2.295463371E1,4.161625897E1
2.702795813E1,2.815768814E1,2.164620590E1,2.448655891E1,4.313936948E1
2.703795813E1,3.016283798E1,1.943530655E1,2.255010033E1,4.237965267E1
2.704795813E1,3.077769852E1,2.017474365E1,2.209253693E1,4.292280507E1
2.705795813E1,3.231741333E1,1.945640945E1,2.182962608E1,4.358324963E1
2.706795813E1,3.124278641E1,1.868680954E1,2.072845650E1,4.189245113E1
2.707795813E1,3.124278641E1,1.868680954E1,2.072845650E1,4.189245113E1
2.708795813E1,3.216725922E1,1.926034164E1,1.873287392E1,4.191197789E1
2.709795813E1,3.216725922E1,1.926034164E1,1.873287392E1,4.191197789E1
2.710795813E1,3.478331375E1,1.943354034E1,1.786734962E1,4.366673320E1
2.711795813E1,3.478331375E1,1.943354034E1,1.786734962E1,4.366673320E1
2.712795813E1,3.278275681E1,2.028069687E1,1.734348679E1,4.227070313E1
2.713795813E1,3.355175018E1,2.130801773E1,1.626736641E1,4.294623115E1
2.714795813E1,3.247367859E1,2.130788803E1,1.732390404E1,4.252862030E1
2.715795813E1,3.062509918E1,2.464249039E1,1.538213348E1,4.221088797E1
2.716795813E1,3.062509918E1,2.464249039E1,1.538213348E1,4.221088797E1
2.717795813E1,2.862411118E1,2.317974472E1,1.813506126E1,4.105509412E1
2.718795813E1,2.877328110E1,2.584933853E1,1.903644180E1,4.311004667E1
2.719795813E1,2.861602020E1,2.560313797E1,2.244020081E1,4.447426108E1
2.720795813E1,2.646203995E1,2.702138138E1,2.082255554E1,4.317375857E1
2.721795813E1,2.276694107E1,2.830825424E1,2.179909325E1,4.236615784E1
2.722795813E1,2.245774078E1,2.904757690E1,2.224713326E1,4.293072074E1
2.723795813E1,2.138101196E1,2.931910324E1,2.175291252E1,4.230776159E1
2.724795813E1,2.122542191E1,3.122150803E1,2.095319176E1,4.317797289E1
2.725795813E1,2.214763641E1,2.907533646E1,2.440580177E1,4.394924515E1
2.726795813E1,2.122581100E1,2.919020081E1,2.314342499E1,4.287447954E1
2.727795813E1,2.322582626E1,2.936333084E1,2.288164139E1,4.387725739E1
2.728795813E1,2.153388596E1,2.890005493E1,2.315444946E1,4.283748299E1
2.729795813E1,2.430307770E1,2.908485794E1,2.291166115E1,4.428896887E1
2.730795813E1,2.338380051E1,2.583711624E1,2.354545975E1,4.205647841E1
2.731795813E1,2.430819702E1,2.496435165E1,2.342379570E1,4.198549155E1
2.732795813E1,2.569091034E1,2.631204224E1,2.344258308E1,4.361079158E1
2.733795813E1,2.722951889E1,2.502955246E1,2.488858604E1,4.457989357E1
2.734795813E1,2.461419678E1,2.557023621E1,2.419821358E1,4.295636394E1
2.735795813E1,2.523572922E1,2.130007935E1,2.395359421E1,4.079595672E1
2.736795813E1,2.661913681E1,2.263850403E1,2.335344696E1,4.202932065E1
2.737795813E1,2.708176041E1,2.132809448E1,2.399918747E1,4.200321845E1
2.738795813E1,2.861558914E1,2.329323959E1,2.571699142E1,4.497544442E1
2.739795813E1,2.600228119E1,2.235983276E1,2.504373932E1,4.246492232E1
2.740795813E1,2.662113953E1,2.029618073E1,2.446397209E1,4.146210260E1
2.741795813E1,2.662113953E1,2.029618073E1,2.446397209E1,4.146210260E1
2.742795813E1,2.846701813E1,1.931317902E1,2.591415024E1,4.306870311E1
2.743795813E1,2.846701813E1,1.931317902E1,2.591415024E1,4.306870311E1
2.744795813E1,2.846525955E1,2.034967422E1,2.621163368E1,4.371990374E1
2.745795813E1,2.846525955E1,2.034967422E1,2.621163368E1,4.371990374E1
2.746795813E1,2.708027649E1,2.091366577E1,2.586112213E1,4.288963078E1
2.747795813E1,2.600560760E1,2.130248642E1,2.335365868E1,4.093263891E1
2.748795813E1,2.662033463E1,2.088581467E1,2.445712471E1,4.174937627E1
2.749795813E1,2.784877014E1,2.180284500E1,2.540564919E1,4.354727384E1
2.750795813E1,2.723241806E1,2.253055191E1,2.538189125E1,4.351402953E1
2.751795813E1,2.600398636E1,2.161352158E1,2.443336678E1,4.171739485E1
2.752795813E1,2.676983261E1,2.456410980E1,2.379919052E1,4.343294715E1
2.753795813E1,2.553704834E1,2.645479965E1,2.328233910E1,4.352085220E1
2.754795813E1,2.538457489E1,2.657903290E1,2.188422775E1,4.277547260E1
2.755795813E1,2.338623428E1,2.580468750E1,2.137919617E1,4.086401693E1
2.756795813E1,2.400101471E1,2.697939682E1,2.045229721E1,4.149979543E1
2.757795813E1,2.107333755E1,2.931443405E1,2.174531364E1,4.214594008E1
2.758795813E1,2.322763824E1,2.803665161E1,2.289704895E1,4.300990424E1
2.759795813E1,2.106877899E1,3.140132141E1,2.326867867E1,4.440008830E1
2.760795813E1,2.076250839E1,3.224636459E1,2.092980766E1,4.369172271E1
2.761795813E1,2.153071976E1,3.096841812E1,2.343994522E1,4.440772282E1
2.762795813E1,2.076174927E1,3.167757416E1,2.232925606E1,4.396719929E1
2.763795813E1,2.014816284E1,3.063173676E1,2.201657677E1,4.276659228E1
2.764795813E1,2.014775848E1,3.092655945E1,2.201315308E1,4.297630928E1
2.765795813E1,2.199431229E1,3.094762421E1,2.159454536E1,4.367870885E1
2.766795813E1,2.199747849E1,2.887926483E1,2.130904770E1,4.209485136E1
2.767795813E1,2.107306290E1,2.801554871E1,2.361752319E1,4.226975693E1
2.768795813E1,2.245812988E1,2.701627350E1,2.443736839E1,4.279522877E1
2.769795813E1,2.261124039E1,2.717296982E1,2.490365410E1,4.324153637E1
2.770795813E1,2.338297272E1,2.469027328E1,2.572542381E1,4.264000983E1
2.771795813E1,2.323214340E1,2.349013138E1,2.449745560E1,4.112960114E1
2.772795813E1,2.538409042E1,2.455931091E1,2.484812927E1,4.318496645E1
2.773795813E1,2.553908920E1,2.208580399E1,2.689256668E1,4.316524016E1
2.774795813E1,2.553908920E1,2.208580399E1,2.689256668E1,4.316524016E1
2.775795813E1,2.538663864E1,2.119669724E1,2.674430466E1,4.253280177E1
2.776795813E1,2.538663864E1,2.119669724E1,2.674430466E1,4.253280177E1
2.777795813E1,2.708083725E1,2.162986374E1,2.445996284E1,4.242066164E1
2.778795813E1,2.708083725E1,2.162986374E1,2.445996284E1,4.242066164E1
2.779795813E1,2.677197647E1,2.149631500E1,2.569194221E1,4.288246935E1
2.780795813E1,2.754034424E1,2.122938156E1,2.679749680E1,4.390060406E1
2.781795813E1,2.569477463E1,2.148460770E1,2.597481155E1,4.238514653E1
2.782795813E1,2.538557434E1,2.222393036E1,2.642285347E1,4.285437726E1
2.783795813E1,2.707932663E1,2.136052322E1,2.616545486E1,4.329194973E1
2.784795813E1,2.815633011E1,2.238788223E1,2.478746605E1,4.368540568E1
2.785795813E1,2.600228119E1,2.235983276E1,2.504373932E1,4.246492232E1
2.786795813E1,2.615415955E1,2.354607010E1,2.534331131E1,4.336750981E1
2.787795813E1,2.661810684E1,2.163907242E1,2.553169823E1,4.276260845E1
2.788795813E1,2.661724091E1,2.440047073E1,2.286870193E1,4.274152564E1
2.789795813E1,2.323281860E1,2.449420166E1,2.262866974E1,4.064217599E1
2.790795813E1,2.646546173E1,2.451543045E1,2.085165977E1,4.166795784E1
2.791795813E1,2.369275665E1,2.640362167E1,2.168941307E1,4.158038714E1
2.792795813E1,2.430868530E1,2.698406601E1,2.045989609E1,4.168524136E1
2.793795813E1,2.353451920E1,3.036743546E1,2.071098900E1,4.364630334E1
2.794795813E1,2.138048935E1,2.932604980E1,2.221711349E1,4.255282193E1
2.795795813E1,2.014828110E1,3.091960907E1,2.154895210E1,4.273561504E1
2.796795813E1,2.030274582E1,3.033462524E1,2.171433258E1,4.247238180E1
2.797795813E1,1.768256378E1,3.180840302E1,2.426308823E1,4.373951320E1
2.798795813E1,1.768727875E1,3.073252869E1,2.133514023E1,4.138256103E1
2.799795813E1,1.645518875E1,2.986413956E1,2.363601685E1,4.148856904E1
2.800795813E1,1.952981186E1,3.182020569E1,2.322554779E1,4.397004789E1
2.801795813E1,2.029944229E1,3.037863159E1,2.465426636E1,4.407676785E1
2.802795813E1,2.107213593E1,2.831731796E1,2.407829857E1,4.272785825E1
2.803795813E1,2.168510437E1,2.806889725E1,2.657265091E1,4.431943728E1
2.804795813E1,2.168657684E1,2.761508942E1,2.580412102E1,4.357468807E1
2.805795813E1,2.569210815E1,2.455934906E1,2.454626083E1,4.319450160E1
2.806795813E1,2.461390305E1,2.528468323E1,2.482057190E1,4.314186156E1
2.807795813E1,2.461390305E1,2.528468323E1,2.482057190E1,4.314186156E1
2.808795813E1,2.738527298E1,2.312483597E1,2.553357506E1,4.400766604E1
2.809795813E1,2.738527298E1,2.312483597E1,2.553357506E1,4.400766604E1
2.810795813E1,2.923668671E1,2.134456635E1,2.296924591E1,4.287144294E1
2.811795813E1,2.923668671E1,2.134456635E1,2.296924591E1,4.287144294E1
2.812795813E1,2.846810913E1,2.089066696E1,2.295538521E1,4.211653967E1
2.813795813E1,3.231518936E1,2.020967102E1,2.290419769E1,4.446689261E1
2.814795813E1,3.046912003E1,2.220832062E1,2.035890388E1,4.284929109E1
2.815795813E1,3.108401489E1,2.092108917E1,2.240104294E1,4.365449208E1
2.816795813E1,3.124205399E1,2.072274017E1,1.884768867E1,4.196109229E1
2.817795813E1,3.324144745E1,2.235142517E1,1.733091736E1,4.364562672E1
2.818795813E1,3.078110504E1,2.143193817E1,1.743513107E1,4.136167546E1
2.819795813E1,3.154746628E1,2.350733566E1,1.743015862E1,4.303077838E1
2.820795813E1,2.923523712E1,2.440309906E1,2.045756149E1,4.322871911E1
2.821795813E1,2.754381943E1,2.393287277E1,2.026617050E1,4.173921483E1
2.822795813E1,2.615490723E1,2.599643326E1,2.160060692E1,4.273733653E1
2.823795813E1,2.553569412E1,2.719647980E1,2.358324432E1,4.413490229E1
2.824795813E1,2.338139343E1,2.847425842E1,2.243151093E1,4.313520180E1
2.825795813E1,2.215080643E1,2.700697327E1,2.412030220E1,4.244789522E1
2.826795813E1,2.153318787E1,2.890932083E1,2.377338219E1,4.318102258E1
2.827795813E1,1.999420547E1,3.034153748E1,2.248040009E1,4.272874369E1
2.828795813E1,1.922617722E1,2.973559570E1,2.215878487E1,4.177156077E1
2.829795813E1,1.922529221E1,3.076050949E1,2.168260002E1,4.226057203E1
2.830795813E1,1.845377731E1,3.208246613E1,2.211239624E1,4.311362427E1
2.831795813E1,1.630099487E1,3.174801636E1,2.159842682E1,4.171511737E1
2.832795813E1,1.768188858E1,3.355414963E1,2.269521141E1,4.419957875E1
2.833795813E1,1.660718536E1,3.133824921E1,2.346796227E1,4.252798751E1
2.834795813E1,1.630038452E1,3.132199860E1,2.268669701E1,4.196970756E1
2.835795813E1,1.706996536E1,3.103885651E1,2.270911789E1,4.207729038E1
2.836795813E1,1.907250977E1,2.886270142E1,2.309365845E1,4.159487014E1
2.837795813E1,1.922400284E1,2.933042526E1,2.463965416E1,4.285963939E1
2.838795813E1,2.276607132E1,2.831983566E1,2.257275963E1,4.277658907E1
2.839795813E1,2.307244110E1,2.790775299E1,2.428755951E1,4.360121285E1
2.840795813E1,2.307244110E1,2.790775299E1,2.428755951E1,4.360121285E1
2.841795813E1,2.353652573E1,2.527529144E1,2.525817490E1,4.278765943E1
2.842795813E1,2.353652573E1,2.527529144E1,2.525817490E1,4.278765943E1
2.843795813E1,2.554193878E1,2.262679672E1,2.363631821E1,4.150949416E1
2.844795813E1,2.554193878E1,2.262679672E1,2.363631821E1,4.150949416E1
2.845795813E1,2.707994843E1,2.265477371E1,2.398377991E1,4.268236260E1
2.846795813E1,2.769416809E1,2.311329269E1,2.445804024E1,4.358195702E1
2.847795813E1,2.785025406E1,2.221727753E1,2.354371262E1,4.270304996E1
2.848795813E1,2.769826889E1,2.161140442E1,2.261836243E1,4.178321696E1
2.849795813E1,2.877769089E1,2.086985779E1,2.126091766E1,4.142140844E1
2.850795813E1,3.046674728E1,2.281880188E1,2.174465561E1,4.383777431E1
2.851795813E1,2.985502243E1,2.203767395E1,1.941701889E1,4.188080778E1
2.852795813E1,3.108283615E1,2.441026688E1,1.911055374E1,4.390008083E1
2.853795813E1,3.246977997E1,2.266236496E1,1.916529465E1,4.399065714E1
2.854795813E1,2.970035172E1,2.277006912E1,1.924992561E1,4.208499229E1
2.855795813E1,2.877532959E1,2.234857941E1,2.155326462E1,4.233227858E1
2.856795813E1,2.846760559E1,2.263409424E1,2.123277473E1,4.211338876E1
2.857795813E1,2.723189545E1,2.528731155E1,2.240942955E1,4.339593055E1
2.858795813E1,2.523099518E1,2.613910294E1,2.219503212E1,4.257317548E1
2.859795813E1,2.415298080E1,2.584878922E1,2.356445694E1,4.250658792E1
2.860795813E1,2.276673126E1,2.758742142E1,2.289078712E1,4.246619842E1
2.861795813E1,2.215159988E1,2.829891586E1,2.178389549E1,4.202451807E1
2.862795813E1,2.199713135E1,2.888389587E1,2.161851501E1,4.225533599E1
2.863795813E1,2.153321075E1,3.064579773E1,2.158657074E1,4.322989845E1
2.864795813E1,1.968605423E1,3.193520737E1,2.090663719E1,4.294747582E1
2.865795813E1,1.953245926E1,3.250860977E1,1.996759033E1,4.286060356E1
2.866795813E1,1.937782669E1,3.121433640E1,2.230019760E1,4.297829425E1
2.867795813E1,1.768380356E1,3.352867126E1,2.099314499E1,4.333129171E1
2.868795813E1,1.922483444E1,3.134550858E1,2.136628723E1,4.252826586E1
2.869795813E1,2.060819626E1,3.109255219E1,2.279650497E1,4.371641789E1
2.870795813E1,2.060935974E1,3.136651993E1,2.140048218E1,4.320399193E1
2.871795813E1,2.245592880E1,3.037425613E1,2.223172569E1,4.383051222E1
2.872795813E1,2.430267715E1,2.937967300E1,2.290823746E1,4.448114933E1
2.873795813E1,2.430267715E1,2.937967300E1,2.290823746E1,4.448114933E1
2.874795813E1,2.600029755E1,2.643864059E1,2.174640465E1,4.298747846E1
2.875795813E1,2.600029755E1,2.643864059E1,2.174640465E1,4.298747846E1
2.876795813E1,2.723122025E1,2.428324509E1,2.427821159E1,4.382518575E1
2.877795813E1,2.723122025E1,2.428324509E1,2.427821159E1,4.382518575E1
2.878795813E1,2.861943436E1,2.222895050E1,2.356270981E1,4.322498764E1
2.879795813E1,2.739033890E1,2.204433060E1,2.229616165E1,4.163294370E1
2.880795813E1,2.846799088E1,2.060279465E1,2.342300987E1,4.223196708E1
2.881795813E1,2.985291672E1,2.032899094E1,2.346062851E1,4.306815063E1
2.882795813E1,2.985413361E1,2.031277847E1,2.237749672E1,4.248094422E1
2.883795813E1,2.970179749E1,1.971153641E1,2.176161194E1,4.176492782E1
2.884795813E1,2.970073700E1,2.073877335E1,2.144015884E1,4.209407214E1
2.885795813E1,3.031954956E1,1.983354187E1,1.945409775E1,4.112306394E1
2.886795813E1,3.139645767E1,1.955970383E1,1.979358482E1,4.195361210E1
2.887795813E1,3.216322327E1,2.134028244E1,1.979203606E1,4.337747430E1
2.888795813E1,3.370160675E1,2.121853256E1,1.998647690E1,4.455876659E1
2.889795813E1,3.031598663E1,2.306496048E1,1.864276695E1,4.240995410E1
2.890795813E1,2.969905090E1,2.322156525E1,1.986372185E1,4.261269955E1
2.891795813E1,2.861870193E1,2.426487732E1,2.168194199E1,4.333498564E1
2.892795813E1,2.738732529E1,2.512371063E1,2.117707443E1,4.277540069E1
2.893795813E1,2.554054260E1,2.539514542E1,2.143752480E1,4.191420042E1
2.894795813E1,2.538863373E1,2.623556519E1,1.863825226E1,4.099112160E1
2.895795813E1,2.446073532E1,2.816799164E1,2.060473061E1,4.261828538E1
2.896795813E1,2.507509613E1,2.876928329E1,2.076781654E1,4.344806453E1
2.897795813E1,2.368908310E1,3.021541595E1,2.025230026E1,4.340852088E1
2.898795813E1,2.399631500E1,2.979175568E1,2.119343376E1,4.373252193E1
2.899795813E1,2.014903259E1,3.062015533E1,2.124291039E1,4.236553633E1
2.900795813E1,1.938167191E1,3.015004730E1,2.014591599E1,4.111608553E1
2.901795813E1,2.076261902E1,3.166599274E1,2.155558968E1,4.357137697E1
2.902795813E1,2.076316071E1,3.064570618E1,2.234123993E1,4.323654879E1
2.903795813E1,2.137791824E1,3.008394241E1,2.360115433E1,4.380723074E1
2.904795813E1,2.368604660E1,3.069006348E1,2.241342926E1,4.478024800E1
2.905795813E1,2.476969528E1,2.685293198E1,2.109193993E1,4.218397433E1
2.906795813E1,2.476969528E1,2.685293198E1,2.109193993E1,4.218397433E1
2.907795813E1,2.661501312E1,2.515372849E1,2.394327736E1,4.375328000E1
2.908795813E1,2.661501312E1,2.515372849E1,2.394327736E1,4.375328000E1
2.909795813E1,2.677253342E1,2.496232605E1,2.085412216E1,4.212814592E1
2.910795813E1,2.677253342E1,2.496232605E1,2.085412216E1,4.212814592E1
