"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.136054250E1,2.684921265E1,2.817417145E1,1.670346451E1,4.235174002E1
2.137054250E1,2.731378937E1,2.756142426E1,1.471017838E1,4.149776554E1
2.138054250E1,2.869573212E1,2.747208786E1,1.722181892E1,4.329840297E1
2.139054250E1,2.839036560E1,2.627888107E1,1.660898209E1,4.210048379E1
2.140054250E1,2.808215714E1,2.729449081E1,1.581573296E1,4.223427740E1
2.141054250E1,2.915949249E1,2.658073807E1,1.631508827E1,4.269653082E1
2.142054250E1,2.931349182E1,2.571251297E1,1.725756073E1,4.264079653E1
2.143054250E1,3.039349365E1,2.467383194E1,1.574880791E1,4.219700688E1
2.144054250E1,2.777508545E1,2.409778595E1,1.924992943E1,4.150564350E1
2.145054250E1,2.839303970E1,2.407238007E1,1.694412804E1,4.089923790E1
2.146054250E1,2.977625656E1,2.367663956E1,1.868552589E1,4.238345896E1
2.147054250E1,3.008315659E1,2.224427795E1,2.118597794E1,4.299592856E1
2.148054250E1,3.039031219E1,2.225589752E1,2.165777588E1,4.345060766E1
2.149054250E1,2.808366776E1,2.206420135E1,2.098356247E1,4.142259371E1
2.150054250E1,3.085699081E1,2.060202026E1,1.905754089E1,4.171075384E1
2.151054250E1,3.208757782E1,1.931949997E1,2.080541039E1,4.284531282E1
2.152054250E1,3.270565033E1,1.958196259E1,1.803198433E1,4.216948282E1
2.153054250E1,3.332370377E1,1.810794449E1,1.744537163E1,4.174575281E1
2.154054250E1,3.501666260E1,1.870241547E1,1.608771706E1,4.283411775E1
2.155054250E1,3.347602081E1,1.972251511E1,1.681140518E1,4.233491367E1
2.156054250E1,3.609340668E1,1.929912949E1,1.548853111E1,4.376168416E1
2.157054250E1,3.501453781E1,2.075687790E1,1.544481468E1,4.353628531E1
2.158054250E1,3.455106354E1,2.106553650E1,1.682259369E1,4.382388023E1
2.159054250E1,3.455268097E1,2.075450516E1,1.574288368E1,4.327211149E1
2.160054250E1,3.178464127E1,1.997543716E1,1.568305397E1,4.068463705E1
2.161054250E1,3.224410629E1,2.160162735E1,1.552088547E1,4.179964809E1
2.162054250E1,3.193494797E1,2.118252563E1,1.737522316E1,4.207658106E1
2.163054250E1,3.008641434E1,2.335869980E1,1.683975029E1,4.164610875E1
2.164054250E1,3.008641434E1,2.335869980E1,1.683975029E1,4.164610875E1
2.165054250E1,3.039363098E1,2.394836807E1,1.653103447E1,4.207816819E1
2.166054250E1,3.039363098E1,2.394836807E1,1.653103447E1,4.207816819E1
2.167054250E1,2.993100739E1,2.525878143E1,1.588529396E1,4.226362274E1
2.168054250E1,2.993100739E1,2.525878143E1,1.588529396E1,4.226362274E1
2.169054250E1,3.008454895E1,2.497555923E1,1.651145172E1,4.244392398E1
2.170054250E1,2.931422424E1,2.642639542E1,1.570166779E1,4.247611669E1
2.171054250E1,3.008172607E1,2.703929138E1,1.648748207E1,4.367917796E1
2.172054250E1,2.977589035E1,2.744441986E1,1.430848312E1,4.294802111E1
2.173054250E1,2.777307129E1,2.832168579E1,1.579615021E1,4.269636678E1
2.174054250E1,2.900574493E1,2.701136780E1,1.568721962E1,4.262670629E1
2.175054250E1,2.792951202E1,2.742103958E1,1.457235336E1,4.176511147E1
2.176054250E1,2.808417130E1,2.582040024E1,1.583285332E1,4.130487852E1
2.177054250E1,2.885182190E1,2.657606888E1,1.630748940E1,4.248116376E1
2.178054250E1,2.931354523E1,2.542233276E1,1.757044983E1,4.259459642E1
2.179054250E1,3.038771820E1,2.677693939E1,1.835530472E1,4.446723639E1
2.180054250E1,2.869611740E1,2.544078827E1,1.941205025E1,4.298288679E1
2.181054250E1,3.023895645E1,2.381252289E1,1.745734596E1,4.226333709E1
2.182054250E1,2.977660370E1,2.367200851E1,1.837605858E1,4.224558727E1
2.183054250E1,3.008507156E1,2.221879959E1,1.948391151E1,4.217119152E1
2.184054250E1,3.023563385E1,2.212004852E1,2.258408928E1,4.374392746E1
2.185054250E1,3.008504105E1,1.961407852E1,2.276412773E1,4.252090406E1
2.186054250E1,3.023696136E1,2.152346420E1,2.212673759E1,4.321025180E1
2.187054250E1,2.993413544E1,1.971746445E1,1.997341728E1,4.103374546E1
2.188054250E1,3.193417358E1,1.887725449E1,2.096148109E1,4.260898813E1
2.189054250E1,3.224401474E1,1.841884613E1,1.958161545E1,4.198059126E1
2.190054250E1,3.239803314E1,1.928710556E1,1.833727837E1,4.192708874E1
2.191054250E1,3.440067291E1,1.841215515E1,1.700434303E1,4.256244161E1
2.192054250E1,3.455422974E1,1.899718094E1,1.653709412E1,4.275936340E1
2.193054250E1,3.516919708E1,1.915623856E1,1.670531464E1,4.339241220E1
2.194054250E1,3.316982269E1,1.926403427E1,1.603527641E1,4.157487515E1
2.195054250E1,3.501666260E1,1.870241547E1,1.608771706E1,4.283411775E1
2.196054250E1,3.332290649E1,1.956582260E1,1.634511757E1,4.195712549E1
2.197054250E1,3.332290649E1,1.956582260E1,1.634511757E1,4.195712549E1
2.198054250E1,3.285980988E1,1.972475815E1,1.756987381E1,4.216080709E1
2.199054250E1,3.285980988E1,1.972475815E1,1.756987381E1,4.216080709E1
2.200054250E1,3.131553268E1,2.252997971E1,1.935614967E1,4.316159292E1
2.201054250E1,3.131553268E1,2.252997971E1,1.935614967E1,4.316159292E1
2.202054250E1,3.147032928E1,2.295369339E1,1.796221352E1,4.289399468E1
2.203054250E1,3.131761932E1,2.250218201E1,1.749935150E1,4.234818506E1
2.204054250E1,3.070239639E1,2.278071213E1,1.701652908E1,4.184686668E1
2.205054250E1,2.947058868E1,2.407945633E1,1.635179138E1,4.142121311E1
2.206054250E1,2.947180557E1,2.406324387E1,1.526865959E1,4.099706081E1
2.207054250E1,2.931502151E1,2.496852112E1,1.680191994E1,4.201311756E1
2.208054250E1,3.131540298E1,2.412368393E1,1.748051834E1,4.322239133E1
2.209054250E1,3.131754684E1,2.380570221E1,1.593660927E1,4.244379475E1
2.210054250E1,2.947050858E1,2.451473236E1,1.588245583E1,4.149379931E1
2.211054250E1,3.023982620E1,2.380094147E1,1.668367958E1,4.194373693E1
2.212054250E1,3.131586456E1,2.353867722E1,1.779683304E1,4.302882713E1
2.213054250E1,3.100531769E1,2.588792038E1,1.745237541E1,4.400113128E1
2.214054250E1,3.039403534E1,2.365354919E1,1.653445816E1,4.191271979E1
2.215054250E1,3.085416794E1,2.266575241E1,1.903357315E1,4.275503384E1
2.216054250E1,3.146965027E1,2.194962692E1,1.983099747E1,4.319020109E1
2.217054250E1,3.223949051E1,2.122888947E1,2.016802025E1,4.355226213E1
2.218054250E1,3.193059921E1,2.124043274E1,2.124355507E1,4.384070918E1
2.219054250E1,3.146876144E1,2.022472763E1,2.279147530E1,4.380381149E1
2.220054250E1,3.101057053E1,1.829214096E1,2.218339920E1,4.228901873E1
2.221054250E1,3.131737137E1,1.830839157E1,2.296466446E1,4.293426097E1
2.222054250E1,3.270577240E1,1.712001801E1,2.100102234E1,4.247123149E1
2.223054250E1,3.224447250E1,1.783384323E1,1.989793205E1,4.187695872E1
2.224054250E1,3.393617249E1,1.772137833E1,2.056037140E1,4.345618397E1
2.225054250E1,3.317049026E1,1.665005112E1,1.869655800E1,4.155799451E1
2.226054250E1,3.532419586E1,1.668273544E1,1.874975014E1,4.333203902E1
2.227054250E1,3.424673080E1,1.624037552E1,1.981142426E1,4.276775536E1
2.228054250E1,3.425071335E1,1.720043945E1,1.500270653E1,4.115881054E1
2.229054250E1,3.594025421E1,1.841928482E1,1.595920563E1,4.342428088E1
2.230054250E1,3.594025421E1,1.841928482E1,1.595920563E1,4.342428088E1
2.231054250E1,3.285954285E1,1.929410934E1,1.834867668E1,4.229286166E1
2.232054250E1,3.285954285E1,1.929410934E1,1.834867668E1,4.229286166E1
2.233054250E1,3.178033066E1,2.075649261E1,1.861442566E1,4.227668678E1
2.234054250E1,3.178033066E1,2.075649261E1,1.861442566E1,4.227668678E1
2.235054250E1,3.085276031E1,2.369761276E1,1.902158928E1,4.330462479E1
2.236054250E1,3.039139175E1,2.296514511E1,1.979241753E1,4.292754796E1
2.237054250E1,3.023576736E1,2.414440536E1,1.992965508E1,4.352407483E1
2.238054250E1,2.915689850E1,2.560215378E1,1.988593864E1,4.360098123E1
2.239054250E1,3.008257294E1,2.442298508E1,1.899403191E1,4.315340824E1
2.240054250E1,2.931158066E1,2.573799133E1,1.895962524E1,4.337142317E1
2.241054250E1,2.885427475E1,2.278049088E1,1.882773590E1,4.130379613E1
2.242054250E1,2.746643448E1,2.468506622E1,1.939021492E1,4.171016605E1
2.243054250E1,2.823460770E1,2.543378448E1,1.940065193E1,4.266679928E1
2.244054250E1,2.977181625E1,2.605139923E1,1.974126625E1,4.421260045E1
2.245054250E1,2.946749496E1,2.484429550E1,1.820003128E1,4.262409433E1
2.246054250E1,2.900747681E1,2.337015152E1,1.866995239E1,4.166731111E1
2.247054250E1,2.977383804E1,2.544554901E1,1.866497993E1,4.338592943E1
2.248054250E1,2.992849731E1,2.384491730E1,1.992547989E1,4.314301544E1
2.249054250E1,3.100583649E1,2.313116074E1,2.042483711E1,4.374455925E1
2.250054250E1,2.946847534E1,2.150252914E1,2.148880577E1,4.233814559E1
2.251054250E1,3.131450653E1,2.153054428E1,2.153439903E1,4.367943450E1
2.252054250E1,3.085556030E1,1.989740372E1,2.123236847E1,4.241209435E1
2.253054250E1,3.069839478E1,2.008417511E1,2.401205444E1,4.384454687E1
2.254054250E1,2.993432999E1,1.870181274E1,2.106853294E1,4.110602136E1
2.255054250E1,3.224444962E1,1.609736633E1,2.208474159E1,4.226778377E1
2.256054250E1,3.147486877E1,1.638050842E1,2.206232071E1,4.178198674E1
2.257054250E1,3.347579193E1,1.726520538E1,2.008990860E1,4.268864474E1
2.258054250E1,3.347855759E1,1.549165726E1,1.980098724E1,4.186746181E1
2.259054250E1,3.486345673E1,1.536294937E1,1.968215942E1,4.288202686E1
2.260054250E1,3.332151794E1,1.683454132E1,2.101964378E1,4.284332812E1
2.261054250E1,3.609593201E1,1.694984436E1,1.613485718E1,4.301798632E1
2.262054250E1,3.517045212E1,1.711336136E1,1.812188148E1,4.310719694E1
2.263054250E1,3.517045212E1,1.711336136E1,1.812188148E1,4.310719694E1
2.264054250E1,3.208838272E1,1.872986603E1,2.081225967E1,4.258664509E1
2.265054250E1,3.208838272E1,1.872986603E1,2.081225967E1,4.258664509E1
2.266054250E1,3.070270538E1,1.930311966E1,2.108068275E1,4.194832216E1
2.267054250E1,3.070270538E1,1.930311966E1,2.108068275E1,4.194832216E1
2.268054250E1,3.008607101E1,2.061351013E1,2.058587646E1,4.187919267E1
2.269054250E1,2.977799606E1,2.090366364E1,2.057485390E1,4.179733025E1
2.270054250E1,2.931741333E1,2.059489059E1,2.010268021E1,4.108257531E1
2.271054250E1,3.023933792E1,2.178122330E1,1.964758110E1,4.212916673E1
2.272054250E1,3.023711395E1,2.253448486E1,2.072215271E1,4.302898652E1
2.273054250E1,2.916107559E1,2.279674149E1,1.960900116E1,4.188761963E1
2.274054250E1,2.823601913E1,2.440192032E1,1.941263771E1,4.206634040E1
2.275054250E1,3.069818115E1,2.486297226E1,1.823042679E1,4.350740370E1
2.276054250E1,2.931187057E1,2.602355194E1,1.833726883E1,4.327431617E1
2.277054250E1,2.792806625E1,2.497993469E1,1.893399048E1,4.198178197E1
2.278054250E1,2.777312469E1,2.528168869E1,1.954570198E1,4.233845420E1
2.279054250E1,2.731168365E1,2.585273743E1,1.875378799E1,4.202376305E1
2.280054250E1,2.869853592E1,2.367187881E1,1.943259621E1,4.197129502E1
2.281054250E1,2.992869186E1,2.282926178E1,2.102059555E1,4.311342282E1
2.282054250E1,2.900660706E1,2.338173294E1,1.944361877E1,4.202550415E1
2.283054250E1,3.100482941E1,2.386820602E1,2.041627693E1,4.413405793E1
2.284054250E1,3.192919159E1,2.227229309E1,2.123157120E1,4.434307083E1
2.285054250E1,3.100871277E1,2.077724838E1,2.076169395E1,4.271161732E1
2.286054250E1,3.039374542E1,2.061817932E1,2.059347534E1,4.210677269E1
2.287054250E1,2.946852112E1,2.034410095E1,2.289510345E1,4.250249337E1
2.288054250E1,3.116431427E1,1.786151123E1,2.281126785E1,4.255116930E1
2.289054250E1,3.131864548E1,1.800199127E1,2.219442177E1,4.239718861E1
2.290054250E1,3.039480591E1,1.959095383E1,2.091492653E1,4.177420077E1
2.291054250E1,3.147372437E1,1.784301758E1,2.127153397E1,4.196959327E1
2.292054250E1,3.224391174E1,1.711764526E1,2.129909134E1,4.226505549E1
2.293054250E1,3.301128387E1,1.845599747E1,2.130268097E1,4.340706074E1
2.294054250E1,3.301390839E1,1.740792465E1,2.023153114E1,4.245313699E1
2.295054250E1,3.239893723E1,1.724886322E1,2.006331253E1,4.183002421E1
2.296054250E1,3.239893723E1,1.724886322E1,2.006331253E1,4.183002421E1
2.297054250E1,3.316846848E1,1.725590134E1,1.977284431E1,4.229513925E1
2.298054250E1,3.378136826E1,1.917923737E1,1.961104965E1,4.351571274E1
2.299054250E1,3.378136826E1,1.917923737E1,1.961104965E1,4.351571274E1
2.300054250E1,3.039556503E1,2.015974426E1,1.951547813E1,4.136616430E1
2.301054250E1,3.039556503E1,2.015974426E1,1.951547813E1,4.136616430E1
2.302054250E1,3.116062546E1,2.268663788E1,2.012430382E1,4.348167110E1
2.303054250E1,3.023928833E1,2.207140732E1,1.933469009E1,4.213539867E1
2.304054250E1,2.916102219E1,2.308693314E1,1.929610825E1,4.190121108E1
2.305054250E1,2.823829651E1,2.335847855E1,1.865095520E1,4.112028745E1
2.306054250E1,2.669985580E1,2.377040863E1,1.814362526E1,4.008872365E1
2.307054250E1,2.777515793E1,2.554407883E1,1.737601089E1,4.154377349E1
2.308054250E1,2.746664429E1,2.540589905E1,1.829852295E1,4.164987631E1
2.309054250E1,2.700335312E1,2.658048248E1,1.842816162E1,4.213431226E1
2.310054250E1,2.746575928E1,2.643080902E1,1.782233810E1,4.207839509E1
2.311054250E1,2.746220398E1,2.778065872E1,1.935426331E1,4.359501295E1
2.312054250E1,2.807900620E1,2.834951782E1,1.735108185E1,4.351075489E1
2.313054250E1,2.638697433E1,2.745328522E1,1.824795914E1,4.222491322E1
2.314054250E1,2.577114487E1,2.817404175E1,1.776000023E1,4.211111664E1
2.315054250E1,2.684738159E1,2.776436996E1,1.887486649E1,4.298723907E1
2.316054250E1,2.792759705E1,2.469670105E1,1.971108246E1,4.217113339E1
2.317054250E1,2.823391342E1,2.544305038E1,2.001958656E1,4.295679837E1
2.318054250E1,3.130973434E1,2.564641953E1,2.071279716E1,4.546491247E1
2.319054250E1,2.977787399E1,2.336561203E1,1.760581779E1,4.174492095E1
2.320054250E1,2.839283752E1,2.146997070E1,2.037907791E1,4.101730953E1
2.321054250E1,3.008396149E1,2.165464401E1,2.119282722E1,4.269782514E1
2.322054250E1,3.085233688E1,2.225595093E1,2.120497513E1,4.355278422E1
2.323054250E1,3.039426804E1,2.061123276E1,2.012927628E1,4.187866054E1
2.324054250E1,3.146857071E1,2.124037933E1,2.169635582E1,4.372821186E1
2.325054250E1,3.178321457E1,1.927082062E1,1.785787964E1,4.123640528E1
2.326054250E1,3.378142548E1,1.888905334E1,1.992394257E1,4.353096060E1
2.327054250E1,3.394069672E1,1.766115570E1,1.653730392E1,4.168176742E1
2.328054250E1,3.532422638E1,1.928745651E1,1.546953392E1,4.311743763E1
2.329054250E1,3.532422638E1,1.928745651E1,1.546953392E1,4.311743763E1
2.330054250E1,3.717440033E1,1.665515900E1,1.508174324E1,4.343718845E1
2.331054250E1,3.717440033E1,1.665515900E1,1.508174324E1,4.343718845E1
2.332054250E1,3.594060135E1,1.841465378E1,1.564973831E1,4.330982115E1
2.333054250E1,3.594060135E1,1.841465378E1,1.564973831E1,4.330982115E1
2.334054250E1,3.455485153E1,2.029143143E1,1.435541916E1,4.256592549E1
2.335054250E1,3.501898956E1,1.925035858E1,1.329566956E1,4.211508951E1
2.336054250E1,3.332015228E1,2.220760345E1,1.554063416E1,4.295254951E1
2.337054250E1,3.131990051E1,2.145873642E1,1.673766899E1,4.149172327E1
2.338054250E1,2.993081665E1,2.352461243E1,1.822683716E1,4.220756766E1
2.339054250E1,2.792906189E1,2.337465668E1,2.003595543E1,4.156737402E1
2.340054250E1,2.823526764E1,2.470137024E1,1.971868134E1,4.238176995E1
2.341054250E1,2.777171326E1,2.631355286E1,1.953371620E1,4.295622411E1
2.342054250E1,2.684685898E1,2.777132034E1,1.933906555E1,4.319721666E1
2.343054250E1,2.808041763E1,2.731765366E1,1.736306572E1,4.285137229E1
2.344054250E1,2.623200989E1,2.790011978E1,1.870322418E1,4.261860652E1
2.345054250E1,2.561848068E1,2.656410217E1,1.870343399E1,4.137362106E1
2.346054250E1,2.592603302E1,2.628090668E1,1.917865562E1,4.160127493E1
2.347054250E1,2.577162933E1,2.744394684E1,1.823276138E1,4.183037992E1
2.348054250E1,2.807863998E1,2.661767197E1,1.984735680E1,4.348365275E1
2.349054250E1,2.715559769E1,2.674875641E1,1.966811562E1,4.289239125E1
2.350054250E1,2.807992935E1,2.529793930E1,2.032696724E1,4.291449362E1
2.351054250E1,2.915851974E1,2.529111862E1,1.880623055E1,4.293639787E1
2.352054250E1,3.039140701E1,2.470162964E1,1.760560608E1,4.293909049E1
2.353054250E1,2.946799850E1,2.310086823E1,1.992264175E1,4.241373248E1
2.354054250E1,2.977585220E1,2.397145844E1,1.868210030E1,4.254706882E1
2.355054250E1,3.177735138E1,2.180920410E1,1.999504089E1,4.341938628E1
2.356054250E1,3.085268784E1,2.225131989E1,2.089550781E1,4.340082753E1
2.357054250E1,3.239532089E1,2.077046204E1,1.893909073E1,4.289006956E1
2.358054250E1,3.070320892E1,2.030950546E1,1.936663246E1,4.159602749E1
2.359054250E1,3.039676666E1,1.840704346E1,2.061915588E1,4.108445280E1
2.360054250E1,3.132077026E1,1.869734573E1,1.940066147E1,4.131545779E1
2.361054250E1,3.332099152E1,1.959130096E1,1.804718208E1,4.265921155E1
2.362054250E1,3.332099152E1,1.959130096E1,1.804718208E1,4.265921155E1
2.363054250E1,3.424593353E1,1.769825363E1,1.871117020E1,4.284997124E1
2.364054250E1,3.424593353E1,1.769825363E1,1.871117020E1,4.284997124E1
2.365054250E1,3.609299469E1,1.872570801E1,1.657851219E1,4.391131372E1
2.366054250E1,3.270814896E1,1.737777710E1,1.852186584E1,4.141098477E1
2.367054250E1,3.270814896E1,1.737777710E1,1.852186584E1,4.141098477E1
2.368054250E1,3.178133774E1,2.001944733E1,1.862298584E1,4.192430442E1
2.369054250E1,3.177884293E1,2.034206009E1,2.047636223E1,4.292989257E1
2.370054250E1,3.301104355E1,2.063007355E1,1.880126572E1,4.322981059E1
2.371054250E1,3.116263962E1,2.121254730E1,2.014142418E1,4.274060410E1
2.372054250E1,2.931741333E1,2.059489059E1,2.010268021E1,4.108257531E1
2.373054250E1,2.977731705E1,2.264941025E1,1.900697708E1,4.196366968E1
2.374054250E1,2.931615448E1,2.263777542E1,1.868611145E1,4.148585965E1
2.375054250E1,3.008371735E1,2.296047592E1,1.978481865E1,4.270424514E1
2.376054250E1,3.085155869E1,2.545030975E1,1.791790962E1,4.382451854E1
2.377054250E1,2.992851639E1,2.558139801E1,1.773866844E1,4.318314921E1
2.378054250E1,2.839050293E1,2.555341721E1,1.739120865E1,4.196965482E1
2.379054250E1,2.792963028E1,2.495909119E1,1.754139137E1,4.136086183E1
2.380054250E1,3.008085632E1,2.705087280E1,1.726114845E1,4.398357514E1
2.381054250E1,2.823609924E1,2.671645737E1,1.644531441E1,4.220775711E1
2.382054250E1,2.777528000E1,2.583194733E1,1.690838623E1,4.152889604E1
2.383054250E1,2.915686417E1,2.762881470E1,1.738623810E1,4.376934321E1
2.384054250E1,2.838754654E1,2.834260559E1,1.658501434E1,4.340758909E1
2.385054250E1,2.900460434E1,2.572406006E1,1.833309364E1,4.288469029E1
2.386054250E1,2.731398392E1,2.654577255E1,1.580529594E1,4.123759374E1
2.387054250E1,2.808295441E1,2.583661652E1,1.691598511E1,4.174127015E1
2.388054250E1,2.931198120E1,2.544317627E1,1.896305084E1,4.319889765E1
2.389054250E1,3.023738861E1,2.383337021E1,1.884994698E1,4.286781668E1
2.390054250E1,2.931702423E1,2.262619400E1,1.791244507E1,4.113743129E1
2.391054250E1,3.115954208E1,2.197738647E1,2.198966408E1,4.401667758E1
2.392054250E1,3.069922638E1,2.209925842E1,2.073868752E1,4.313829949E1
2.393054250E1,3.085343552E1,2.195186996E1,2.058946609E1,4.310156833E1
2.394054250E1,3.008537292E1,2.062277603E1,2.120481110E1,4.219090623E1
2.395054250E1,3.008537292E1,2.062277603E1,2.120481110E1,4.219090623E1
2.396054250E1,3.008617020E1,1.916490173E1,2.230506325E1,4.207121275E1
2.397054250E1,3.008617020E1,1.916490173E1,2.230506325E1,4.207121275E1
2.398054250E1,3.101137924E1,1.770249939E1,2.219024658E1,4.204154101E1
2.399054250E1,3.301547241E1,1.738707733E1,1.883893013E1,4.179996609E1
2.400054250E1,3.301547241E1,1.738707733E1,1.883893013E1,4.179996609E1
2.401054250E1,3.485993958E1,1.743593979E1,2.027712440E1,4.393619416E1
2.402054250E1,3.424688721E1,1.725139618E1,1.840683937E1,4.253553443E1
2.403054250E1,3.301696014E1,1.780150986E1,1.697699547E1,4.117319256E1
2.404054250E1,3.316639709E1,1.902017975E1,1.944283104E1,4.289289933E1
2.405054250E1,3.270806885E1,1.781305313E1,1.805253029E1,4.138860326E1
2.406054250E1,3.193498993E1,1.915585327E1,1.987492371E1,4.221140709E1
2.407054250E1,2.977689362E1,2.120774841E1,2.119036293E1,4.225474491E1
2.408054250E1,2.992969894E1,2.209221649E1,2.102915573E1,4.273263740E1
2.409054250E1,2.992747498E1,2.284547424E1,2.210372925E1,4.365941248E1
2.410054250E1,2.885163116E1,2.209208679E1,2.208569336E1,4.252357900E1
2.411054250E1,2.931165314E1,2.443447495E1,2.052236748E1,4.332879115E1
2.412054250E1,2.931352997E1,2.368584824E1,1.975726128E1,4.255175459E1
2.413054250E1,2.869805145E1,2.440197372E1,1.895983696E1,4.217238310E1
2.414054250E1,2.900410080E1,2.471767807E1,2.004714394E1,4.305913901E1
2.415054250E1,2.992596054E1,2.532595444E1,2.037256050E1,4.418153804E1
2.416054250E1,2.792674637E1,2.644476318E1,1.829793739E1,4.259158573E1
2.417054250E1,2.838646698E1,2.763335800E1,1.845037270E1,4.370137566E1
2.418054250E1,2.777354050E1,2.585511017E1,1.845571899E1,4.219561396E1
2.419054250E1,2.638972092E1,2.669307709E1,1.670918655E1,4.108691580E1
2.420054250E1,2.592737198E1,2.655255890E1,1.762789917E1,4.108539681E1
2.421054250E1,2.869451523E1,2.748830414E1,1.830495071E1,4.374989473E1
2.422054250E1,2.792552948E1,2.646097565E1,1.938106918E1,4.307718969E1
2.423054250E1,2.715958023E1,2.495899963E1,1.829606056E1,4.117451024E1
2.424054250E1,2.838942337E1,2.484416962E1,1.925656700E1,4.235572566E1
2.425054250E1,2.869994354E1,2.264001846E1,1.944458008E1,4.140469647E1
2.426054250E1,2.993030930E1,2.251823425E1,1.994088745E1,4.243269118E1
2.427054250E1,3.023846817E1,2.179280472E1,2.042124748E1,4.250080756E1
2.428054250E1,2.993064117E1,2.077711868E1,2.181823349E1,4.246842656E1
2.429054250E1,2.993064117E1,2.077711868E1,2.181823349E1,4.246842656E1
2.430054250E1,2.931632996E1,1.988563919E1,2.196804047E1,4.168309789E1
2.431054250E1,2.931632996E1,1.988563919E1,2.196804047E1,4.168309789E1
2.432054250E1,3.224344254E1,1.683441162E1,2.207618141E1,4.254873426E1
2.433054250E1,3.224344254E1,1.683441162E1,2.207618141E1,4.254873426E1
2.434054250E1,3.208879471E1,1.930328369E1,1.972227859E1,4.232346607E1
2.435054250E1,3.409137726E1,1.785027695E1,1.916985893E1,4.299230026E1
2.436054250E1,3.347588348E1,1.769816208E1,1.946583939E1,4.257673800E1
2.437054250E1,3.393569946E1,1.931971741E1,1.899420547E1,4.342422159E1
2.438054250E1,3.301286316E1,2.017163849E1,1.772327042E1,4.255418249E1
2.439054250E1,3.286067963E1,1.971317673E1,1.679620743E1,4.183952899E1
2.440054250E1,3.178128052E1,2.030963135E1,1.831009674E1,4.192601292E1
2.441054250E1,3.224192429E1,2.119646072E1,1.800175476E1,4.257810239E1
2.442054250E1,3.131640244E1,2.251839828E1,1.858248329E1,4.281476390E1
2.443054250E1,3.147168350E1,2.221201706E1,1.766130638E1,4.237643576E1
2.444054250E1,3.100833130E1,2.280854416E1,1.857146072E1,4.273927292E1
2.445054250E1,3.085559464E1,2.337037277E1,1.685874748E1,4.221918297E1
2.446054250E1,3.070201111E1,2.206219482E1,1.826295471E1,4.198677698E1
2.447054250E1,3.008454895E1,2.497555923E1,1.651145172E1,4.244392398E1
2.448054250E1,3.069997787E1,2.454962540E1,1.699598312E1,4.282564875E1
2.449054250E1,3.023659515E1,2.529124832E1,1.774969101E1,4.323135967E1
2.450054250E1,2.993074036E1,2.482813644E1,1.666409683E1,4.230812807E1
2.451054250E1,2.839212418E1,2.524238586E1,1.631149864E1,4.134435569E1
2.452054250E1,2.992766571E1,2.732945633E1,1.632552528E1,4.369310167E1
2.453054250E1,2.792736816E1,2.773902130E1,1.611626244E1,4.253381138E1
2.454054250E1,2.992811584E1,2.587621307E1,1.773524475E1,4.335676911E1
2.455054250E1,2.992750931E1,2.631844330E1,1.773010826E1,4.361964019E1
2.456054250E1,2.931420517E1,2.468991852E1,1.788847542E1,4.229553468E1
2.457054250E1,2.916109467E1,2.453322601E1,1.742218971E1,4.190204428E1
2.458054250E1,2.946942902E1,2.380548477E1,1.774781418E1,4.183459406E1
2.459054250E1,3.008473969E1,2.395991516E1,1.760656738E1,4.229846701E1
2.460054250E1,3.100933838E1,2.207149887E1,1.858002090E1,4.235501512E1
2.461054250E1,2.885037231E1,2.413497543E1,2.066912651E1,4.291915438E1
2.462054250E1,2.885037231E1,2.413497543E1,2.066912651E1,4.291915438E1
2.463054250E1,3.008632660E1,2.017592239E1,2.090047836E1,4.182206222E1
2.464054250E1,3.008632660E1,2.017592239E1,2.090047836E1,4.182206222E1
2.465054250E1,3.070202637E1,1.829905319E1,2.294946671E1,4.247526095E1
2.466054250E1,3.070202637E1,1.829905319E1,2.294946671E1,4.247526095E1
2.467054250E1,3.285716248E1,1.903635788E1,2.082783318E1,4.331021452E1
2.468054250E1,3.301319504E1,1.843051910E1,1.960061264E1,4.258801588E1
2.469054250E1,3.301603317E1,1.810327530E1,1.743777275E1,4.149533638E1
2.470054250E1,3.317144394E1,1.620318604E1,1.839222717E1,4.124514458E1
2.471054250E1,3.547640228E1,1.887767410E1,1.749000359E1,4.382741065E1
2.472054250E1,3.332295227E1,1.840739441E1,1.775141335E1,4.200433302E1
2.473054250E1,3.486450195E1,1.809886169E1,1.531710052E1,4.216296787E1
2.474054250E1,3.240179443E1,1.865809631E1,1.571365929E1,4.055761246E1
2.475054250E1,3.147598648E1,2.056271744E1,1.582334137E1,4.079143544E1
2.476054250E1,3.270242691E1,2.194050980E1,1.800459290E1,4.330127090E1
2.477054250E1,3.008446503E1,2.266102982E1,1.947877502E1,4.240306575E1
2.478054250E1,3.008230591E1,2.399234009E1,1.977283478E1,4.326132807E1
2.479054250E1,2.823439789E1,2.471295166E1,2.049234772E1,4.275333342E1
2.480054250E1,2.777372742E1,2.483946228E1,1.955083656E1,4.207866480E1
2.481054250E1,2.808335495E1,2.554180145E1,1.691940880E1,4.156109768E1
2.482054250E1,2.823453522E1,2.673730469E1,1.783791161E1,4.278157935E1
2.483054250E1,2.823401260E1,2.674425507E1,1.830211258E1,4.298118160E1
