"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.436932078E1,1.173182583E1,-3.271847486E0,2.422182560E0,1.241803896E1
3.437172802E1,1.153790379E1,-3.393946648E0,2.120526314E0,1.221223687E1
3.437413490E1,1.133440495E1,-3.472951889E0,1.909845710E0,1.200739942E1
3.437654120E1,1.113090706E1,-3.573503733E0,1.751835108E0,1.182099603E1
3.437894823E1,1.092980289E1,-3.614203691E0,1.603400946E0,1.162299248E1
3.438135474E1,1.078376293E1,-3.671662092E0,1.517213464E0,1.149228359E1
3.438376068E1,1.062575150E1,-3.702785254E0,1.426237702E0,1.134245862E1
3.438616698E1,1.046295261E1,-3.712361574E0,1.392720342E0,1.118904267E1
3.438857328E1,1.025227261E1,-3.750667334E0,1.363991141E0,1.100168491E1
3.439097990E1,9.996103287E0,-3.777002335E0,1.375961661E0,1.077409384E1
3.439338620E1,9.704023361E0,-3.800943375E0,1.387932181E0,1.051387634E1
3.439579219E1,9.383214951E0,-3.810519934E0,1.407084823E0,1.022470893E1
3.439819906E1,9.074376106E0,-3.793761015E0,1.395114422E0,9.933945269E0
3.440060557E1,8.717654228E0,-3.784184456E0,1.373567462E0,9.602303620E0
3.440301151E1,8.358540535E0,-3.781790495E0,1.244286299E0,9.258260507E0
3.440541781E1,8.071249008E0,-3.765031815E0,1.076699257E0,8.971053807E0
3.440782438E1,7.827050686E0,-3.683632612E0,8.803831935E-1,8.695225485E0
3.441023115E1,7.669040203E0,-3.604627371E0,7.223727107E-1,8.504665687E0
3.441263745E1,7.539759159E0,-3.489710569E0,6.744906902E-1,8.335525522E0
3.441504344E1,7.482300758E0,-3.360429049E0,6.457614899E-1,8.227655555E0
3.441745042E1,7.439206600E0,-3.226359606E0,6.673083901E-1,8.136122641E0
3.441985682E1,7.424842358E0,-3.087501764E0,7.439195514E-1,8.075541312E0
3.442226271E1,7.467936039E0,-2.936673641E0,9.043241739E-1,8.075389958E0
3.442466917E1,7.563700199E0,-2.783451319E0,1.071911097E0,8.130569189E0
3.442707542E1,7.654675484E0,-2.594317675E0,1.287379980E0,8.184246341E0
3.442948203E1,7.786351204E0,-2.414760113E0,1.548336744E0,8.297932161E0
3.443188818E1,7.913239002E0,-2.249567270E0,1.849993110E0,8.432222656E0
3.443429391E1,8.023366928E0,-2.074798107E0,2.201925755E0,8.574828341E0
3.443670057E1,8.150253296E0,-1.931152105E0,2.587375641E0,8.766441122E0
3.443910714E1,8.253199577E0,-1.811447024E0,2.956066608E0,8.951813971E0
3.444151365E1,8.356146812E0,-1.677377582E0,3.389398575E0,9.172066714E0
3.444392011E1,8.406422615E0,-1.572037220E0,3.829912663E0,9.370564188E0
3.444632630E1,8.432757378E0,-1.507396579E0,4.277609348E0,9.575050035E0
3.444873313E1,8.401633263E0,-1.471485138E0,4.672635555E0,9.725545384E0
3.445113943E1,8.329811096E0,-1.452332377E0,5.103573322E0,9.876309173E0
3.445354563E1,8.231652260E0,-1.493031979E0,5.606333733E0,1.007076071E1
3.445595271E1,8.042519569E0,-1.502608418E0,6.231194019E0,1.028434402E1
3.445835917E1,7.824656487E0,-1.524155378E0,6.896753311E0,1.054103908E1
3.446076510E1,7.544547081E0,-1.579219580E0,7.459366322E0,1.072642863E1
3.446317167E1,7.290772438E0,-1.617525101E0,8.062679291E0,1.098992937E1
3.446557833E1,7.005875111E0,-1.639072061E0,8.699509621E0,1.128938931E1
3.446798526E1,6.685065746E0,-1.677377582E0,9.271698952E0,1.155283952E1
3.447039188E1,6.280463219E0,-1.703712702E0,9.843889236E0,1.180038180E1
3.447279828E1,5.851919651E0,-1.775535703E0,1.051663113E1,1.216540262E1
3.447520537E1,5.353946686E0,-1.892846465E0,1.120852470E1,1.256497668E1
3.447761219E1,4.829638958E0,-2.002975225E0,1.177113819E1,1.288010157E1
3.448001849E1,4.346031189E0,-2.101133108E0,1.211110020E1,1.303769517E1
3.448242500E1,3.883970022E0,-2.184926510E0,1.235050964E1,1.312989777E1
3.448483156E1,3.433879375E0,-2.242385149E0,1.262822628E1,1.327749667E1
3.448723865E1,3.105887890E0,-2.350119591E0,1.295621681E1,1.352897468E1
3.448964526E1,2.816201925E0,-2.414760113E0,1.313098621E1,1.364495726E1
3.449205136E1,2.665373564E0,-2.479400873E0,1.318365669E1,1.367700438E1
3.449445839E1,2.583974361E0,-2.524888515E0,1.310225677E1,1.359121474E1
3.449686511E1,2.622279882E0,-2.570376635E0,1.281257057E1,1.332835896E1
3.449927141E1,2.696496964E0,-2.601499796E0,1.230023384E1,1.285825220E1
3.450167813E1,2.820990086E0,-2.608682156E0,1.171128559E1,1.232547840E1
3.450408474E1,3.014912128E0,-2.620652676E0,1.107684994E1,1.177514841E1
3.450649188E1,3.256716251E0,-2.579952955E0,1.047114277E1,1.126530909E1
3.450889865E1,3.558372736E0,-2.529676914E0,9.817553520E0,1.074456323E1
3.451130464E1,3.876787901E0,-2.462642193E0,9.132842064E0,1.022266576E1
3.451371151E1,4.183232784E0,-2.429124832E0,8.462493896E0,9.747506703E0
3.451611818E1,4.549529552E0,-2.374060631E0,7.808904648E0,9.344162607E0
3.451852448E1,4.844003677E0,-2.330966473E0,7.184044838E0,8.972640445E0
3.452093130E1,5.119325161E0,-2.273508310E0,6.607067585E0,8.661966994E0
3.452333802E1,5.349158764E0,-2.228020430E0,6.039665699E0,8.369894639E0
3.452574490E1,5.504775047E0,-2.180138588E0,5.591969490E0,8.144057672E0
3.452815156E1,5.622086048E0,-2.139438868E0,5.220883846E0,7.965091232E0
3.453055792E1,5.717849731E0,-2.096344948E0,4.947957039E0,7.846702910E0
3.453296479E1,5.770520210E0,-2.053251028E0,4.701364994E0,7.721241875E0
3.453537136E1,5.770520210E0,-2.007763147E0,4.533777714E0,7.608229539E0
3.453777750E1,5.758549690E0,-1.969457746E0,4.411678791E0,7.516819015E0
3.454018386E1,5.792067051E0,-1.897634745E0,4.342249870E0,7.483594877E0
3.454259026E1,5.787278652E0,-1.852146864E0,4.241697788E0,7.410468429E0
3.454499703E1,5.851919651E0,-1.811447024E0,4.119598866E0,7.382235348E0
3.454740349E1,5.964442253E0,-1.770747423E0,3.932858944E0,7.360536482E0
3.454980969E1,6.108088017E0,-1.744412303E0,3.717390060E0,7.360074888E0
3.455221662E1,6.246945858E0,-1.732441783E0,3.583320618E0,7.407150176E0
3.455462307E1,6.328345299E0,-1.739624262E0,3.497132778E0,7.436678322E0
3.455702927E1,6.421715260E0,-1.765959263E0,3.427704334E0,7.490406931E0
3.455943578E1,6.527055264E0,-1.777929664E0,3.279270172E0,7.517785390E0
3.456184219E1,6.620425224E0,-1.787506223E0,3.073377609E0,7.514709480E0
3.456424896E1,6.752100468E0,-1.792294383E0,3.006342888E0,7.605345320E0
3.456665516E1,6.900534630E0,-1.785112023E0,2.944096088E0,7.711789993E0
3.456906120E1,7.041786671E0,-1.758776903E0,2.898608685E0,7.815496658E0
3.457146781E1,7.199797153E0,-1.794688463E0,2.853120327E0,7.949734671E0
3.457387412E1,7.329078197E0,-1.811447024E0,2.874667645E0,8.078393504E0
3.457628037E1,7.443994999E0,-1.832994103E0,2.948884487E0,8.213942333E0
3.457868698E1,7.482300758E0,-1.868905425E0,3.056619167E0,8.295815382E0
3.458109344E1,7.518212318E0,-1.945516706E0,3.195476532E0,8.397596203E0
3.458350021E1,7.515818119E0,-2.012551546E0,3.384610653E0,8.484896876E0
3.458590662E1,7.451177120E0,-2.091556787E0,3.571350098E0,8.523449524E0
3.458831235E1,7.360201836E0,-2.163379908E0,3.813154221E0,8.566967304E0
3.459071891E1,7.254861355E0,-2.230414629E0,4.117204189E0,8.634763056E0
3.459312516E1,7.096850872E0,-2.309419870E0,4.478713512E0,8.703883453E0
3.459553099E1,6.972357750E0,-2.393213272E0,4.809098721E0,8.801628989E0
3.459793745E1,6.859835148E0,-2.474612474E0,5.067661762E0,8.880441481E0
3.460034401E1,6.816740990E0,-2.570376635E0,5.213701725E0,8.958653886E0
3.460275063E1,6.902928829E0,-2.625440836E0,5.278342247E0,9.077679377E0
3.460515688E1,7.106427193E0,-2.651775837E0,5.314253807E0,9.261453237E0
3.460756307E1,7.439206600E0,-2.702052116E0,5.314253807E0,9.533319149E0
3.460996984E1,7.774380684E0,-2.764298677E0,5.261583805E0,9.786041403E0
3.461237625E1,8.155041695E0,-2.898368120E0,5.149061203E0,1.007065410E1
3.461478245E1,8.502186775E0,-3.015678883E0,4.876133919E0,1.025466631E1
3.461718891E1,8.885241508E0,-3.159324884E0,4.473925591E0,1.043766548E1
3.461959563E1,9.328150749E0,-3.279029846E0,4.081293106E0,1.069688677E1
3.462200287E1,9.809363365E0,-3.386764288E0,3.681478977E0,1.101122470E1
3.462440943E1,1.039352512E1,-3.477740049E0,3.243358612E0,1.142976008E1
3.462681542E1,1.112611866E1,-3.537592649E0,2.786085606E0,1.200280597E1
3.462922203E1,1.193771744E1,-3.573503733E0,2.335995197E0,1.267816628E1
3.463162849E1,1.279959393E1,-3.640538931E0,1.950545430E0,1.344945188E1
3.463403484E1,1.360879898E1,-3.709967613E0,1.593824625E0,1.419519448E1
3.463644141E1,1.432463455E1,-3.848825216E0,1.361596942E0,1.489505142E1
3.463884787E1,1.488724804E1,-4.052323341E0,1.158098578E0,1.547231951E1
3.464125484E1,1.527030373E1,-4.310886383E0,9.905117750E-1,1.589801972E1
3.464366141E1,1.551689529E1,-4.543113708E0,8.803831935E-1,1.619225112E1
3.464606714E1,1.566054153E1,-4.787312031E0,8.181366324E-1,1.639634914E1
3.464847370E1,1.572518158E1,-5.019539356E0,7.151903510E-1,1.652236691E1
3.465088010E1,1.570842361E1,-5.232614517E0,6.936435103E-1,1.657154092E1
3.465328630E1,1.559590054E1,-5.443295002E0,6.625201702E-1,1.653180290E1
3.465569328E1,1.543549633E1,-5.608487606E0,6.816729903E-1,1.643698142E1
3.465810026E1,1.525115108E1,-5.740162849E0,7.104021907E-1,1.631109286E1
3.466050766E1,1.505962276E1,-5.845503330E0,7.798310518E-1,1.617313462E1
3.466291448E1,1.482739449E1,-5.888597488E0,8.612303734E-1,1.597713758E1
3.466532094E1,1.459756184E1,-5.886203289E0,9.210828543E-1,1.576656571E1
3.466772807E1,1.439166832E1,-5.843109131E0,9.881175756E-1,1.556401033E1
3.467013474E1,1.415465355E1,-5.754528046E0,1.059940577E0,1.531640572E1
3.467254120E1,1.386017990E1,-5.630034447E0,1.091063857E0,1.499974317E1
3.467494813E1,1.353218746E1,-5.467236042E0,1.150916338E0,1.464019726E1
3.467735495E1,1.318504333E1,-5.302042961E0,1.203586459E0,1.426203519E1
3.467976208E1,1.278044033E1,-5.120091438E0,1.284985900E0,1.382773228E1
3.468216854E1,1.239738464E1,-4.921381474E0,1.368779421E0,1.340853082E1
3.468457469E1,1.203108788E1,-4.686759949E0,1.488484263E0,1.299724508E1
3.468698177E1,1.172703743E1,-4.468896866E0,1.620159745E0,1.265382802E1
3.468938823E1,1.145889854E1,-4.241457462E0,1.782958388E0,1.234808721E1
3.469179432E1,1.117878914E1,-3.987683058E0,1.917028069E0,1.202255960E1
3.469420083E1,1.096571350E1,-3.767425776E0,2.036733150E0,1.177236813E1
3.469660729E1,1.079812622E1,-3.551957130E0,2.130102634E0,1.156517473E1
3.469901417E1,1.067842197E1,-3.353246927E0,2.216290474E0,1.140985996E1
3.470142078E1,1.060420513E1,-3.178477526E0,2.297689915E0,1.130624893E1
3.470382719E1,1.059223461E1,-3.001314402E0,2.340783596E0,1.125533607E1
3.470623453E1,1.059941673E1,-2.872033119E0,2.347965717E0,1.122983314E1
3.470864151E1,1.060899258E1,-2.749933958E0,2.319236279E0,1.120230856E1
3.471104807E1,1.060659885E1,-2.668534517E0,2.280930996E0,1.117245103E1
3.471345510E1,1.056350613E1,-2.642199516E0,2.256989956E0,1.112038145E1
3.471586208E1,1.052041149E1,-2.603893757E0,2.221078396E0,1.106311484E1
3.471826917E1,1.040788841E1,-2.637411356E0,2.204319954E0,1.096079862E1
3.472067589E1,1.025227261E1,-2.721204758E0,2.242625713E0,1.084174428E1
3.472308219E1,1.003440952E1,-2.783451319E0,2.314448357E0,1.066741051E1
3.472548932E1,9.778240204E0,-2.905550241E0,2.347965717E0,1.046752820E1
3.472789620E1,9.486160278E0,-3.015678883E0,2.415000439E0,1.024274295E1
3.473030250E1,9.239568710E0,-3.144960403E0,2.513158321E0,1.007851034E1
3.473270901E1,8.988188744E0,-3.240724325E0,2.635257721E0,9.911327575E0
3.473511583E1,8.724837303E0,-3.341276407E0,2.721445084E0,9.731041945E0
3.473752333E1,8.516551018E0,-3.451404810E0,2.778903484E0,9.600319837E0
3.473993026E1,8.392057419E0,-3.501681089E0,2.826785564E0,9.522558207E0
3.474233672E1,8.320234299E0,-3.561533213E0,2.783691883E0,9.468883678E0
3.474474375E1,8.298687935E0,-3.585474253E0,2.771721363E0,9.455489748E0
3.474715052E1,8.339387894E0,-3.599838972E0,2.707080364E0,9.478001644E0
3.474955693E1,8.406422615E0,-3.595050812E0,2.647227764E0,9.518410916E0
3.475196370E1,8.459093094E0,-3.568715811E0,2.596951962E0,9.541286496E0
3.475437042E1,8.545279503E0,-3.494498491E0,2.515552521E0,9.568768258E0
3.475677724E1,8.614708900E0,-3.427463770E0,2.434153080E0,9.585709079E0
3.475918349E1,8.674561501E0,-3.353246927E0,2.321630955E0,9.585523067E0
3.476158943E1,8.653015137E0,-3.267059326E0,2.201925755E0,9.507724471E0
3.476399651E1,8.526127815E0,-3.231147766E0,2.106161594E0,9.357942513E0
3.476640302E1,8.296293259E0,-3.262271166E0,2.008003712E0,9.137996164E0
3.476880886E1,8.102371216E0,-3.314941406E0,1.861963630E0,8.950092983E0
3.477121505E1,7.925209522E0,-3.298182487E0,1.751835108E0,8.761043313E0
3.477362125E1,7.867750645E0,-3.238330126E0,1.641706586E0,8.665072575E0
3.477602802E1,7.846203327E0,-3.159324884E0,1.476513743E0,8.586287510E0
3.477843422E1,7.841415882E0,-3.068349123E0,1.275409460E0,8.516409964E0
3.478083974E1,7.822262764E0,-2.994132042E0,1.098246098E0,8.447411788E0
3.478324630E1,7.812685966E0,-2.941461802E0,9.665707350E-1,8.403839511E0
3.478565276E1,7.760015965E0,-2.915126801E0,9.019300342E-1,8.338422502E0
3.478805906E1,7.657069683E0,-2.867244720E0,9.665707350E-1,8.233229464E0
3.479046547E1,7.546941280E0,-2.816968918E0,1.057546496E0,8.124656372E0
3.479287172E1,7.393719196E0,-2.766692638E0,1.239498019E0,7.991121764E0
3.479527844E1,7.202191353E0,-2.733175278E0,1.502848864E0,7.848589815E0
3.479768479E1,7.041786671E0,-2.694869518E0,1.864357710E0,7.766911285E0
3.480009099E1,6.912505150E0,-2.611076355E0,2.271354675E0,7.730426847E0
3.480249797E1,6.859835148E0,-2.496159554E0,2.783691883E0,7.812623840E0
3.480490438E1,6.857440472E0,-2.374060631E0,3.274481773E0,7.961336859E0
3.480731042E1,6.998692513E0,-2.182532549E0,3.652749538E0,8.190709640E0
3.480971703E1,7.195008755E0,-2.019733667E0,3.999893665E0,8.476238812E0
3.481212391E1,7.393719196E0,-1.842570424E0,4.339855671E0,8.769064749E0
3.481453094E1,7.537364960E0,-1.713289022E0,4.746852398E0,9.070823419E0
3.481693729E1,7.611582279E0,-1.617525101E0,5.187366962E0,9.352077216E0
3.481934360E1,7.597217083E0,-1.593584180E0,5.651822090E0,9.602099296E0
3.482175073E1,7.501453876E0,-1.588795900E0,6.121065617E0,9.811397809E0
3.482415719E1,7.317107677E0,-1.639072061E0,6.611855507E0,9.997162359E0
3.482656328E1,7.072909832E0,-1.686953902E0,7.100251198E0,1.016294416E1
3.482896948E1,6.776041508E0,-1.742018342E0,7.610194683E0,1.033752531E1
3.483137563E1,6.445655823E0,-1.794688463E0,8.067467690E0,1.048100284E1
3.483378260E1,6.167940617E0,-1.868905425E0,8.481646538E0,1.065244699E1
3.483618901E1,5.883042812E0,-1.928757906E0,8.814425468E0,1.077146212E1
3.483859474E1,5.617297649E0,-1.995792747E0,9.116083145E0,1.089220792E1
3.484100125E1,5.358735085E0,-2.070009947E0,9.357887268E0,1.098048437E1
3.484340750E1,5.109748840E0,-2.170562029E0,9.444073677E0,1.095497149E1
3.484581354E1,4.855974197E0,-2.273508310E0,9.446469307E0,1.086209500E1
3.484821995E1,4.597411633E0,-2.359695911E0,9.357887268E0,1.068992108E1
3.485062641E1,4.338849068E0,-2.453065872E0,9.202269554E0,1.046541487E1
3.485303328E1,4.087468624E0,-2.534465075E0,8.950889587E0,1.016116811E1
3.485543969E1,3.843270540E0,-2.577558756E0,8.721056938E0,9.872759073E0
3.485784573E1,3.572737217E0,-2.623046875E0,8.570227623E0,9.648503907E0
3.486025260E1,3.323750973E0,-2.627834797E0,8.551075935E0,9.543256043E0
3.486265896E1,3.105887890E0,-2.630228996E0,8.517558098E0,9.439991531E0
3.486506474E1,2.871266127E0,-2.611076355E0,8.424187660E0,9.275172593E0
3.486747110E1,2.648615122E0,-2.577558756E0,8.309271812E0,9.094117288E0
3.486987734E1,2.445116758E0,-2.524888515E0,8.141684532E0,8.867958333E0
3.487228370E1,2.203312635E0,-2.479400873E0,7.907062531E0,8.574593467E0
3.487468990E1,1.980661511E0,-2.412366152E0,7.643712044E0,8.256443804E0
3.487709583E1,1.805892467E0,-2.340543032E0,7.368391037E0,7.939305748E0
3.487950240E1,1.597605824E0,-2.268720150E0,7.097857475E0,7.620959010E0
3.488190849E1,1.480295062E0,-2.170562029E0,6.836900711E0,7.324330981E0
3.488431417E1,1.485083103E0,-2.036492586E0,6.516091347E0,6.986574290E0
3.488672021E1,1.585635304E0,-1.911999345E0,6.099518299E0,6.585901935E0
3.488912641E1,1.781951427E0,-1.775535703E0,5.623092651E0,6.160117603E0
3.489153323E1,2.066849232E0,-1.615131140E0,5.141879082E0,5.772298921E0
3.489393953E1,2.442722559E0,-1.488243818E0,4.698970318E0,5.501098546E0
3.489634547E1,2.897601366E0,-1.330233335E0,4.325491428E0,5.373591955E0
3.489875250E1,3.374027014E0,-1.215316534E0,3.930464745E0,5.320677182E0
3.490115891E1,3.871999502E0,-1.119552612E0,3.628808498E0,5.423470228E0
3.490356479E1,4.413066387E0,-1.009424090E0,3.406157017E0,5.665332961E0
3.490597136E1,4.980467796E0,-9.280247688E-1,3.195476532E0,5.989771257E0
3.490837750E1,5.526322365E0,-8.849310279E-1,2.999160290E0,6.349669617E0
3.491078406E1,6.096117496E0,-8.394430876E-1,2.860302925E0,6.785915270E0
3.491319063E1,6.630001545E0,-8.322608471E-1,2.814815044E0,7.250707713E0
3.491559677E1,7.116003513E0,-8.490195274E-1,2.884243965E0,7.725102162E0
3.491800370E1,7.530182838E0,-8.705663681E-1,2.989584446E0,8.148567637E0
3.492041000E1,7.915632725E0,-9.352070689E-1,3.109289169E0,8.555672553E0
3.492281589E1,8.250805855E0,-9.926654696E-1,3.190688610E0,8.901779361E0
3.492522214E1,8.535703659E0,-1.078852892E0,3.312787533E0,9.219366668E0
3.492762839E1,8.813418388E0,-1.148281813E0,3.588108540E0,9.584853557E0
3.493003505E1,8.997764587E0,-1.217710733E0,3.928071022E0,9.893044474E0
3.493244162E1,9.134228706E0,-1.282351375E0,4.265638828E0,1.016239311E1
3.493484792E1,9.201262474E0,-1.366144776E0,4.636723995E0,1.039369001E1
3.493725464E1,9.206051826E0,-1.433179617E0,5.041327000E0,1.059341172E1
3.493966073E1,9.167745590E0,-1.548096299E0,5.465082169E0,1.078477095E1
3.494206651E1,9.069587708E0,-1.634283781E0,5.984601498E0,1.098834654E1
3.494447287E1,8.940306664E0,-1.775535703E0,6.484968185E0,1.118643923E1
3.494687938E1,8.760748863E0,-1.904816985E0,6.846477509E0,1.128066056E1
3.494928615E1,8.528521538E0,-2.077192307E0,7.126586914E0,1.130657546E1
3.495169240E1,8.269958496E0,-2.232808590E0,7.363602161E0,1.129602959E1
3.495409839E1,7.970696926E0,-2.407577753E0,7.562313080E0,1.124797845E1
3.495650537E1,7.719316483E0,-2.570376635E0,7.648500443E0,1.116665760E1
3.495891198E1,7.443994999E0,-2.728387117E0,7.550342560E0,1.094827980E1
3.496131823E1,7.293166637E0,-2.900762081E0,7.399513721E0,1.078691353E1
3.496372500E1,7.242890835E0,-3.020467043E0,7.188833237E0,1.064246269E1
3.496613151E1,7.264437675E0,-3.137778044E0,6.848871231E0,1.046540696E1
3.496853807E1,7.420053959E0,-3.228753805E0,6.504120827E0,1.038198630E1
3.497094464E1,7.654675484E0,-3.310153008E0,6.092335701E0,1.032800678E1
3.497335115E1,7.910844326E0,-3.374793768E0,5.649427891E0,1.029012762E1
3.497575854E1,8.198135376E0,-3.415493250E0,5.228066444E0,1.030571184E1
3.497816573E1,8.432757378E0,-3.535198212E0,4.830646038E0,1.034138117E1
3.498057224E1,8.650620461E0,-3.609415293E0,4.488289833E0,1.039258672E1
3.498297886E1,8.743990898E0,-3.707573652E0,4.157904148E0,1.036781781E1
3.498538563E1,8.811024666E0,-3.777002335E0,3.884976864E0,1.034373953E1
3.498779292E1,8.866089821E0,-3.820096016E0,3.592896938E0,1.030095096E1
3.499019943E1,8.983399391E0,-3.834460735E0,3.353487015E0,1.032716945E1
3.499260573E1,9.263509750E0,-3.772214174E0,3.209841251E0,1.050453681E1
3.499501292E1,9.675294876E0,-3.659691572E0,2.984796047E0,1.076632160E1
3.499741974E1,1.023551369E1,-3.511257410E0,2.649622440E0,1.114069873E1
3.499982604E1,1.085797977E1,-3.353246927E0,2.335995197E0,1.160158883E1
3.500223255E1,1.151156902E1,-3.240724325E0,2.060673714E0,1.213527469E1
3.500463906E1,1.215797424E1,-3.142565966E0,1.749441028E0,1.267882496E1
3.500704610E1,1.280198765E1,-3.063560724E0,1.423843622E0,1.324022744E1
3.500945271E1,1.345318222E1,-2.948644161E0,1.225133419E0,1.382691456E1
3.501185854E1,1.409240627E1,-2.900762081E0,1.095852137E0,1.442952623E1
3.501426531E1,1.463826180E1,-2.886397600E0,1.035999656E0,1.495604543E1
3.501667219E1,1.504047012E1,-2.946249962E0,9.665707350E-1,1.535677015E1
3.501907844E1,1.528227329E1,-3.003708363E0,8.564422131E-1,1.559819330E1
3.502148484E1,1.540197849E1,-3.113837004E0,7.822251320E-1,1.573304797E1
3.502389125E1,1.538761425E1,-3.226359606E0,7.558900714E-1,1.574037606E1
3.502629802E1,1.534452057E1,-3.353246927E0,9.043241739E-1,1.573265326E1
3.502870432E1,1.523199749E1,-3.504075050E0,1.162886858E0,1.567305316E1
3.503111037E1,1.507159328E1,-3.630962372E0,1.342444301E0,1.556081516E1
3.503351745E1,1.479387760E1,-3.786578894E0,1.445390463E0,1.533903999E1
3.503592417E1,1.444912815E1,-3.935012817E0,1.553125024E0,1.505569087E1
3.503833021E1,1.400382423E1,-4.081052780E0,1.646494746E0,1.467899962E1
3.504073651E1,1.347951794E1,-4.227092743E0,1.660859346E0,1.422407011E1
3.504314287E1,1.291929913E1,-4.344403267E0,1.632130265E0,1.372756274E1
3.504554974E1,1.239499092E1,-4.409044266E0,1.569883585E0,1.324915113E1
3.504795599E1,1.190420055E1,-4.409044266E0,1.442996383E0,1.277622404E1
3.505036177E1,1.143256283E1,-4.361162186E0,1.275409460E0,1.230243463E1
3.505276844E1,1.103993034E1,-4.294127464E0,1.071911097E0,1.189405675E1
3.505517484E1,1.070715141E1,-4.215122223E0,8.732008934E-1,1.154005314E1
3.505758083E1,1.048449993E1,-4.057111740E0,6.601261497E-1,1.126146798E1
3.505998719E1,1.032648945E1,-3.903889656E0,4.662041068E-1,1.104961923E1
3.506239370E1,1.022593784E1,-3.709967613E0,2.938289940E-1,1.088209538E1
3.506480073E1,1.020199680E1,-3.520833731E0,2.004591525E-1,1.079431298E1
3.506720714E1,1.024030209E1,-3.305364847E0,1.310302764E-1,1.076133786E1
3.506961307E1,1.032648945E1,-3.106654644E0,1.334243715E-1,1.078450228E1
3.507201995E1,1.043182945E1,-2.919914961E0,1.525771767E-1,1.083384737E1
3.507442625E1,1.056589985E1,-2.733175278E0,1.837004721E-1,1.091522939E1
3.507683188E1,1.069039249E1,-2.599105835E0,2.220060229E-1,1.100405059E1
3.507923807E1,1.081009769E1,-2.465036392E0,2.986171842E-1,1.109160894E1
3.508164464E1,1.089628506E1,-2.371666431E0,4.135339260E-1,1.115906985E1
3.508405177E1,1.095374393E1,-2.309419870E0,5.787267685E-1,1.120949825E1
3.508645849E1,1.099923134E1,-2.259143829E0,7.678605318E-1,1.125506245E1
3.508886474E1,1.100641346E1,-2.285478830E0,1.009664536E0,1.128645087E1
3.509127167E1,1.095374393E1,-2.342936993E0,1.280197620E0,1.127442974E1
3.509367807E1,1.093219662E1,-2.393213272E0,1.543548465E0,1.129703211E1
3.509608401E1,1.089867878E1,-2.488977432E0,1.890692830E0,1.133803013E1
3.509849016E1,1.083882713E1,-2.611076355E0,2.197137356E0,1.136333164E1
3.510089625E1,1.079573250E1,-2.773874998E0,2.441335678E0,1.141062411E1
3.510330302E1,1.074066830E1,-2.924703121E0,2.685533524E0,1.145111061E1
3.510570943E1,1.065208626E1,-3.128201485E0,2.929731846E0,1.148198218E1
3.510811557E1,1.053716946E1,-3.336488008E0,3.097318649E0,1.147856590E1
3.511052245E1,1.038873577E1,-3.535198212E0,3.262511730E0,1.144846890E1
3.511292875E1,1.015172100E1,-3.757849693E0,3.418127537E0,1.135176063E1
3.511533464E1,9.897945404E0,-3.961347818E0,3.585714817E0,1.124806430E1
3.511774089E1,9.648960114E0,-4.140904903E0,3.683872700E0,1.112746345E1
3.512014714E1,9.397578239E0,-4.315674305E0,3.772454262E0,1.100776692E1
3.512255401E1,9.139017105E0,-4.442561150E0,3.729360580E0,1.082432970E1
3.512496042E1,8.959458351E0,-4.526354790E0,3.659931660E0,1.068432878E1
3.512736646E1,8.851724625E0,-4.543113708E0,3.578532696E0,1.057349551E1
3.512977344E1,8.767931938E0,-4.538325310E0,3.480374336E0,1.046833476E1
3.513218021E1,8.729625702E0,-4.485655308E0,3.396581173E0,1.038577066E1
3.513458641E1,8.693714142E0,-4.423408985E0,3.315181732E0,1.030231249E1
3.513699297E1,8.660196304E0,-4.301310062E0,3.224205971E0,1.019292757E1
3.513939958E1,8.638649940E0,-4.207939625E0,3.090136051E0,1.009365987E1
3.514180667E1,8.506974220E0,-4.085840702E0,2.989584446E0,9.899511088E0
3.514421302E1,8.334599495E0,-3.980500937E0,2.790874004E0,9.648777858E0
3.514661870E1,8.150253296E0,-3.911071777E0,2.539493561E0,9.390002065E0
3.514902547E1,8.047307968E0,-3.803337336E0,2.304872036E0,9.194399139E0
3.515143177E1,8.044913292E0,-3.635750532E0,2.039126873E0,9.060758810E0
3.515383781E1,8.126312256E0,-3.429857969E0,1.821264029E0,9.006546465E0
3.515624422E1,8.246017456E0,-3.192842245E0,1.680012107E0,9.000749200E0
3.515865057E1,8.384875298E0,-2.994132042E0,1.601006866E0,9.046224816E0
3.516105755E1,8.490215302E0,-2.797815800E0,1.500454783E0,9.064374974E0
3.516346427E1,8.583585739E0,-2.646987915E0,1.462149143E0,9.100679605E0
3.516587037E1,8.631467819E0,-2.460247993E0,1.486090064E0,9.097445827E0
3.516827729E1,8.710473061E0,-2.316601992E0,1.615371466E0,9.156877781E0
3.517068375E1,8.760748863E0,-2.180138588E0,1.794928908E0,9.204645278E0
3.517308958E1,8.832571983E0,-2.022127867E0,2.127708912E0,9.307549310E0
3.517549604E1,8.911576271E0,-1.856934905E0,2.472458839E0,9.432785993E0
3.517790250E1,8.976217270E0,-1.708500981E0,2.778903484E0,9.550589335E0
3.518030938E1,9.021705627E0,-1.612736940E0,3.133230209E0,9.685516218E0
