"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.131309746E0,2.739590883E0,-4.344403267E0,-8.933028221E0,1.030428023E1
8.133713757E0,2.914359808E0,-4.519172668E0,-9.093432426E0,1.056441801E1
8.136117403E0,3.091523409E0,-4.631695271E0,-9.301718712E0,1.084122175E1
8.138520736E0,3.321356773E0,-4.708306313E0,-9.517188072E0,1.112548552E1
8.140924694E0,3.555978298E0,-4.715488911E0,-9.708716393E0,1.136397779E1
8.143328340E0,3.764265060E0,-4.729853153E0,-9.830815315E0,1.154062962E1
8.145731569E0,3.905516863E0,-4.729853153E0,-9.852360725E0,1.160575653E1
8.148135059E0,3.936640024E0,-4.705912113E0,-9.782933235E0,1.154766323E1
8.150538705E0,3.864817381E0,-4.641272068E0,-9.660834312E0,1.139341649E1
8.152942403E0,3.718777180E0,-4.590995789E0,-9.462122917E0,1.115519234E1
8.155345632E0,3.529643536E0,-4.473684788E0,-9.241866112E0,1.085745496E1
8.157748653E0,3.335721493E0,-4.322856903E0,-9.007245064E0,1.053302394E1
8.160152299E0,3.165740490E0,-4.138511181E0,-8.791775703E0,1.021980957E1
8.162555371E0,3.031670809E0,-3.963742018E0,-8.626583099E0,9.965952772E0
8.164958080E0,2.950271368E0,-3.779396296E0,-8.466178894E0,9.729548940E0
8.167361726E0,2.852113485E0,-3.585474253E0,-8.370414734E0,9.542222999E0
8.169765684E0,2.751561165E0,-3.379581928E0,-8.241132736E0,9.322495998E0
8.172169903E0,2.720438004E0,-3.166507006E0,-8.186069489E0,9.189085004E0
8.174573496E0,2.691708803E0,-2.991737843E0,-8.198040009E0,9.132559969E0
8.176976830E0,2.622279882E0,-2.814574480E0,-8.217191696E0,9.073060159E0
8.179381153E0,2.595944881E0,-2.644593477E0,-8.286621094E0,9.077493797E0
8.181784851E0,2.574397802E0,-2.465036392E0,-8.365626335E0,9.093274022E0
8.184187924E0,2.550457001E0,-2.309419870E0,-8.502090454E0,9.171902373E0
8.186591726E0,2.562427521E0,-2.194503069E0,-8.655312538E0,9.289580919E0
8.188995684E0,2.564821720E0,-2.067615747E0,-8.865993500E0,9.458286635E0
8.191399955E0,2.569609642E0,-1.962275386E0,-9.083856583E0,9.642088405E0
8.193803705E0,2.560033321E0,-1.880875945E0,-9.270595551E0,9.799765650E0
8.196206830E0,2.581580162E0,-1.821023583E0,-9.416636467E0,9.932458174E0
8.198610944E0,2.583974361E0,-1.775535703E0,-9.569858551E0,1.007033481E1
8.201014851E0,2.593550682E0,-1.749200583E0,-9.696744919E0,1.018886990E1
8.203418028E0,2.617491722E0,-1.792294383E0,-9.708716393E0,1.021385119E1
8.205821569E0,2.569609642E0,-1.797082543E0,-9.203560829E0,9.723061828E0
8.208225319E0,2.617491722E0,-1.871299624E0,-9.902638435E0,1.041226552E1
8.210629174E0,2.603127241E0,-1.955093026E0,-1.033596897E1,1.083655456E1
8.213032403E0,2.572003841E0,-2.079586267E0,-8.803746223E0,9.404564337E0
8.215435476E0,2.624674082E0,-2.144227028E0,-1.022584152E1,1.077285749E1
8.217839174E0,2.543274641E0,-2.311813831E0,-8.947392464E0,9.584808866E0
8.220242351E0,2.572003841E0,-2.419548273E0,-9.134132385E0,9.792946035E0
8.222645163E0,2.509757519E0,-2.529676914E0,-9.596193314E0,1.023645809E1
8.225048392E0,2.435540199E0,-2.706840038E0,-8.169310570E0,8.944074812E0
8.227451882E0,2.445116758E0,-2.754722118E0,-9.593799591E0,1.027657922E1
8.229855736E0,2.366111517E0,-2.929491282E0,-8.262680054E0,9.080324033E0
8.232259278E0,2.423569679E0,-3.010890722E0,-8.672071457E0,9.494418165E0
8.234662246E0,2.457087278E0,-3.104260683E0,-9.012033463E0,9.843295150E0
8.237065944E0,2.540880680E0,-3.221571207E0,-7.800619125E0,8.813867166E0
8.239469382E0,2.727620363E0,-3.233541727E0,-9.402271271E0,1.031011203E1
8.241872507E0,2.835354567E0,-3.367611408E0,-8.044816971E0,9.170557355E0
8.244276465E0,3.101099730E0,-3.384370089E0,-8.806139946E0,9.930703962E0
8.246680319E0,3.295021772E0,-3.434646368E0,-9.033579826E0,1.021075554E1
8.249084226E0,3.546402216E0,-3.480134010E0,-7.867653847E0,9.305282288E0
8.251487715E0,3.831300020E0,-3.504075050E0,-9.478881836E0,1.080771033E1
8.253890736E0,4.027616024E0,-3.609415293E0,-7.865259647E0,9.545254261E0
8.256294278E0,4.346031189E0,-3.618991852E0,-8.655312538E0,1.033922261E1
8.258697403E0,4.563894272E0,-3.724332094E0,-8.605035782E0,1.042815522E1
8.261100007E0,4.820062637E0,-3.800943375E0,-7.446292400E0,9.650256208E0
8.263503288E0,5.126507759E0,-3.808125496E0,-8.959362984E0,1.100241277E1
8.265906882E0,5.339581966E0,-3.951771498E0,-7.087177753E0,9.713687356E0
8.268310528E0,5.693908691E0,-3.992471218E0,-7.968205929E0,1.057604502E1
8.270713496E0,5.935712814E0,-4.095417500E0,-7.695278645E0,1.054620522E1
8.273116465E0,6.230186939E0,-4.231880665E0,-6.577234745E0,9.999202976E0
8.275520163E0,6.527055264E0,-4.291733265E0,-7.939476490E0,1.113807487E1
8.277923288E0,6.682671547E0,-4.449743748E0,-5.978709698E0,1.001015924E1
8.280326309E0,6.957993031E0,-4.500020027E0,-7.010566711E0,1.085411871E1
8.282729642E0,7.127974033E0,-4.595783710E0,-6.558081627E0,1.072089905E1
8.285133028E0,7.379354477E0,-4.693942070E0,-5.629171848E0,1.040074711E1
8.287537038E0,7.652281761E0,-4.734642029E0,-7.017748833E0,1.141153145E1
8.289940580E0,7.800715446E0,-4.863923073E0,-5.080922604E0,1.050355576E1
8.292343601E0,8.040124893E0,-4.866316795E0,-6.304306984E0,1.131675457E1
8.294747299E0,8.109554291E0,-4.969263554E0,-5.674659252E0,1.107520694E1
8.297150632E0,8.195741653E0,-5.012356758E0,-4.918124199E0,1.079267563E1
8.299553861E0,8.198135376E0,-5.017145157E0,-6.213331699E0,1.144494037E1
8.301957819E0,8.133495331E0,-5.153608799E0,-4.288475990E0,1.054060986E1
8.304361517E0,8.116736412E0,-5.156002998E0,-5.705782413E0,1.118131163E1
8.306765528E0,7.956331730E0,-5.196702957E0,-4.286082268E0,1.042494304E1
8.309169121E0,7.841415882E0,-5.299648762E0,-5.181475163E0,1.078989179E1
8.311572142E0,7.707345963E0,-5.335560322E0,-5.001917839E0,1.062499731E1
8.313975788E0,7.563700199E0,-5.409777164E0,-4.903759480E0,1.051294948E1
8.316379121E0,7.391324520E0,-5.486388683E0,-4.889395237E0,1.042297101E1
8.318782194E0,7.173462391E0,-5.543846607E0,-4.827147961E0,1.027103477E1
8.321185684E0,7.001086712E0,-5.627640247E0,-4.970794201E0,1.026617479E1
8.323589330E0,6.852652550E0,-5.685098648E0,-5.179080486E0,1.030058582E1
8.325993444E0,6.716189384E0,-5.713827610E0,-5.600441933E0,1.044605072E1
8.328397194E0,6.658730507E0,-5.711433887E0,-6.000256538E0,1.062836994E1
8.330800319E0,6.661124706E0,-5.658763885E0,-6.428800583E0,1.084996166E1
8.333204226E0,6.704218864E0,-5.586940765E0,-6.780733109E0,1.105164238E1
8.335607715E0,6.785618305E0,-5.512723923E0,-7.089571476E0,1.125596573E1
8.338010840E0,6.902928829E0,-5.416959763E0,-7.381651402E0,1.146658872E1
8.340414382E0,6.993904591E0,-5.280496120E0,-7.551632404E0,1.156829688E1
8.342817976E0,7.094456673E0,-5.122485638E0,-7.659367085E0,1.162914781E1
8.345221986E0,7.173462391E0,-4.930957794E0,-7.704854965E0,1.162487408E1
8.347625684E0,7.202191353E0,-4.720276833E0,-7.704854965E0,1.155497138E1
8.350029069E0,7.118397713E0,-4.523961067E0,-7.609091282E0,1.135940491E1
8.352432819E0,6.934051991E0,-4.303703785E0,-7.470232964E0,1.106378433E1
8.354836153E0,6.639577866E0,-4.095417500E0,-7.249976158E0,1.064981657E1
8.357239330E0,6.294827461E0,-3.935012817E0,-7.008172035E0,1.020899867E1
8.359642871E0,5.918954372E0,-3.822490215E0,-6.790308952E0,9.785384406E0
8.362046517E0,5.511957169E0,-3.741090775E0,-6.639481068E0,9.405325133E0
8.364450684E0,5.150448799E0,-3.712361574E0,-6.536534786E0,9.112356353E0
8.366854486E0,4.805697918E0,-3.743484735E0,-6.514987946E0,8.919275664E0
8.369257767E0,4.516012192E0,-3.808125496E0,-6.586811066E0,8.847726596E0
8.371661934E0,4.295755386E0,-3.923042297E0,-6.684968948E0,8.861861263E0
8.374065684E0,4.164079666E0,-4.066688061E0,-6.821432590E0,8.967131862E0
8.376468913E0,4.106621742E0,-4.198363781E0,-7.010566711E0,9.145416676E0
8.378872299E0,4.137744427E0,-4.339615345E0,-7.173365116E0,9.349350639E0
8.381275684E0,4.166473866E0,-4.540719986E0,-7.340951920E0,9.584738784E0
8.383679382E0,4.274208069E0,-4.713094711E0,-7.498962402E0,9.834457458E0
8.386082663E0,4.398701668E0,-4.856740952E0,-7.623455524E0,1.005254113E1
8.388485684E0,4.453765869E0,-5.000386238E0,-7.678520203E0,1.018820718E1
8.390889694E0,4.492071152E0,-5.112909317E0,-7.728796005E0,1.029829270E1
8.393293444E0,4.468130112E0,-5.194308281E0,-7.745554447E0,1.034111401E1
8.395696882E0,4.415460110E0,-5.230219841E0,-7.807801247E0,1.038331584E1
8.398100736E0,4.353213787E0,-5.239796162E0,-7.929900169E0,1.045414993E1
8.400504174E0,4.278996468E0,-5.201490879E0,-8.042423248E0,1.049027597E1
8.402907871E0,4.209567547E0,-5.108120918E0,-8.164522171E0,1.051060324E1
8.405311517E0,4.144927025E0,-5.012356758E0,-8.348867416E0,1.058337033E1
8.407714955E0,4.085074425E0,-4.890257835E0,-8.504484177E0,1.062679189E1
8.410119174E0,3.986916304E0,-4.777735233E0,-8.710375786E0,1.070480742E1
8.412523184E0,3.900728464E0,-4.641272068E0,-8.877963066E0,1.075059613E1
8.414926882E0,3.778629780E0,-4.495231628E0,-9.009638786E0,1.075447542E1
8.417330892E0,3.618224859E0,-4.406650066E0,-9.098219872E0,1.073721196E1
8.419735007E0,3.431485415E0,-4.296521187E0,-9.047944069E0,1.058775134E1
8.422139226E0,3.227986813E0,-4.195969105E0,-8.897115707E0,1.035300553E1
8.424542924E0,2.967030048E0,-4.112175941E0,-8.729529381E0,1.009544162E1
8.426946465E0,2.773108244E0,-4.023594379E0,-8.494908333E0,9.800148399E0
8.429350684E0,2.552851200E0,-3.949377298E0,-8.260286331E0,9.505101818E0
8.431754746E0,2.449904919E0,-3.899101257E0,-8.063969612E0,9.286152628E0
8.434158601E0,2.399628639E0,-3.836854935E0,-7.915535450E0,9.117860213E0
8.436562299E0,2.459481239E0,-3.784184456E0,-7.774283886E0,8.989359816E0
8.438966101E0,2.667768002E0,-3.731514692E0,-7.743160725E0,8.999873667E0
8.441370424E0,2.974212408E0,-3.714755774E0,-7.759919167E0,9.102839962E0
8.443773965E0,3.424302816E0,-3.690814734E0,-7.841318607E0,9.318489184E0
8.446177038E0,3.934246302E0,-3.702785254E0,-7.958629608E0,9.619183845E0
8.448581257E0,4.460947990E0,-3.726726294E0,-8.126216888E0,9.991193460E0
8.450985267E0,4.966102600E0,-3.772214174E0,-8.339291573E0,1.041323959E1
8.453388601E0,5.356341362E0,-3.788972855E0,-8.545184135E0,1.077343399E1
8.455792142E0,5.665179729E0,-3.815307856E0,-8.767834663E0,1.111421433E1
8.458195736E0,5.844737053E0,-3.836854935E0,-8.988092422E0,1.138719511E1
8.460600007E0,5.942894936E0,-3.805731535E0,-9.177226067E0,1.157683338E1
8.463003809E0,5.847131252E0,-3.743484735E0,-9.280172348E0,1.158983264E1
8.465407194E0,5.657997608E0,-3.690814734E0,-9.282566071E0,1.148046529E1
8.467811674E0,5.325217724E0,-3.630962372E0,-9.191590309E0,1.122618207E1
8.470215528E0,4.906250000E0,-3.542380571E0,-9.014427185E0,1.085723937E1
8.472618601E0,4.432218552E0,-3.439434290E0,-8.760652542E0,1.040304294E1
8.475022299E0,3.907911062E0,-3.336488008E0,-8.427872658E0,9.870813474E0
8.477426049E0,3.400362253E0,-3.219177246E0,-8.099881172E0,9.355941460E0
8.479830059E0,2.907177687E0,-3.080319643E0,-7.728796005E0,8.813304652E0
8.482233757E0,2.478633881E0,-2.989343882E0,-7.393621922E0,8.351374011E0
8.484637038E0,2.136277914E0,-2.900762081E0,-7.056054115E0,7.922499836E0
8.487040996E0,1.932779431E0,-2.848092079E0,-6.792703629E0,7.614990966E0
8.489444486E0,1.848986268E0,-2.836121559E0,-6.620327950E0,7.435797057E0
8.491847559E0,1.880109429E0,-2.843303919E0,-6.519776344E0,7.357083133E0
8.494250892E0,2.074031353E0,-2.869638920E0,-6.524564266E0,7.423366652E0
8.496654330E0,2.418781757E0,-2.905550241E0,-6.723274708E0,7.713309937E0
8.499058288E0,2.892813206E0,-2.929491282E0,-7.032113075E0,8.148674844E0
8.501461778E0,3.445849895E0,-2.972584963E0,-7.419957161E0,8.704361386E0
8.503864903E0,4.063527584E0,-3.003708363E0,-7.898777008E0,9.376843743E0
8.506268965E0,4.628535271E0,-3.053984642E0,-8.411113739E0,1.007457172E1
8.508672611E0,5.145659924E0,-3.085107803E0,-8.935421944E0,1.076278177E1
8.511075736E0,5.497592449E0,-3.137778044E0,-9.378330231E0,1.131469185E1
8.513479382E0,5.744184971E0,-3.140172005E0,-9.732657433E0,1.172949112E1
8.515882924E0,5.871072292E0,-3.180871725E0,-1.001276588E1,1.203507023E1
8.518286726E0,5.883042812E0,-3.190448046E0,-1.014923000E1,1.215713869E1
8.520690111E0,5.722638130E0,-3.214389086E0,-1.012289524E1,1.206457179E1
8.523093288E0,5.466469765E0,-3.245512247E0,-9.972065926E0,1.182614647E1
8.525497507E0,5.045108318E0,-3.252694845E0,-9.687169075E0,1.139624440E1
8.527901153E0,4.520800591E0,-3.250300646E0,-9.332841873E0,1.086756779E1
8.530304174E0,3.991704226E0,-3.223965645E0,-8.849234581E0,1.022920377E1
8.532707507E0,3.429091215E0,-3.216783285E0,-8.303380013E0,9.542142364E0
8.535111049E0,2.849719524E0,-3.188054085E0,-7.791042805E0,8.887347084E0
8.537515111E0,2.330199957E0,-3.190448046E0,-7.345740318E0,8.340784819E0
8.539918705E0,1.846592069E0,-3.171295404E0,-6.984230995E0,7.889645075E0
8.542321934E0,1.422836661E0,-3.180871725E0,-6.728062630E0,7.576888269E0
8.544725944E0,1.094845057E0,-3.197630405E0,-6.591598988E0,7.407611162E0
8.547129486E0,8.817702532E-1,-3.185659885E0,-6.620327950E0,7.399641197E0
8.549532663E0,8.123413324E-1,-3.164113045E0,-6.790308952E0,7.535237585E0
8.551936413E0,8.985290527E-1,-3.132989883E0,-7.084783554E0,7.798534354E0
8.554340215E0,1.154697537E0,-3.077925682E0,-7.429533482E0,8.124341245E0
8.556744330E0,1.556906104E0,-3.051590443E0,-7.913141727E0,8.622874976E0
8.559148288E0,1.992632031E0,-2.998920441E0,-8.468572617E0,9.202218666E0
8.561551986E0,2.478633881E0,-2.974979401E0,-9.043155670E0,9.837316343E0
8.563956361E0,2.959847927E0,-2.953432322E0,-9.500429153E0,1.037986591E1
8.566359955E0,3.395573854E0,-2.900762081E0,-9.974461555E0,1.092859670E1
8.568762924E0,3.785811901E0,-2.848092079E0,-1.037906265E1,1.140916043E1
8.571166153E0,4.130562782E0,-2.816968918E0,-1.064480782E1,1.176047602E1
8.573569434E0,4.381942749E0,-2.773874998E0,-1.084112453E1,1.201772799E1
8.575973236E0,4.590229034E0,-2.728387117E0,-1.091294670E1,1.214934996E1
8.578376726E0,4.700358391E0,-2.697263718E0,-1.088182449E1,1.215659101E1
8.580779746E0,4.796121597E0,-2.644593477E0,-1.071663094E1,1.203506691E1
8.583183549E0,4.829638958E0,-2.594317675E0,-1.036709309E1,1.172742579E1
8.585587194E0,4.788939476E0,-2.529676914E0,-9.914608002E0,1.129746248E1
8.587990684E0,4.683598995E0,-2.472218513E0,-9.387906075E0,1.077871720E1
8.590394278E0,4.530376434E0,-2.450671673E0,-8.897115707E0,1.028050437E1
8.592797819E0,4.341243267E0,-2.371666431E0,-8.401537895E0,9.749719676E0
8.595201778E0,4.113803864E0,-2.354907513E0,-7.975388050E0,9.277703712E0
8.597605111E0,3.912698984E0,-2.364484072E0,-7.551632404E0,8.827635597E0
8.600008184E0,3.723565340E0,-2.386031151E0,-7.175759315E0,8.429092789E0
8.602412351E0,3.567948818E0,-2.469824314E0,-6.833403111E0,8.094793943E0
8.604816257E0,3.465002775E0,-2.570376635E0,-6.536534786E0,7.831945307E0
8.607219486E0,3.347692013E0,-2.721204758E0,-6.356977463E0,7.682653162E0
8.609622767E0,3.242351532E0,-2.891185760E0,-6.273184299E0,7.630507179E0
8.612026153E0,3.148981571E0,-3.044408083E0,-6.275578022E0,7.652933099E0
8.614430111E0,3.067582369E0,-3.202418566E0,-6.366553783E0,7.758772670E0
8.616834017E0,2.962241888E0,-3.317335367E0,-6.514987946E0,7.888260827E0
8.619237455E0,2.866477966E0,-3.324517488E0,-6.742427349E0,8.045460771E0
8.621641569E0,2.777896404E0,-3.346064568E0,-6.984230995E0,8.227535422E0
8.624045476E0,2.730014324E0,-3.305364847E0,-7.288281441E0,8.455617147E0
8.626449017E0,2.662979603E0,-3.250300646E0,-7.618667603E0,8.700575308E0
8.628852663E0,2.696496964E0,-3.164113045E0,-7.965811729E0,8.985369427E0
8.631255788E0,2.794655085E0,-3.097078323E0,-8.284227371E0,9.275258181E0
8.633659486E0,2.931118727E0,-3.073137283E0,-8.482936859E0,9.486614122E0
8.636063132E0,3.137011051E0,-3.080319643E0,-8.578701019E0,9.639674197E0
8.638466361E0,3.328539133E0,-3.190448046E0,-8.533212662E0,9.699167481E0
8.640870528E0,3.426697254E0,-3.358035088E0,-8.456602097E0,9.722796549E0
8.643274121E0,3.397967815E0,-3.587868690E0,-8.401537895E0,9.747041911E0
8.645677142E0,3.287839413E0,-3.858401537E0,-8.226768494E0,9.663170819E0
8.648080736E0,3.108281851E0,-4.160058022E0,-7.992146969E0,9.531102349E0
8.650484382E0,2.971818447E0,-4.440167427E0,-7.846106529E0,9.492532820E0
8.652888496E0,2.883236647E0,-4.729853153E0,-7.858077049E0,9.614257086E0
8.655292246E0,2.866477966E0,-5.002780914E0,-8.004117012E0,9.864603487E0
8.657695476E0,2.955059767E0,-5.263737202E0,-8.164522171E0,1.015375447E1
8.660099330E0,3.117858410E0,-5.467236042E0,-8.214797974E0,1.034865290E1
8.662502767E0,3.374027014E0,-5.610881805E0,-8.289014816E0,1.056285092E1
8.664906257E0,3.625407457E0,-5.677916527E0,-8.370414734E0,1.074458739E1
8.667310371E0,3.855241060E0,-5.701857567E0,-8.475754738E0,1.091844685E1
8.669714121E0,3.986916304E0,-5.677916527E0,-8.547577858E0,1.100887483E1
8.672117976E0,4.010857582E0,-5.630034447E0,-8.638552666E0,1.106385369E1
8.674521517E0,3.946216822E0,-5.534270287E0,-8.789381981E0,1.111098602E1
8.676924799E0,3.809752941E0,-5.402595520E0,-8.942604065E0,1.112081037E1
8.679328601E0,3.620619059E0,-5.220643997E0,-9.170042992E0,1.115588161E1
8.681732194E0,3.493731976E0,-4.988415718E0,-9.383117676E0,1.118630197E1
8.684135424E0,3.354874134E0,-4.741823673E0,-9.600980759E0,1.122135926E1
8.686538861E0,3.357268095E0,-4.483261108E0,-9.775750160E0,1.126659533E1
8.688942559E0,3.352480173E0,-4.210334301E0,-9.919396400E0,1.128540931E1
8.691346674E0,3.393179655E0,-3.944589376E0,-1.001037216E1,1.128188833E1
8.693750371E0,3.431485415E0,-3.709967613E0,-1.004388905E1,1.124360525E1
8.696153340E0,3.510490656E0,-3.470557690E0,-1.005825424E1,1.120432031E1
8.698557194E0,3.572737217E0,-3.238330126E0,-1.002473736E1,1.112414457E1
8.700960840E0,3.658924580E0,-3.046802282E0,-9.950520515E0,1.103102859E1
8.703363913E0,3.666106939E0,-2.864850760E0,-9.833209038E0,1.087840567E1
8.705767403E0,3.670895100E0,-2.742751598E0,-9.735051155E0,1.075961794E1
8.708170684E0,3.620619059E0,-2.678111076E0,-9.584221840E0,1.058954530E1
8.710574382E0,3.515278578E0,-2.639805317E0,-9.428606033E0,1.040309412E1
8.712978028E0,3.383603334E0,-2.627834797E0,-9.284959793E0,1.022569145E1
8.715381309E0,3.220804691E0,-2.666140556E0,-9.131737709E0,1.004343178E1
8.717785267E0,3.038853168E0,-2.730781078E0,-8.988092422E0,9.873074459E0
8.720188913E0,2.902389526E0,-2.831333399E0,-8.870780945E0,9.753515692E0
8.722592038E0,2.782684565E0,-2.977373362E0,-8.779805183E0,9.679517786E0
8.724995476E0,2.679738522E0,-3.101866484E0,-8.700799942E0,9.618029624E0
8.727398913E0,2.617491722E0,-3.252694845E0,-8.645735741E0,9.601043338E0
8.729802924E0,2.610309362E0,-3.422675848E0,-8.643342018E0,9.655867966E0
8.732206569E0,2.677344084E0,-3.575898170E0,-8.662493706E0,9.746487381E0
8.734609746E0,2.763531685E0,-3.741090775E0,-8.688830376E0,9.855386388E0
8.737013861E0,2.830566645E0,-3.870372057E0,-8.741499901E0,9.970241116E0
8.739417663E0,2.888024807E0,-4.016412258E0,-8.767834663E0,1.006713362E1
8.741821049E0,2.974212408E0,-4.169634342E0,-8.741499901E0,1.013141700E1
8.744224955E0,3.065188169E0,-4.263004303E0,-8.657706261E0,1.012543638E1
8.746628913E0,3.127434969E0,-4.387497425E0,-8.538001060E0,1.009596183E1
8.749033184E0,3.208834171E0,-4.490443230E0,-8.447025299E0,1.009023952E1
8.751436986E0,3.340509653E0,-4.583813190E0,-8.358444214E0,1.010118497E1
8.753840111E0,3.465002775E0,-4.667606831E0,-8.181281090E0,1.003624223E1
8.756244017E0,3.637377977E0,-4.732247353E0,-7.946659088E0,9.938514689E0
8.758647507E0,3.874393702E0,-4.796888351E0,-7.704854965E0,9.868427152E0
8.761050632E0,4.101833344E0,-4.859134674E0,-7.448686600E0,9.793832683E0
8.763454486E0,4.343636990E0,-4.868711472E0,-7.194911957E0,9.712790112E0
8.765858653E0,4.645293713E0,-4.916593552E0,-7.010566711E0,9.741647265E0
8.768263028E0,4.999619961E0,-4.938139915E0,-6.852556229E0,9.815240825E0
8.770666986E0,5.399434566E0,-4.981234074E0,-6.797491550E0,1.000862018E1
8.773070424E0,5.832766533E0,-4.974051476E0,-6.862132072E0,1.028840173E1
8.775474590E0,6.299615860E0,-5.000386238E0,-6.933955193E0,1.061926349E1
8.777878757E0,6.778435707E0,-5.014751434E0,-7.010566711E0,1.096553547E1
8.780282715E0,7.300349236E0,-5.036297798E0,-7.115906715E0,1.137081892E1
8.782686986E0,7.781563282E0,-5.074604034E0,-7.214064598E0,1.176210276E1
8.785090996E0,8.174194336E0,-5.136850357E0,-7.297858238E0,1.210220722E1
8.787495371E0,8.506974220E0,-5.165579319E0,-7.350528717E0,1.237263482E1
8.789899538E0,8.715260506E0,-5.206278801E0,-7.297858238E0,1.250279327E1
8.792303340E0,8.825389862E0,-5.251766682E0,-7.166182518E0,1.252288830E1
8.794707819E0,8.839754105E0,-5.294860840E0,-6.926773071E0,1.241599731E1
8.797111934E0,8.763142586E0,-5.306831360E0,-6.658634186E0,1.221853249E1
8.799515215E0,8.552462578E0,-5.311619282E0,-6.352189064E0,1.190412624E1
8.801919121E0,8.293899536E0,-5.309225559E0,-6.009833336E0,1.153666946E1
8.804323340E0,7.932390690E0,-5.309225559E0,-5.703388691E0,1.111932285E1
8.806727611E0,7.580458641E0,-5.294860840E0,-5.447220325E0,1.073178055E1
8.809131621E0,7.242890835E0,-5.280496120E0,-5.241327763E0,1.038338209E1
8.811535215E0,6.898140430E0,-5.249372959E0,-5.107258320E0,1.006103103E1
8.813939382E0,6.558178425E0,-5.239796162E0,-4.982764721E0,9.761819110E0
8.816342976E0,6.316374779E0,-5.213461399E0,-4.997128963E0,9.594168436E0
8.818746049E0,6.100905418E0,-5.203884602E0,-5.068952084E0,9.486608303E0
8.821149434E0,5.930924892E0,-5.170367241E0,-5.143169403E0,9.400040372E0
8.823552976E0,5.799249172E0,-5.156002998E0,-5.303574085E0,9.399125276E0
8.825957090E0,5.681938171E0,-5.146426201E0,-5.552560329E0,9.465783129E0
8.828360580E0,5.622086048E0,-5.112909317E0,-5.813517094E0,9.568002624E0
8.830763444E0,5.567021847E0,-5.105726719E0,-6.127144337E0,9.726359817E0
8.833167559E0,5.552657127E0,-5.084179878E0,-6.431194782E0,9.901573235E0
8.835571465E0,5.502381325E0,-5.031509876E0,-6.723274708E0,1.003965710E1
8.837974799E0,5.461681366E0,-4.981234074E0,-7.032113075E0,1.020261097E1
8.840378444E0,5.428164005E0,-4.950110435E0,-7.319405079E0,1.037025788E1
8.842782142E0,5.365917206E0,-4.883075714E0,-7.508539200E0,1.044105631E1
8.845185996E0,5.313247204E0,-4.796888351E0,-7.728796005E0,1.053446825E1
8.847589538E0,5.179177761E0,-4.734642029E0,-7.934688568E0,1.059245015E1
8.849992871E0,5.092989922E0,-4.643665791E0,-8.097487450E0,1.063350748E1
8.852396882E0,4.990043640E0,-4.547901630E0,-8.233950615E0,1.064809314E1
8.854800684E0,4.875127316E0,-4.449743748E0,-8.382385254E0,1.066918311E1
8.857204226E0,4.774575233E0,-4.404255867E0,-8.557153702E0,1.074331969E1
8.859608028E0,4.688387871E0,-4.327644825E0,-8.724740982E0,1.080882028E1
8.862011517E0,4.609382153E0,-4.265398502E0,-8.889934540E0,1.088443679E1
8.864415424E0,4.568682671E0,-4.229486942E0,-9.040761948E0,1.097710334E1
8.866819330E0,4.518406391E0,-4.210334301E0,-9.153285027E0,1.104198977E1
8.869222611E0,4.429824829E0,-4.215122223E0,-9.306507111E0,1.113560407E1
8.871626569E0,4.336454868E0,-4.248639584E0,-9.392695427E0,1.118385025E1
8.874030476E0,4.204779625E0,-4.313280106E0,-9.498035431E0,1.124709892E1
8.876433965E0,4.039586544E0,-4.392285347E0,-9.555493355E0,1.126578374E1
8.878837767E0,3.879182100E0,-4.449743748E0,-9.593799591E0,1.126451347E1
8.881241361E0,3.706806660E0,-4.528749466E0,-9.639286995E0,1.127678328E1
8.883645163E0,3.553584337E0,-4.602966309E0,-9.668016434E0,1.128210097E1
8.886048705E0,3.409938335E0,-4.662818909E0,-9.639286995E0,1.123767829E1
8.888452090E0,3.283051252E0,-4.708306313E0,-9.612952232E0,1.119622367E1
8.890856361E0,3.208834171E0,-4.739429951E0,-9.579434395E0,1.115904908E1
8.893259851E0,3.182499170E0,-4.729853153E0,-9.531552315E0,1.110631808E1
8.895662611E0,3.204046011E0,-4.713094711E0,-9.466912270E0,1.104995930E1
8.898066153E0,3.259110212E0,-4.636483192E0,-9.435788155E0,1.100694662E1
8.900469955E0,3.335721493E0,-4.540719986E0,-9.368754387E0,1.093246242E1
8.902874121E0,3.450638056E0,-4.387497425E0,-9.263413429E0,1.081516828E1
8.905277611E0,3.532037497E0,-4.236669064E0,-9.129343987E0,1.066628217E1
8.907680892E0,3.596678257E0,-4.059505939E0,-8.971333504E0,1.048334430E1
8.910085163E0,3.632589579E0,-3.863189936E0,-8.763047218E0,1.024260416E1
8.912488861E0,3.649348497E0,-3.681238413E0,-8.528425217E0,9.980145158E0
8.914892038E0,3.694836140E0,-3.496892929E0,-8.265073776E0,9.705231516E0
8.917295840E0,3.773841381E0,-3.353246927E0,-8.037634850E0,9.491560341E0
8.919699538E0,3.931852102E0,-3.211995125E0,-7.858077049E0,9.355519683E0
8.922102976E0,4.178444386E0,-3.092290163E0,-7.654579163E0,9.252796231E0
8.924506205E0,4.456159592E0,-3.027649403E0,-7.544450760E0,9.270531618E0
